               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -1.5491418799999921E+04                6144                 6144                    0                    0                    0                    0
                   2              1613776         1.0000000000000001E-01         4.2300000000000000E+02        -1.2632579199996826E+04                4846                 4867                    0                  -13                  -47                 1324
                   3              2522895         2.0000000000000001E-01         4.2300000000000000E+02        -1.0426113799997322E+04                4004                 4005                    0                  -47                  -95                 2234
                   4              3100815         3.0000000000000004E-01         4.2300000000000000E+02        -9.0446657999976451E+03                3504                 3448                    0                 -117                 -178                 2874
                   5              3507055         4.0000000000000002E-01         4.2300000000000000E+02        -8.1376517999978150E+03                3199                 3063                    0                 -198                 -260                 3341
                   6              3854418         5.0000000000000000E-01         4.2300000000000000E+02        -7.4588933999977617E+03                2987                 2765                    0                 -288                 -354                 3733
                   7              4188799         5.9999999999999998E-01         4.2300000000000000E+02        -6.8841079999977173E+03                2835                 2494                    0                 -396                 -451                 4101
                   8              4459850         6.9999999999999996E-01         4.2300000000000000E+02        -6.4327219999977006E+03                2735                 2264                    0                 -499                 -527                 4407
                   9              4711030         7.9999999999999993E-01         4.2300000000000000E+02        -6.1265071999976917E+03                2711                 2078                    0                 -630                 -627                 4693
                  10              4961500         8.9999999999999991E-01         4.2300000000000000E+02        -5.8698681999976943E+03                2701                 1913                    0                 -756                 -724                 4955
                  11              5171767         9.9999999999999989E-01         4.2300000000000000E+02        -5.6483213999976942E+03                2697                 1768                    0                 -879                 -829                 5205
                  12              5384307         1.0999999999999999E+00         4.2300000000000000E+02        -5.5087247999977062E+03                2739                 1644                    0                -1009                 -923                 5423
                  13              5563946         1.2000000000000000E+00         4.2300000000000000E+02        -5.5028187999977208E+03                2834                 1573                    0                -1142                -1023                 5594
                  14              5733984         1.3000000000000000E+00         4.2300000000000000E+02        -5.4512147999977396E+03                2894                 1494                    0                -1267                -1134                 5784
                  15              5903004         1.4000000000000001E+00         4.2300000000000000E+02        -5.4139107999977505E+03                2974                 1413                    0                -1404                -1247                 5978
                  16              6103543         1.5000000000000002E+00         4.2300000000000000E+02        -5.3315249999977659E+03                3015                 1327                    0                -1529                -1370                 6187
                  17              6275442         1.6000000000000003E+00         4.2300000000000000E+02        -5.3217645999977922E+03                3123                 1242                    0                -1678                -1475                 6377
                  18              6432623         1.7000000000000004E+00         4.2300000000000000E+02        -5.2829473999978018E+03                3187                 1171                    0                -1795                -1574                 6547
                  19              6584568         1.8000000000000005E+00         4.2300000000000000E+02        -5.3121589999978196E+03                3280                 1124                    0                -1927                -1698                 6718
                  20              6759214         1.9000000000000006E+00         4.2300000000000000E+02        -5.3095621999978493E+03                3376                 1051                    0                -2061                -1797                 6890
                  21              6941896         2.0000000000000004E+00         4.2300000000000000E+02        -5.3272357999978694E+03                3474                  992                    1                -2202                -1920                 7072
                  22              7090916         2.1000000000000005E+00         4.2300000000000000E+02        -5.3353883999978825E+03                3517                  966                    0                -2297                -2043                 7221
                  23              7247077         2.2000000000000006E+00         4.2300000000000000E+02        -5.3616835999979048E+03                3613                  914                    0                -2424                -2149                 7379
