               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -2.0558116599999568E+04                2048                12288                    0                    0                    0                    0
                   2              3020146         1.0000000000000000E+02         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                   3              3031803         2.0000000000000000E+02         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                   4              3037099         3.0000000000000000E+02         4.2300000000000000E+02        -2.7701796000001395E+04                   0                18431                    0                    0                -8191                 2048
                   5              3039337         4.0000000000000000E+02         4.2300000000000000E+02        -2.7701796000001395E+04                   0                18431                    0                    0                -8191                 2048
                   6              3041416         5.0000000000000000E+02         4.2300000000000000E+02        -2.7701796000001395E+04                   0                18431                    0                    0                -8191                 2048
                   7              3043833         6.0000000000000000E+02         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                   8              3046406         7.0000000000000000E+02         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                   9              3048601         8.0000000000000000E+02         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  10              3050772         9.0000000000000000E+02         4.2300000000000000E+02        -2.7700296000001395E+04                   0                18430                    0                    0                -8190                 2048
                  11              3053179         1.0000000000000000E+03         4.2300000000000000E+02        -2.7701796000001395E+04                   0                18431                    0                    0                -8191                 2048
                  12              3055310         1.1000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  13              3057311         1.2000000000000000E+03         4.2300000000000000E+02        -2.7700296000001395E+04                   0                18430                    0                    0                -8190                 2048
                  14              3058398         1.3000000000000000E+03         4.2300000000000000E+02        -2.7701796000001395E+04                   0                18431                    0                    0                -8191                 2048
                  15              3058852         1.4000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  16              3059267         1.5000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  17              3059677         1.6000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  18              3060136         1.7000000000000000E+03         4.2300000000000000E+02        -2.7701796000001395E+04                   0                18431                    0                    0                -8191                 2048
                  19              3060633         1.8000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  20              3060963         1.9000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  21              3061432         2.0000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  22              3061725         2.1000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  23              3062207         2.2000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  24              3062638         2.3000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  25              3063112         2.4000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  26              3063602         2.5000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  27              3064041         2.6000000000000000E+03         4.2300000000000000E+02        -2.7701796000001395E+04                   0                18431                    0                    0                -8191                 2048
                  28              3064583         2.7000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  29              3064994         2.8000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  30              3065463         2.9000000000000000E+03         4.2300000000000000E+02        -2.7701796000001395E+04                   0                18431                    0                    0                -8191                 2048
                  31              3065926         3.0000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  32              3066448         3.1000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  33              3066911         3.2000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  34              3067349         3.3000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  35              3067836         3.4000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  36              3068333         3.5000000000000000E+03         4.2300000000000000E+02        -2.7701796000001395E+04                   0                18431                    0                    0                -8191                 2048
                  37              3068847         3.6000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  38              3069244         3.7000000000000000E+03         4.2300000000000000E+02        -2.7701796000001395E+04                   0                18431                    0                    0                -8191                 2048
                  39              3069609         3.8000000000000000E+03         4.2300000000000000E+02        -2.7701796000001395E+04                   0                18431                    0                    0                -8191                 2048
                  40              3070088         3.9000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  41              3070562         4.0000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  42              3071029         4.1000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  43              3071427         4.2000000000000000E+03         4.2300000000000000E+02        -2.7701796000001395E+04                   0                18431                    0                    0                -8191                 2048
                  44              3071841         4.3000000000000000E+03         4.2300000000000000E+02        -2.7703296000001395E+04                   0                18432                    0                    0                -8192                 2048
                  45              3072337         4.4000000000000000E+03         4.2300000000000000E+02        -2.7701796000001395E+04                   0                18431                    0                    0                -8191                 2048
