               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2500000000000000E+02        -5.5295999999999999E+01                   0                    0                    0                    0                    0                    0
                   2                73268         1.0000000000000001E-01         4.2500000000000000E+02        -2.8464720000000005E+02                   0                  153                    0                    0                 -153                    0
                   3               100949         2.0000000000000001E-01         4.2500000000000000E+02        -4.7485980000000006E+02                   0                  280                    0                    0                 -280                    0
                   4               124098         3.0000000000000004E-01         4.2500000000000000E+02        -6.8009270000000026E+02                   0                  417                    0                    0                 -417                    0
                   5               148565         4.0000000000000002E-01         4.2500000000000000E+02        -8.7868190000000357E+02                   0                  550                    0                    0                 -550                    0
                   6               168061         5.0000000000000000E-01         4.2500000000000000E+02        -1.0547152999999960E+03                   0                  668                    0                    0                 -668                    0
                   7               183867         5.9999999999999998E-01         4.2500000000000000E+02        -1.2141929999999936E+03                   0                  775                    0                    0                 -775                    0
                   8               199830         6.9999999999999996E-01         4.2500000000000000E+02        -1.3946703999999932E+03                   0                  896                    0                    0                 -896                    0
                   9               216940         7.9999999999999993E-01         4.2500000000000000E+02        -1.5313270999999863E+03                   0                  988                    0                    0                 -988                    0
                  10               230029         8.9999999999999991E-01         4.2500000000000000E+02        -1.6379439999999818E+03                   0                 1060                    0                    0                -1060                    0
                  11               244166         9.9999999999999989E-01         4.2500000000000000E+02        -1.7535644999999724E+03                   0                 1138                    0                    0                -1138                    0
                  12               258766         1.0999999999999999E+00         4.2500000000000000E+02        -1.8783072999999736E+03                   0                 1222                    0                    0                -1222                    0
                  13               274149         1.2000000000000000E+00         4.2500000000000000E+02        -1.9868980999999694E+03                   0                 1295                    0                    0                -1295                    0
                  14               285435         1.3000000000000000E+00         4.2500000000000000E+02        -2.0704593999999697E+03                   0                 1352                    0                    0                -1352                    0
                  15               292742         1.4000000000000001E+00         4.2500000000000000E+02        -2.1340124999999525E+03                   0                 1395                    0                    0                -1395                    0
                  16               300088         1.5000000000000002E+00         4.2500000000000000E+02        -2.1726009999999455E+03                   0                 1421                    0                    0                -1421                    0
                  17               300374         1.6000000000000003E+00         4.2500000000000000E+02        -2.1899521999999479E+03                   0                 1433                    0                    0                -1433                    0
                  18               300733         1.7000000000000004E+00         4.2500000000000000E+02        -2.2064569999999444E+03                   0                 1444                    0                    0                -1444                    0
                  19               301013         1.8000000000000005E+00         4.2500000000000000E+02        -2.2220474999999469E+03                   0                 1455                    0                    0                -1455                    0
                  20               301298         1.9000000000000006E+00         4.2500000000000000E+02        -2.2303558999999527E+03                   0                 1460                    0                    0                -1460                    0
                  21               301597         2.0000000000000004E+00         4.2500000000000000E+02        -2.2493633999999488E+03                   0                 1473                    0                    0                -1473                    0
                  22               301936         2.1000000000000005E+00         4.2500000000000000E+02        -2.2693729999999514E+03                   0                 1487                    0                    0                -1487                    0
                  23               302257         2.2000000000000006E+00         4.2500000000000000E+02        -2.2946410999999516E+03                   0                 1504                    0                    0                -1504                    0
                  24               302562         2.3000000000000007E+00         4.2500000000000000E+02        -2.3148549999999518E+03                   0                 1518                    0                    0                -1518                    0
                  25               302916         2.4000000000000008E+00         4.2500000000000000E+02        -2.3231328999999523E+03                   0                 1524                    0                    0                -1524                    0
                  26               303256         2.5000000000000009E+00         4.2500000000000000E+02        -2.3345057999999458E+03                   0                 1531                    0                    0                -1531                    0
                  27               303530         2.6000000000000010E+00         4.2500000000000000E+02        -2.3492528999999427E+03                   0                 1541                    0                    0                -1541                    0
                  28               303862         2.7000000000000011E+00         4.2500000000000000E+02        -2.3553862999999374E+03                   0                 1545                    0                    0                -1545                    0
                  29               304144         2.8000000000000012E+00         4.2500000000000000E+02        -2.3621398999999337E+03                   0                 1550                    0                    0                -1550                    0
                  30               304456         2.9000000000000012E+00         4.2500000000000000E+02        -2.3704431999999333E+03                   0                 1555                    0                    0                -1555                    0
                  31               304782         3.0000000000000013E+00         4.2500000000000000E+02        -2.3849065999999298E+03                   0                 1565                    0                    0                -1565                    0
                  32               305107         3.1000000000000014E+00         4.2500000000000000E+02        -2.3910090999999338E+03                   0                 1569                    0                    0                -1569                    0
