               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -7.2720341999997991E+03                4096                 2048                    0                    0                    0                    0
                   2               554654         1.0000000000000001E-01         4.2300000000000000E+02        -6.9669714000006461E+03                3887                 1787                    0                  -76                 -100                  361
                   3               832387         2.0000000000000001E-01         4.2300000000000000E+02        -6.6052396000006338E+03                3803                 1605                    0                 -173                 -196                  639
                   4              1077404         3.0000000000000004E-01         4.2300000000000000E+02        -6.3216256000006215E+03                3743                 1459                    0                 -272                 -308                  897
                   5              1311259         4.0000000000000002E-01         4.2300000000000000E+02        -6.0630120000006091E+03                3690                 1325                    0                 -371                 -425                 1148
                   6              1540280         5.0000000000000000E-01         4.2300000000000000E+02        -5.8967320000006084E+03                3680                 1221                    0                 -477                 -543                 1370
                   7              1766402         5.9999999999999998E-01         4.2300000000000000E+02        -5.7635486000006103E+03                3708                 1113                    0                 -592                 -637                 1572
                   8              1943727         6.9999999999999996E-01         4.2300000000000000E+02        -5.6040134000006119E+03                3692                 1017                    0                 -682                 -737                 1768
                   9              2104954         7.9999999999999993E-01         4.2300000000000000E+02        -5.5890388000006324E+03                3764                  954                    0                 -799                 -836                 1930
                  10              2231259         8.9999999999999991E-01         4.2300000000000000E+02        -5.6112086000006375E+03                3838                  918                    0                 -911                 -950                 2080
                  11              2379394         9.9999999999999989E-01         4.2300000000000000E+02        -5.6427178000006479E+03                3909                  889                    0                -1020                -1068                 2227
                  12              2538803         1.0999999999999999E+00         4.2300000000000000E+02        -5.6994718000006815E+03                4009                  852                    0                -1146                -1183                 2379
                  13              2666087         1.2000000000000000E+00         4.2300000000000000E+02        -5.7522952000006944E+03                4066                  846                    0                -1238                -1304                 2506
                  14              2790740         1.3000000000000000E+00         4.2300000000000000E+02        -5.7694920000007050E+03                4160                  792                    0                -1355                -1390                 2646
                  15              2926327         1.4000000000000001E+00         4.2300000000000000E+02        -5.7900552000007328E+03                4226                  755                    0                -1460                -1497                 2790
                  16              3087396         1.5000000000000002E+00         4.2300000000000000E+02        -5.8600252000007540E+03                4336                  723                    0                -1585                -1605                 2930
                  17              3230557         1.6000000000000003E+00         4.2300000000000000E+02        -5.8947228000007708E+03                4399                  700                    0                -1683                -1715                 3063
                  18              3381646         1.7000000000000004E+00         4.2300000000000000E+02        -5.9458634000007887E+03                4472                  681                    0                -1792                -1841                 3208
                  19              3532174         1.8000000000000005E+00         4.2300000000000000E+02        -5.9507648000007948E+03                4524                  648                    0                -1888                -1948                 3348
