               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2500000000000000E+02        -5.5295999999999999E+01                   0                    0                    0                    0                    0                    0
                   2               103784         1.0000000000000001E-01         4.2500000000000000E+02        -5.8899482000003400E+03                   0                 4895                    0                    0                -4895                    0
                   3               106836         2.0000000000000001E-01         4.2500000000000000E+02        -5.9002703000003121E+03                   0                 4911                    0                    0                -4911                    0
                   4               108446         3.0000000000000004E-01         4.2500000000000000E+02        -5.9053431000003047E+03                   0                 4919                    0                    0                -4919                    0
                   5               109085         4.0000000000000002E-01         4.2500000000000000E+02        -5.9063219000002955E+03                   0                 4921                    0                    0                -4921                    0
                   6               109703         5.0000000000000000E-01         4.2500000000000000E+02        -5.9064536000003018E+03                   0                 4920                    0                    0                -4920                    0
                   7               110340         5.9999999999999998E-01         4.2500000000000000E+02        -5.9013432000003158E+03                   0                 4915                    0                    0                -4915                    0
                   8               110978         6.9999999999999996E-01         4.2500000000000000E+02        -5.8971583000002920E+03                   0                 4909                    0                    0                -4909                    0
                   9               111613         7.9999999999999993E-01         4.2500000000000000E+02        -5.8955714000002845E+03                   0                 4905                    0                    0                -4905                    0
                  10               112241         8.9999999999999991E-01         4.2500000000000000E+02        -5.8948514000002951E+03                   0                 4904                    0                    0                -4904                    0
                  11               112908         9.9999999999999989E-01         4.2500000000000000E+02        -5.8902764000002617E+03                   0                 4898                    0                    0                -4898                    0
                  12               113540         1.0999999999999999E+00         4.2500000000000000E+02        -5.8930958000003002E+03                   0                 4902                    0                    0                -4902                    0
                  13               114044         1.2000000000000000E+00         4.2500000000000000E+02        -5.8969015000002837E+03                   0                 4906                    0                    0                -4906                    0
                  14               114165         1.3000000000000000E+00         4.2500000000000000E+02        -5.8962924000002658E+03                   0                 4905                    0                    0                -4905                    0
                  15               114306         1.4000000000000001E+00         4.2500000000000000E+02        -5.8920902000002598E+03                   0                 4898                    0                    0                -4898                    0
                  16               114405         1.5000000000000002E+00         4.2500000000000000E+02        -5.8896584000002522E+03                   0                 4895                    0                    0                -4895                    0
