               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -2.6708032399999280E+04                2047                16384                    0                    0                    0                    0
                   2              1092611         1.0000000000000001E-01         4.2300000000000000E+02        -2.3872935200000469E+04                 931                15201                    0                    0                   67                 1116
                   3              1506331         2.0000000000000001E-01         4.2300000000000000E+02        -2.2513200200000792E+04                 446                14647                    0                    0                  136                 1601
                   4              1697422         3.0000000000000004E-01         4.2300000000000000E+02        -2.1924838000000927E+04                 240                14405                    0                   -2                  168                 1811
                   5              1808952         4.0000000000000002E-01         4.2300000000000000E+02        -2.1549317000001007E+04                 120                14242                    0                   -3                  209                 1933
                   6              1886390         5.0000000000000000E-01         4.2300000000000000E+02        -2.1342470600001041E+04                  68                14142                    0                  -10                  243                 1999
                   7              1940963         5.9999999999999998E-01         4.2300000000000000E+02        -2.1176744400001062E+04                  37                14054                    0                  -12                  296                 2034
                   8              1980210         6.9999999999999996E-01         4.2300000000000000E+02        -2.1084613600001070E+04                  23                14003                    0                  -15                  327                 2054
                   9              2014262         7.9999999999999993E-01         4.2300000000000000E+02        -2.1005556200001069E+04                  26                13948                    0                  -24                  367                 2069
                  10              2035617         8.9999999999999991E-01         4.2300000000000000E+02        -2.0936963000001069E+04                  25                13903                    0                  -33                  393                 2088
                  11              2055084         9.9999999999999989E-01         4.2300000000000000E+02        -2.0854473600001074E+04                  18                13853                    0                  -35                  432                 2099
                  12              2085437         1.0999999999999999E+00         4.2300000000000000E+02        -2.0781380400001075E+04                  17                13805                    0                  -39                  471                 2108
                  13              2129904         1.2000000000000000E+00         4.2300000000000000E+02        -2.0685787200001076E+04                  16                13742                    0                  -44                  523                 2119
                  14              2171939         1.3000000000000000E+00         4.2300000000000000E+02        -2.0637787200001076E+04                  16                13710                    0                  -47                  549                 2125
                  15              2194284         1.4000000000000001E+00         4.2300000000000000E+02        -2.0592380400001075E+04                  17                13679                    0                  -54                  567                 2138
                  16              2225477         1.5000000000000002E+00         4.2300000000000000E+02        -2.0530183400001071E+04                  22                13634                    0                  -63                  599                 2151
                  17              2255476         1.6000000000000003E+00         4.2300000000000000E+02        -2.0452473600001074E+04                  18                13585                    0                  -65                  640                 2159
                  18              2286728         1.7000000000000004E+00         4.2300000000000000E+02        -2.0400228000001080E+04                  10                13556                    0                  -67                  657                 2171
                  19              2302726         1.8000000000000005E+00         4.2300000000000000E+02        -2.0372927200001071E+04                  21                13530                    0                  -76                  676                 2178
