               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -8.3457503999997061E+03                8192                    0                    0                    0                    0                    0
                   2               229404         1.0000000000000001E-01         4.2300000000000000E+02        -9.0359905999950879E+03                8228                   65                    0                  -26                  -81                   16
                   3               337647         2.0000000000000001E-01         4.2300000000000000E+02        -9.1287557999951077E+03                8239                  121                    0                  -48                 -170                   49
                   4               450036         3.0000000000000004E-01         4.2300000000000000E+02        -9.2116511999950453E+03                8266                  153                    0                  -86                 -251                   98
                   5               543434         4.0000000000000002E-01         4.2300000000000000E+02        -9.2729073999950433E+03                8267                  193                    0                 -112                 -342                  149
                   6               639305         5.0000000000000000E-01         4.2300000000000000E+02        -9.2595815999951155E+03                8258                  196                    0                 -140                 -410                  214
                   7               736671         5.9999999999999998E-01         4.2300000000000000E+02        -9.2673249999950367E+03                8240                  207                    0                 -165                 -489                  282
                   8               832991         6.9999999999999996E-01         4.2300000000000000E+02        -9.2764717999950644E+03                8239                  216                    0                 -199                 -567                  351
                   9               937792         7.9999999999999993E-01         4.2300000000000000E+02        -9.2454419999950951E+03                8215                  214                    0                 -228                 -647                  433
                  10              1046437         8.9999999999999991E-01         4.2300000000000000E+02        -9.2378227999951014E+03                8189                  227                    0                 -247                 -724                  497
                  11              1134135         9.9999999999999989E-01         4.2300000000000000E+02        -9.2537157999951141E+03                8184                  242                    0                 -278                 -806                  564
                  12              1243837         1.0999999999999999E+00         4.2300000000000000E+02        -9.2650915999950048E+03                8163                  255                    0                 -307                 -898                  643
                  13              1350617         1.2000000000000000E+00         4.2300000000000000E+02        -9.1978495999950537E+03                8138                  231                    0                 -343                 -971                  740
                  14              1463600         1.3000000000000000E+00         4.2300000000000000E+02        -9.1772445999950487E+03                8123                  227                    0                 -370                -1036                  809
                  15              1560963         1.4000000000000001E+00         4.2300000000000000E+02        -9.1728633999950998E+03                8107                  239                    0                 -395                -1114                  875
                  16              1649072         1.5000000000000002E+00         4.2300000000000000E+02        -9.1462105999951036E+03                8093                  231                    0                 -429                -1188                  957
