               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02         3.0503128500023293E+04               14335                 4096                    0                    0                    0                    0
                   2               203877         1.0000000000000001E-01         4.2300000000000000E+02        -3.8262834998941439E+03                5926                    0                    0                 4202                 4091                    5
                   3               221010         2.0000000000000001E-01         4.2300000000000000E+02        -3.8268342998940884E+03                5860                    0                    0                 4235                 4091                    5
                   4               231159         3.0000000000000004E-01         4.2300000000000000E+02        -3.8252092998939643E+03                5774                    0                    0                 4278                 4091                    5
                   5               248282         4.0000000000000002E-01         4.2300000000000000E+02        -3.8284206998939126E+03                5708                    0                    0                 4311                 4091                    5
                   6               258544         5.0000000000000000E-01         4.2300000000000000E+02        -3.8279410998937747E+03                5658                    0                    0                 4336                 4091                    5
                   7               269439         5.9999999999999998E-01         4.2300000000000000E+02        -3.8249244998937861E+03                5610                    0                    0                 4360                 4091                    5
                   8               280268         6.9999999999999996E-01         4.2300000000000000E+02        -3.8275343998936519E+03                5582                    0                    0                 4374                 4091                    5
                   9               289434         7.9999999999999993E-01         4.2300000000000000E+02        -3.8264780998935621E+03                5532                    0                    0                 4399                 4091                    5
                  10               298521         8.9999999999999991E-01         4.2300000000000000E+02        -3.8250273998935822E+03                5508                    0                    0                 4411                 4091                    5
                  11               305536         9.9999999999999989E-01         4.2300000000000000E+02        -3.8234699998934898E+03                5474                    0                    0                 4428                 4091                    5
                  12               313960         1.0999999999999999E+00         4.2300000000000000E+02        -3.8229899998935057E+03                5446                    0                    0                 4442                 4091                    5
                  13               323654         1.2000000000000000E+00         4.2300000000000000E+02        -3.8217363998934957E+03                5418                    0                    0                 4456                 4091                    5
                  14               335552         1.3000000000000000E+00         4.2300000000000000E+02        -3.8197719998934358E+03                5390                    0                    0                 4470                 4091                    5
                  15               345286         1.4000000000000001E+00         4.2300000000000000E+02        -3.8213934998933719E+03                5364                    0                    0                 4483                 4091                    5
                  16               354414         1.5000000000000002E+00         4.2300000000000000E+02        -3.8206941998933189E+03                5344                    0                    0                 4493                 4091                    5
                  17               365273         1.6000000000000003E+00         4.2300000000000000E+02        -3.8213849998933219E+03                5322                    0                    0                 4504                 4091                    5
                  18               374975         1.7000000000000004E+00         4.2300000000000000E+02        -3.8197288998933927E+03                5306                    0                    0                 4512                 4091                    5
                  19               379608         1.8000000000000005E+00         4.2300000000000000E+02        -3.8202386998933807E+03                5296                    0                    0                 4517                 4091                    5
                  20               383678         1.9000000000000006E+00         4.2300000000000000E+02        -3.8172244998933238E+03                5284                    0                    0                 4523                 4091                    5
                  21               388428         2.0000000000000004E+00         4.2300000000000000E+02        -3.8197488998933368E+03                5270                    0                    0                 4530                 4091                    5
                  22               400615         2.1000000000000005E+00         4.2300000000000000E+02        -3.8163104998932586E+03                5256                    0                    0                 4537                 4091                    5
                  23               440074         2.2000000000000006E+00         4.2300000000000000E+02        -3.8127921998932184E+03                5230                    0                    0                 4550                 4091                    5
                  24               440359         2.3000000000000007E+00         4.2300000000000000E+02        -3.8101436998932263E+03                5220                    0                    0                 4555                 4091                    5
                  25               506815         2.4000000000000008E+00         4.2300000000000000E+02        -3.8104827998932333E+03                5212                    0                    0                 4559                 4091                    5
                  26               508730         2.5000000000000009E+00         4.2300000000000000E+02        -3.8097439998932805E+03                5196                    0                    0                 4567                 4091                    5
