               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -2.1702298399997235E+04               12287                 6144                    0                    0                    0                    0
                   2              1688694         1.0000000000000001E-01         4.2300000000000000E+02        -1.7260499400000575E+04               10297                 4159                    0                    0                   -5                 1990
                   3              3118963         2.0000000000000001E-01         4.2300000000000000E+02        -1.4025586600000548E+04                8973                 2873                    0                   -4                  -51                 3322
                   4              4071855         3.0000000000000004E-01         4.2300000000000000E+02        -1.1992525800000694E+04                8154                 2083                    0                  -15                 -102                 4163
                   5              4798722         4.0000000000000002E-01         4.2300000000000000E+02        -1.0604272800000856E+04                7594                 1549                    0                  -37                 -172                 4767
                   6              5272704         5.0000000000000000E-01         4.2300000000000000E+02        -9.7322600000010043E+03                7265                 1202                    0                  -73                 -226                 5168
                   7              5600480         5.9999999999999998E-01         4.2300000000000000E+02        -9.1081344000010922E+03                7012                  964                    0                 -108                 -311                 5491
                   8              5876257         6.9999999999999996E-01         4.2300000000000000E+02        -8.6540532000011608E+03                6846                  779                    0                 -153                 -382                 5747
                   9              6082343         7.9999999999999993E-01         4.2300000000000000E+02        -8.3976208000012030E+03                6749                  677                    0                 -203                 -477                 5944
                  10              6259649         8.9999999999999991E-01         4.2300000000000000E+02        -8.2163616000012680E+03                6683                  606                    0                 -250                 -566                 6104
                  11              6419642         9.9999999999999989E-01         4.2300000000000000E+02        -8.0555108000012760E+03                6634                  531                    0                 -306                 -652                 6265
                  12              6574442         1.0999999999999999E+00         4.2300000000000000E+02        -7.9065426000012512E+03                6578                  475                    0                 -359                 -758                 6427
                  13              6721201         1.2000000000000000E+00         4.2300000000000000E+02        -7.8565480000012385E+03                6570                  450                    0                 -422                 -867                 6561
                  14              6844258         1.3000000000000000E+00         4.2300000000000000E+02        -7.8612896000012561E+03                6588                  437                    0                 -487                 -966                 6673
                  15              6956311         1.4000000000000001E+00         4.2300000000000000E+02        -7.8241620000012572E+03                6585                  414                    0                 -533                -1038                 6768
                  16              7084907         1.5000000000000002E+00         4.2300000000000000E+02        -7.7788080000012478E+03                6570                  396                    0                 -589                -1147                 6895
                  17              7191686         1.6000000000000003E+00         4.2300000000000000E+02        -7.7903364000012562E+03                6592                  387                    0                 -649                -1236                 6993
                  18              7320670         1.7000000000000004E+00         4.2300000000000000E+02        -7.7724648000012548E+03                6609                  364                    0                 -713                -1324                 7104
                  19              7447500         1.8000000000000005E+00         4.2300000000000000E+02        -7.7855432000012479E+03                6611                  373                    0                 -760                -1425                 7196
                  20              7573840         1.9000000000000006E+00         4.2300000000000000E+02        -7.8217208000012524E+03                6629                  384                    0                 -810                -1518                 7278
                  21              7691742         2.0000000000000004E+00         4.2300000000000000E+02        -7.8038430000012640E+03                6640                  362                    0                 -870                -1605                 7387
                  22              7834162         2.1000000000000005E+00         4.2300000000000000E+02        -7.8088094000012652E+03                6652                  357                    0                 -929                -1706                 7493
                  23              7969006         2.2000000000000006E+00         4.2300000000000000E+02        -7.8239238000012838E+03                6674                  348                    0                 -992                -1801                 7597
                  24              8100537         2.3000000000000007E+00         4.2300000000000000E+02        -7.7459156000012699E+03                6643                  320                    0                -1032                -1884                 7708
                  25              8217552         2.4000000000000008E+00         4.2300000000000000E+02        -7.8398434000012849E+03                6682                  353                    0                -1088                -1990                 7781
                  26              8319240         2.5000000000000009E+00         4.2300000000000000E+02        -7.8515200000012865E+03                6705                  345                    0                -1147                -2077                 7876
                  27              8448092         2.6000000000000010E+00         4.2300000000000000E+02        -7.8790116000012904E+03                6728                  347                    0                -1206                -2174                 7971
                  28              8553589         2.7000000000000011E+00         4.2300000000000000E+02        -7.8585546000012819E+03                6733                  332                    0                -1262                -2266                 8078
                  29              8674237         2.8000000000000012E+00         4.2300000000000000E+02        -7.8999676000012896E+03                6773                  331                    0                -1327                -2355                 8168
                  30              8773422         2.9000000000000012E+00         4.2300000000000000E+02        -7.9020612000012898E+03                6781                  327                    0                -1376                -2441                 8258
                  31              8890839         3.0000000000000013E+00         4.2300000000000000E+02        -7.8951380000013041E+03                6790                  313                    0                -1433                -2532                 8363
                  32              9015077         3.1000000000000014E+00         4.2300000000000000E+02        -7.8687724000012931E+03                6787                  300                    0                -1479                -2614                 8458
                  33              9114698         3.2000000000000015E+00         4.2300000000000000E+02        -7.9361928000012940E+03                6809                  330                    0                -1527                -2718                 8532
                  34              9228892         3.3000000000000016E+00         4.2300000000000000E+02        -7.9593804000012942E+03                6832                  330                    0                -1589                -2819                 8633
                  35              9340296         3.4000000000000017E+00         4.2300000000000000E+02        -7.9699098000013055E+03                6849                  323                    0                -1643                -2903                 8724
                  36              9452549         3.5000000000000018E+00         4.2300000000000000E+02        -7.9366436000013091E+03                6843                  304                    0                -1697                -2998                 8838
                  37              9602901         3.6000000000000019E+00         4.2300000000000000E+02        -7.9260492000013028E+03                6866                  283                    0                -1758                -3076                 8937
                  38              9724279         3.7000000000000020E+00         4.2300000000000000E+02        -7.9176696000013117E+03                6868                  274                    0                -1803                -3155                 9025
                  39              9836771         3.8000000000000020E+00         4.2300000000000000E+02        -7.9367788000013188E+03                6889                  271                    0                -1855                -3235                 9108
                  40              9922115         3.9000000000000021E+00         4.2300000000000000E+02        -7.9455902000013093E+03                6916                  261                    0                -1910                -3308                 9191
                  41             10041997         4.0000000000000018E+00         4.2300000000000000E+02        -7.9566072000013191E+03                6931                  256                    0                -1959                -3386                 9274
                  42             10165602         4.1000000000000014E+00         4.2300000000000000E+02        -8.0056982000013377E+03                6951                  271                    0                -2006                -3475                 9348
                  43             10268619         4.2000000000000011E+00         4.2300000000000000E+02        -8.0537984000013248E+03                6972                  292                    0                -2057                -3577                 9429
                  44             10392610         4.3000000000000007E+00         4.2300000000000000E+02        -8.0543724000013335E+03                6977                  287                    0                -2108                -3669                 9526
                  45             10510854         4.4000000000000004E+00         4.2300000000000000E+02        -8.0690282000013440E+03                6976                  295                    0                -2151                -3764                 9613
                  46             10635221         4.5000000000000000E+00         4.2300000000000000E+02        -8.0691392000013329E+03                6971                  301                    0                -2194                -3861                 9704
                  47             10757872         4.5999999999999996E+00         4.2300000000000000E+02        -8.1257926000013586E+03                7008                  308                    0                -2256                -3955                 9791
                  48             10865246         4.6999999999999993E+00         4.2300000000000000E+02        -8.1185186000013418E+03                7023                  297                    0                -2310                -4037                 9884
                  49             10988181         4.7999999999999989E+00         4.2300000000000000E+02        -8.1436968000013494E+03                7029                  308                    0                -2356                -4134                 9970
                  50             11113579         4.8999999999999986E+00         4.2300000000000000E+02        -8.1586792000013365E+03                7026                  323                    0                -2401                -4242                10063
                  51             11219764         4.9999999999999982E+00         4.2300000000000000E+02        -8.1576654000013323E+03                7022                  326                    0                -2442                -4331                10149
                  52             11339326         5.0999999999999979E+00         4.2300000000000000E+02        -8.1609224000013328E+03                7037                  318                    0                -2496                -4416                10242
                  53             11461909         5.1999999999999975E+00         4.2300000000000000E+02        -8.1691490000013464E+03                7030                  325                    0                -2540                -4518                10337
                  54             11580416         5.2999999999999972E+00         4.2300000000000000E+02        -8.1448722000013295E+03                7031                  307                    0                -2593                -4605                10442
                  55             11673897         5.3999999999999968E+00         4.2300000000000000E+02        -8.1854736000012690E+03                7053                  319                    1                -2645                -4697                10522
                  56             11781208         5.4999999999999964E+00         4.2300000000000000E+02        -8.2075130000012196E+03                7050                  336                    0                -2691                -4811                10619
                  57             11888373         5.5999999999999961E+00         4.2300000000000000E+02        -8.1346870000012414E+03                7015                  316                    0                -2726                -4896                10724
                  58             12001272         5.6999999999999957E+00         4.2300000000000000E+02        -8.1560608000012453E+03                7014                  330                    0                -2773                -5005                10819
                  59             12116992         5.7999999999999954E+00         4.2300000000000000E+02        -8.1659206000012418E+03                7028                  328                    0                -2831                -5105                10921
                  60             12241834         5.8999999999999950E+00         4.2300000000000000E+02        -8.1580948000012440E+03                7009                  335                    0                -2871                -5211                11020
                  61             12374454         5.9999999999999947E+00         4.2300000000000000E+02        -8.0698452000012367E+03                6976                  300                    0                -2909                -5285                11129
                  62             12484287         6.0999999999999943E+00         4.2300000000000000E+02        -8.0928368000012406E+03                6999                  299                    0                -2968                -5379                11224
                  63             12593654         6.1999999999999940E+00         4.2300000000000000E+02        -8.1063036000012416E+03                7018                  295                    0                -3019                -5458                11307
                  64             12721353         6.2999999999999936E+00         4.2300000000000000E+02        -8.0913248000012391E+03                7004                  295                    0                -3063                -5560                11409
                  65             12853443         6.3999999999999932E+00         4.2300000000000000E+02        -8.1164712000012505E+03                7031                  291                    0                -3126                -5655                11508
                  66             12980939         6.4999999999999929E+00         4.2300000000000000E+02        -8.1122418000012585E+03                7024                  291                    0                -3169                -5748                11601
                  67             13081896         6.5999999999999925E+00         4.2300000000000000E+02        -8.1591766000012667E+03                7038                  311                    0                -3216                -5848                11681
                  68             13187803         6.6999999999999922E+00         4.2300000000000000E+02        -8.1423450000012544E+03                7030                  308                    0                -3259                -5939                11775
                  69             13297115         6.7999999999999918E+00         4.2300000000000000E+02        -8.1593950000012601E+03                7045                  308                    0                -3312                -6030                11866
                  70             13404486         6.8999999999999915E+00         4.2300000000000000E+02        -8.1612608000012679E+03                7074                  288                    0                -3375                -6107                11963
                  71             13521663         6.9999999999999911E+00         4.2300000000000000E+02        -8.1812060000012716E+03                7100                  283                    0                -3429                -6184                12045
                  72             13647557         7.0999999999999908E+00         4.2300000000000000E+02        -8.2536974000012669E+03                7142                  303                    0                -3489                -6282                12123
                  73             13769185         7.1999999999999904E+00         4.2300000000000000E+02        -8.2562442000012670E+03                7146                  302                    0                -3540                -6379                12221
                  74             13888777         7.2999999999999901E+00         4.2300000000000000E+02        -8.2050350000012586E+03                7130                  278                    0                -3583                -6457                12323
                  75             14011322         7.3999999999999897E+00         4.2300000000000000E+02        -8.2591422000012972E+03                7161                  293                    0                -3637                -6549                12400
                  76             14114395         7.4999999999999893E+00         4.2300000000000000E+02        -8.2645378000013043E+03                7179                  285                    0                -3690                -6629                12488
                  77             14231959         7.5999999999999890E+00         4.2300000000000000E+02        -8.2715340000013293E+03                7180                  291                    0                -3735                -6724                12577
                  78             14342879         7.6999999999999886E+00         4.2300000000000000E+02        -8.2896964000012576E+03                7182                  296                    0                -3774                -6805                12653
                  79             14451054         7.7999999999999883E+00         4.2300000000000000E+02        -8.2553434000012749E+03                7162                  288                    0                -3812                -6893                12749
                  80             14571082         7.8999999999999879E+00         4.2300000000000000E+02        -8.2401480000013344E+03                7160                  284                    0                -3858                -6983                12843
                  81             14688562         7.9999999999999876E+00         4.2300000000000000E+02        -8.2159326000012879E+03                7138                  279                    0                -3899                -7082                12947
                  82             14807603         8.0999999999999872E+00         4.2300000000000000E+02        -8.2554602000012637E+03                7146                  298                    0                -3947                -7189                13035
                  83             14927698         8.1999999999999869E+00         4.2300000000000000E+02        -8.2529976000013212E+03                7143                  303                    0                -3985                -7273                13114
                  84             15046964         8.2999999999999865E+00         4.2300000000000000E+02        -8.2040780000013237E+03                7135                  276                    0                -4033                -7350                13218
                  85             15159685         8.3999999999999861E+00         4.2300000000000000E+02        -8.2177796000013277E+03                7143                  278                    0                -4082                -7442                13308
                  86             15250305         8.4999999999999858E+00         4.2300000000000000E+02        -8.2284054000013384E+03                7137                  290                    0                -4119                -7534                13388
                  87             15368257         8.5999999999999854E+00         4.2300000000000000E+02        -8.2539158000013522E+03                7149                  300                    0                -4165                -7624                13468
                  88             15486014         8.6999999999999851E+00         4.2300000000000000E+02        -8.2547350000013212E+03                7155                  294                    0                -4212                -7706                13556
                  89             15608964         8.7999999999999847E+00         4.2300000000000000E+02        -8.2718708000013448E+03                7154                  308                    0                -4252                -7801                13637
                  90             15718200         8.8999999999999844E+00         4.2300000000000000E+02        -8.2604378000013603E+03                7149                  305                    0                -4295                -7889                13728
                  91             15820702         8.9999999999999840E+00         4.2300000000000000E+02        -8.2614980000013475E+03                7150                  304                    0                -4335                -7967                13807
                  92             15941531         9.0999999999999837E+00         4.2300000000000000E+02        -8.2655296000012877E+03                7138                  310                    0                -4376                -8067                13901
                  93             16034321         9.1999999999999833E+00         4.2300000000000000E+02        -8.2683130000013407E+03                7150                  308                    0                -4427                -8155                13991
                  94             16143515         9.2999999999999829E+00         4.2300000000000000E+02        -8.2714190000013368E+03                7160                  303                    0                -4476                -8238                14079
                  95             16269396         9.3999999999999826E+00         4.2300000000000000E+02        -8.2823834000012721E+03                7172                  297                    0                -4527                -8322                14169
                  96             16392335         9.4999999999999822E+00         4.2300000000000000E+02        -8.2798358000013504E+03                7164                  307                    0                -4566                -8418                14255
                  97             16495855         9.5999999999999819E+00         4.2300000000000000E+02        -8.2832468000013268E+03                7169                  304                    0                -4613                -8504                14344
                  98             16612204         9.6999999999999815E+00         4.2300000000000000E+02        -8.2611838000013558E+03                7164                  295                    0                -4662                -8598                14447
                  99             16714156         9.7999999999999812E+00         4.2300000000000000E+02        -8.2397350000013212E+03                7155                  284                    0                -4705                -8682                14542
                 100             16830185         9.8999999999999808E+00         4.2300000000000000E+02        -8.2754476000013037E+03                7163                  301                    0                -4752                -8785                14628
                 101             16940901         9.9999999999999805E+00         4.2300000000000000E+02        -8.2910820000013355E+03                7160                  316                    0                -4793                -8885                14713
                 102             17056851         1.0099999999999980E+01         4.2300000000000000E+02        -8.2532416000013382E+03                7123                  316                    0                -4822                -8980                14808
                 103             17183691         1.0199999999999980E+01         4.2300000000000000E+02        -8.2509700000013709E+03                7135                  309                    0                -4876                -9069                14904
                 104             17297262         1.0299999999999979E+01         4.2300000000000000E+02        -8.2468888000013667E+03                7129                  310                    0                -4922                -9168                15002
                 105             17411540         1.0399999999999979E+01         4.2300000000000000E+02        -8.2301002000013468E+03                7116                  306                    0                -4960                -9253                15091
                 106             17535336         1.0499999999999979E+01         4.2300000000000000E+02        -8.2286438000013623E+03                7109                  311                    0                -5001                -9347                15180
                 107             17642093         1.0599999999999978E+01         4.2300000000000000E+02        -8.2335950000012999E+03                7105                  312                    0                -5041                -9432                15264
                 108             17746342         1.0699999999999978E+01         4.2300000000000000E+02        -8.2517972000013488E+03                7111                  324                    0                -5088                -9532                15352
                 109             17845946         1.0799999999999978E+01         4.2300000000000000E+02        -8.2681222000013549E+03                7116                  332                    0                -5129                -9617                15429
                 110             17974137         1.0899999999999977E+01         4.2300000000000000E+02        -8.2205118000013717E+03                7074                  330                    0                -5165                -9729                15543
                 111             18116825         1.0999999999999977E+01         4.2300000000000000E+02        -8.2207830000014183E+03                7065                  340                    0                -5210                -9838                15642
                 112             18251299         1.1099999999999977E+01         4.2300000000000000E+02        -8.2085240000013891E+03                7050                  337                    0                -5252                -9934                15741
                 113             18361906         1.1199999999999976E+01         4.2300000000000000E+02        -8.2178856000013893E+03                7073                  328                    0                -5314               -10026                15842
                 114             18472359         1.1299999999999976E+01         4.2300000000000000E+02        -8.2303892000013748E+03                7091                  323                    0                -5372               -10119                15940
                 115             18605212         1.1399999999999975E+01         4.2300000000000000E+02        -8.1695504000013789E+03                7082                  289                    0                -5424               -10198                16053
                 116             18740736         1.1499999999999975E+01         4.2300000000000000E+02        -8.1917706000013932E+03                7098                  294                    0                -5484               -10307                16157
                 117             18860610         1.1599999999999975E+01         4.2300000000000000E+02        -8.2507384000014008E+03                7112                  323                    0                -5529               -10412                16233
                 118             19002158         1.1699999999999974E+01         4.2300000000000000E+02        -8.2320204000013819E+03                7112                  309                    0                -5586               -10512                16347
                 119             19123609         1.1799999999999974E+01         4.2300000000000000E+02        -8.2572674000013685E+03                7122                  318                    0                -5634               -10607                16433
