               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02         3.3218831500069122E+04               18357                    0                    0                    0                    0                    0
                   2               134678         1.0000000000000001E-01         4.2300000000000000E+02        -3.6351364000102999E+03                4229                    0                    0                 7064                    0                    0
                   3               136413         2.0000000000000001E-01         4.2300000000000000E+02        -3.6350870000102823E+03                4229                    0                    0                 7064                    0                    0
                   4               138369         3.0000000000000004E-01         4.2300000000000000E+02        -3.6338501000102819E+03                4229                    0                    0                 7064                    0                    0
                   5               141177         4.0000000000000002E-01         4.2300000000000000E+02        -3.6357914000102746E+03                4229                    0                    0                 7064                    0                    0
                   6               142879         5.0000000000000000E-01         4.2300000000000000E+02        -3.6349545000103026E+03                4229                    0                    0                 7064                    0                    0
                   7               144771         5.9999999999999998E-01         4.2300000000000000E+02        -3.6353320000103354E+03                4229                    0                    0                 7064                    0                    0
                   8               146607         6.9999999999999996E-01         4.2300000000000000E+02        -3.6357004000103316E+03                4229                    0                    0                 7064                    0                    0
                   9               148430         7.9999999999999993E-01         4.2300000000000000E+02        -3.6363822000102559E+03                4229                    0                    0                 7064                    0                    0
                  10               150683         8.9999999999999991E-01         4.2300000000000000E+02        -3.6351896000102811E+03                4229                    0                    0                 7064                    0                    0
                  11               152560         9.9999999999999989E-01         4.2300000000000000E+02        -3.6344635000102967E+03                4229                    0                    0                 7064                    0                    0
                  12               154101         1.0999999999999999E+00         4.2300000000000000E+02        -3.6344390000103122E+03                4229                    0                    0                 7064                    0                    0
                  13               155815         1.2000000000000000E+00         4.2300000000000000E+02        -3.6347200000103235E+03                4229                    0                    0                 7064                    0                    0
                  14               156404         1.3000000000000000E+00         4.2300000000000000E+02        -3.6346757000103025E+03                4229                    0                    0                 7064                    0                    0
                  15               157298         1.4000000000000001E+00         4.2300000000000000E+02        -3.6331367000102973E+03                4229                    0                    0                 7064                    0                    0
                  16               181079         1.5000000000000002E+00         4.2300000000000000E+02        -3.6324421000103034E+03                4227                    0                    1                 7064                    0                    0
                  17               187690         1.6000000000000003E+00         4.2300000000000000E+02        -3.6328067000102928E+03                4227                    0                    0                 7065                    0                    0
                  18               188087         1.7000000000000004E+00         4.2300000000000000E+02        -3.6335013000102872E+03                4227                    0                    0                 7065                    0                    0
                  19               188942         1.8000000000000005E+00         4.2300000000000000E+02        -3.6330716000102962E+03                4225                    0                    0                 7066                    0                    0
                  20               189354         1.9000000000000006E+00         4.2300000000000000E+02        -3.6335350000103085E+03                4225                    0                    0                 7066                    0                    0
                  21               189765         2.0000000000000004E+00         4.2300000000000000E+02        -3.6334839000102988E+03                4225                    0                    0                 7066                    0                    0
                  22               190188         2.1000000000000005E+00         4.2300000000000000E+02        -3.6334786000103122E+03                4225                    0                    0                 7066                    0                    0
                  23               190649         2.2000000000000006E+00         4.2300000000000000E+02        -3.6340725000103052E+03                4225                    0                    0                 7066                    0                    0
                  24               192823         2.3000000000000007E+00         4.2300000000000000E+02        -3.6326648000103010E+03                4223                    0                    0                 7067                    0                    0
                  25               193248         2.4000000000000008E+00         4.2300000000000000E+02        -3.6335984000102962E+03                4223                    0                    0                 7067                    0                    0
                  26               193685         2.5000000000000009E+00         4.2300000000000000E+02        -3.6332731000103258E+03                4223                    0                    0                 7067                    0                    0
                  27               194029         2.6000000000000010E+00         4.2300000000000000E+02        -3.6331776000103196E+03                4223                    0                    0                 7067                    0                    0
