               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -2.0633261399998464E+04                8192                 8192                    0                    0                    0                    0
                   2              2369378         1.0000000000000001E-01         4.2300000000000000E+02        -1.8939557599999069E+04                9322                 5919                    9                -1712                   -3                 2276
                   3              4335783         2.0000000000000001E-01         4.2300000000000000E+02        -1.7722033399997672E+04               10811                 4121                    7                -3358                  -12                 4083
                   4              5955339         3.0000000000000004E-01         4.2300000000000000E+02        -1.6820916199996485E+04               11973                 2771                    8                -4626                  -34                 5455
                   5              7040328         4.0000000000000002E-01         4.2300000000000000E+02        -1.6371583799995458E+04               12889                 1900                    3                -5526                  -57                 6349
                   6              7824585         5.0000000000000000E-01         4.2300000000000000E+02        -1.6228093799995904E+04               13653                 1325                    2                -6205                  -78                 6945
                   7              8436645         5.9999999999999998E-01         4.2300000000000000E+02        -1.6170773199996333E+04               14279                  896                    5                -6748                 -103                 7399
                   8              8870368         6.9999999999999996E-01         4.2300000000000000E+02        -1.6142388999996607E+04               14683                  626                    5                -7095                 -123                 7689
                   9              9189406         7.9999999999999993E-01         4.2300000000000000E+02        -1.6236619999996838E+04               15071                  447                    2                -7387                 -146                 7891
                  10              9452235         8.9999999999999991E-01         4.2300000000000000E+02        -1.6296036199997028E+04               15351                  312                    3                -7608                 -171                 8051
                  11              9664918         9.9999999999999989E-01         4.2300000000000000E+02        -1.6426054999997108E+04               15624                  226                    5                -7802                 -196                 8162
                  12              9837806         1.0999999999999999E+00         4.2300000000000000E+02        -1.6571811599996829E+04               15868                  176                    0                -7955                 -218                 8234
                  13              9953458         1.2000000000000000E+00         4.2300000000000000E+02        -1.6596751199996703E+04               15983                  120                    1                -8048                 -231                 8303
                  14             10053352         1.3000000000000000E+00         4.2300000000000000E+02        -1.6693219999996552E+04               16121                   97                    2                -8142                 -256                 8351
                  15             10134999         1.4000000000000001E+00         4.2300000000000000E+02        -1.6790181999996425E+04               16236                   90                    2                -8210                 -270                 8372
                  16             10199115         1.5000000000000002E+00         4.2300000000000000E+02        -1.6820484799996360E+04               16298                   71                    1                -8259                 -289                 8410
                  17             10256461         1.6000000000000003E+00         4.2300000000000000E+02        -1.6871926199996276E+04               16364                   66                    2                -8305                 -308                 8434
                  18             10311898         1.7000000000000004E+00         4.2300000000000000E+02        -1.6931600999996193E+04               16445                   55                    0                -8358                 -326                 8463
                  19             10371453         1.8000000000000005E+00         4.2300000000000000E+02        -1.7002330599996098E+04               16530                   49                    1                -8410                 -337                 8480
                  20             10435033         1.9000000000000006E+00         4.2300000000000000E+02        -1.7083754999996014E+04               16609                   53                    1                -8456                 -354                 8493
                  21             10485787         2.0000000000000004E+00         4.2300000000000000E+02        -1.7114884599995941E+04               16670                   37                    1                -8500                 -365                 8520
