               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2500000000000000E+02        -5.5295999999999999E+01                   0                    0                    0                    0                    0                    0
                   2               119227         1.0000000000000001E-01         4.2500000000000000E+02        -5.6948335999999026E+03                   0                 4604                    0                    0                -4604                    0
                   3               121121         2.0000000000000001E-01         4.2500000000000000E+02        -5.7108370999998624E+03                   0                 4630                    0                    0                -4630                    0
                   4               122451         3.0000000000000004E-01         4.2500000000000000E+02        -5.6973143999999202E+03                   0                 4608                    0                    0                -4608                    0
                   5               123784         4.0000000000000002E-01         4.2500000000000000E+02        -5.6810756999998684E+03                   0                 4582                    0                    0                -4582                    0
                   6               125054         5.0000000000000000E-01         4.2500000000000000E+02        -5.6960813999999400E+03                   0                 4608                    0                    0                -4608                    0
                   7               126079         5.9999999999999998E-01         4.2500000000000000E+02        -5.6789486999999626E+03                   0                 4582                    0                    0                -4582                    0
                   8               126349         6.9999999999999996E-01         4.2500000000000000E+02        -5.6788730999999052E+03                   0                 4581                    0                    0                -4581                    0
                   9               126593         7.9999999999999993E-01         4.2500000000000000E+02        -5.6767462999998897E+03                   0                 4577                    0                    0                -4577                    0
                  10               126871         8.9999999999999991E-01         4.2500000000000000E+02        -5.6774471999998905E+03                   0                 4579                    0                    0                -4579                    0
                  11               127149         9.9999999999999989E-01         4.2500000000000000E+02        -5.6786461999998937E+03                   0                 4581                    0                    0                -4581                    0
                  12               127439         1.0999999999999999E+00         4.2500000000000000E+02        -5.6719208999999228E+03                   0                 4571                    0                    0                -4571                    0
                  13               127705         1.2000000000000000E+00         4.2500000000000000E+02        -5.6676843999999046E+03                   0                 4565                    0                    0                -4565                    0
                  14               127974         1.3000000000000000E+00         4.2500000000000000E+02        -5.6631952999998821E+03                   0                 4558                    0                    0                -4558                    0
                  15               128232         1.4000000000000001E+00         4.2500000000000000E+02        -5.6714676999998892E+03                   0                 4570                    0                    0                -4570                    0
                  16               128500         1.5000000000000002E+00         4.2500000000000000E+02        -5.6745625999999165E+03                   0                 4574                    0                    0                -4574                    0
                  17               128760         1.6000000000000003E+00         4.2500000000000000E+02        -5.6740981999998612E+03                   0                 4572                    0                    0                -4572                    0
                  18               129019         1.7000000000000004E+00         4.2500000000000000E+02        -5.6753139999998466E+03                   0                 4576                    0                    0                -4576                    0
                  19               129264         1.8000000000000005E+00         4.2500000000000000E+02        -5.6746597999998876E+03                   0                 4574                    0                    0                -4574                    0
                  20               129520         1.9000000000000006E+00         4.2500000000000000E+02        -5.6813838999999198E+03                   0                 4585                    0                    0                -4585                    0
                  21               129798         2.0000000000000004E+00         4.2500000000000000E+02        -5.6822341999999162E+03                   0                 4588                    0                    0                -4588                    0
                  22               130065         2.1000000000000005E+00         4.2500000000000000E+02        -5.6873248999999214E+03                   0                 4594                    0                    0                -4594                    0
                  23               130328         2.2000000000000006E+00         4.2500000000000000E+02        -5.6839856999999020E+03                   0                 4587                    0                    0                -4587                    0
                  24               130585         2.3000000000000007E+00         4.2500000000000000E+02        -5.6851423999999261E+03                   0                 4589                    0                    0                -4589                    0
                  25               130857         2.4000000000000008E+00         4.2500000000000000E+02        -5.6836756999999225E+03                   0                 4586                    0                    0                -4586                    0
                  26               131065         2.5000000000000009E+00         4.2500000000000000E+02        -5.6896906999999519E+03                   0                 4596                    0                    0                -4596                    0
                  27               131319         2.6000000000000010E+00         4.2500000000000000E+02        -5.6876160999999156E+03                   0                 4592                    0                    0                -4592                    0
                  28               131579         2.7000000000000011E+00         4.2500000000000000E+02        -5.6898435999999047E+03                   0                 4595                    0                    0                -4595                    0
                  29               131863         2.8000000000000012E+00         4.2500000000000000E+02        -5.6895229999998919E+03                   0                 4596                    0                    0                -4596                    0
                  30               132016         2.9000000000000012E+00         4.2500000000000000E+02        -5.6842327999998734E+03                   0                 4587                    0                    0                -4587                    0
                  31               132072         3.0000000000000013E+00         4.2500000000000000E+02        -5.6821502999998684E+03                   0                 4583                    0                    0                -4583                    0
                  32               132113         3.1000000000000014E+00         4.2500000000000000E+02        -5.6797589999998718E+03                   0                 4580                    0                    0                -4580                    0
                  33               132164         3.2000000000000015E+00         4.2500000000000000E+02        -5.6817488999998768E+03                   0                 4583                    0                    0                -4583                    0
                  34               132201         3.3000000000000016E+00         4.2500000000000000E+02        -5.6833481999998849E+03                   0                 4585                    0                    0                -4585                    0
