               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -2.2632849199998931E+04                4096                12288                    0                    0                    0                    0
                   2              3580577         1.0000000000000000E+02         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                   3              3586189         2.0000000000000000E+02         4.2300000000000000E+02        -2.7701796000002574E+04                   0                18431                    0                    0               -10239                 4096
                   4              3586469         3.0000000000000000E+02         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                   5              3586727         4.0000000000000000E+02         4.2300000000000000E+02        -2.7701796000002574E+04                   0                18431                    0                    0               -10239                 4096
                   6              3587030         5.0000000000000000E+02         4.2300000000000000E+02        -2.7701796000002574E+04                   0                18431                    0                    0               -10239                 4096
                   7              3587340         6.0000000000000000E+02         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                   8              3587580         7.0000000000000000E+02         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                   9              3587821         8.0000000000000000E+02         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  10              3588138         9.0000000000000000E+02         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  11              3588384         1.0000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  12              3588575         1.1000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  13              3588804         1.2000000000000000E+03         4.2300000000000000E+02        -2.7701796000002574E+04                   0                18431                    0                    0               -10239                 4096
                  14              3589170         1.3000000000000000E+03         4.2300000000000000E+02        -2.7701796000002574E+04                   0                18431                    0                    0               -10239                 4096
                  15              3589457         1.4000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  16              3589674         1.5000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  17              3589908         1.6000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  18              3590218         1.7000000000000000E+03         4.2300000000000000E+02        -2.7701796000002574E+04                   0                18431                    0                    0               -10239                 4096
                  19              3590527         1.8000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  20              3590795         1.9000000000000000E+03         4.2300000000000000E+02        -2.7701796000002574E+04                   0                18431                    0                    0               -10239                 4096
                  21              3591078         2.0000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  22              3591407         2.1000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  23              3591676         2.2000000000000000E+03         4.2300000000000000E+02        -2.7700296000002574E+04                   0                18430                    0                    0               -10238                 4096
                  24              3591860         2.3000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  25              3592157         2.4000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  26              3592446         2.5000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  27              3592673         2.6000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  28              3592948         2.7000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  29              3593208         2.8000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  30              3593435         2.9000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  31              3593653         3.0000000000000000E+03         4.2300000000000000E+02        -2.7701796000002574E+04                   0                18431                    0                    0               -10239                 4096
                  32              3593899         3.1000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  33              3594106         3.2000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  34              3594348         3.3000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  35              3594541         3.4000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  36              3594880         3.5000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  37              3595168         3.6000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  38              3595362         3.7000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  39              3595675         3.8000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
                  40              3595926         3.9000000000000000E+03         4.2300000000000000E+02        -2.7703296000002574E+04                   0                18432                    0                    0               -10240                 4096
