Time,CO*,O*,O2*,*,R_CO,R_O2,R_CO2
0.0,0.0,0.0,0.0,1.0,-0.02431214421252371,-2.050521821631878,0.0
0.1,0.0017789373814041745,0.273719165085389,0.0,0.7245018975332068,-0.01126660341555977,-0.6866698292220113,0.0
0.2,0.0022533206831119547,0.27466793168880455,0.0,0.7230787476280834,-0.004150853889943073,-0.005336812144212524,0.0
0.30000000000000004,0.0026091081593927895,0.275853889943074,0.0,0.7215370018975332,-0.001185958254269448,-0.005336812144212416,0.0
0.4,0.0024905123339658444,0.27680265654648956,0.0,0.7207068311195446,-0.0011859582542694497,-0.0029648956356736244,0.0
0.5,0.0028462998102466793,0.27703984819734345,0.0,0.7201138519924098,-0.002964895635673626,-0.0011859582542694497,0.0
0.6,0.0030834914611005695,0.27727703984819735,0.0,0.719639468690702,0.0,-0.0017789373814041745,0.0
0.7,0.0028462998102466793,0.27775142314990514,0.0,0.7194022770398482,0.0017789373814041762,-0.0023719165085388993,0.0
0.7999999999999999,0.002727703984819734,0.2782258064516129,0.0,0.7190464895635673,-0.0005929791271347248,-0.0017789373814041745,0.0
0.8999999999999999,0.0029648956356736244,0.2784629981024668,0.0,0.7185721062618596,0.0011859582542694497,-0.0011859582542694497,0.0
0.9999999999999999,0.0024905123339658444,0.27870018975332067,0.0,0.7188092979127134,0.0023719165085388993,-0.0005929791271347248,0.0
1.0999999999999999,0.0024905123339658444,0.27870018975332067,0.0,0.7188092979127134,-0.0005929791271347248,0.0,0.0
1.2,0.0026091081593927895,0.27870018975332067,0.0,0.7186907020872866,-0.0011859582542694497,-0.0005929791271347248,0.0
1.3,0.002727703984819734,0.27893738140417457,0.0,0.7183349146110057,-0.001778937381404173,-0.0005929791271347248,0.0
1.4000000000000001,0.0029648956356736244,0.27893738140417457,0.0,0.7180977229601518,-0.0029648956356736226,-0.0005929791271347248,0.0
1.5000000000000002,0.003320683111954459,0.27917457305502846,0.0,0.7175047438330171,-0.002371916508538896,-0.0017789373814041745,0.0
1.6000000000000003,0.0034392789373814043,0.27964895635673626,0.0,0.7169117647058824,0.0,-0.0017789373814041745,0.0
1.7000000000000004,0.003320683111954459,0.27988614800759015,0.0,0.7167931688804554,0.0017789373814041712,-0.0005929791271347248,0.0005929791271347243
1.8000000000000005,0.0029648956356736244,0.2797675521821632,0.0,0.7172675521821632,0.0011859582542694497,-0.0005929791271347248,0.0005929791271347243
1.9000000000000006,0.0029648956356736244,0.2800047438330171,0.0,0.7170303605313093,-0.0005929791271347316,-0.0023719165085390073,1.0533425281073592e-19
2.0000000000000004,0.0030834914611005695,0.28071631878557873,0.0,0.7162001897533207,0.0005929791271347232,-0.0017789373814040667,0.0005929791271347235
2.1000000000000005,0.002727703984819734,0.2805977229601518,0.0,0.7166745730550285,0.0011859582542694497,0.0,0.0005929791271347243
2.2000000000000006,0.002727703984819734,0.2805977229601518,0.0,0.7166745730550285,0.0,0.0,0.0
2.3000000000000007,0.002727703984819734,0.2805977229601518,0.0,0.7166745730550285,0.0005929791271347248,-0.0005929791271347248,0.0
2.400000000000001,0.0026091081593927895,0.2808349146110057,0.0,0.7165559772296015,0.001185958254269448,-0.0005929791271347248,0.0
2.500000000000001,0.0024905123339658444,0.2808349146110057,0.0,0.7166745730550285,-0.0005929791271347248,0.0,0.0
2.600000000000001,0.002727703984819734,0.2808349146110057,0.0,0.7164373814041746,-0.003557874762808344,-0.0005929791271347248,0.0
2.700000000000001,0.003202087286527514,0.2810721062618596,0.0,0.7157258064516129,-0.002371916508538896,-0.0011859582542694497,0.0
2.800000000000001,0.003202087286527514,0.2813092979127135,0.0,0.715488614800759,-0.0005929791271347248,-0.0005929791271347248,0.0005929791271347242
2.9000000000000012,0.003202087286527514,0.2811907020872865,0.0,0.7156072106261859,-0.0005929791271347248,0.0,0.0005929791271347242
3.0000000000000013,0.003202087286527514,0.2811907020872865,0.0,0.7156072106261859,0.0017789373814041712,0.0,0.0
3.1000000000000014,0.0028462998102466793,0.2811907020872865,0.0,0.7159629981024668,0.002964895635673621,0.0,0.0
3.2000000000000015,0.0026091081593927895,0.2811907020872865,0.0,0.7162001897533207,0.0017789373814041745,-0.0005929791271347248,0.0
3.3000000000000016,0.0024905123339658444,0.2814278937381404,0.0,0.7160815939278937,0.0005929791271347248,-0.0005929791271347248,0.0
3.4000000000000017,0.0024905123339658444,0.2814278937381404,0.0,0.7160815939278937,0.0,-0.0005929791271347248,0.0
3.5000000000000018,0.0024905123339658444,0.2816650853889943,0.0,0.7158444022770398,-0.0017789373814041745,-0.0005929791271347248,0.0
3.600000000000002,0.0028462998102466793,0.2816650853889943,0.0,0.715488614800759,0.001185958254269448,-0.0005929791271347248,0.0
3.700000000000002,0.0022533206831119547,0.2819022770398482,0.0,0.7158444022770398,0.0023719165085388976,-0.0005929791271347248,0.0
3.800000000000002,0.0023719165085388993,0.2819022770398482,0.0,0.7157258064516129,-0.0029648956356736226,0.0,0.0005929791271347244
3.900000000000002,0.002727703984819734,0.28178368121442127,0.0,0.715488614800759,-0.003557874762808346,1.0786227487819358e-16,0.0005929791271347228
4.000000000000002,0.0029648956356736244,0.28178368121442127,0.0,0.7152514231499051,-0.0011859582542694531,0.0,0.0
4.100000000000001,0.0029648956356736244,0.28178368121442127,0.0,0.7152514231499051,0.0005929791271347248,-0.0011859582542694497,0.0
4.200000000000001,0.0028462998102466793,0.28225806451612906,0.0,0.7148956356736242,0.0005929791271347248,-0.0011859582542694497,0.0
4.300000000000001,0.0028462998102466793,0.28225806451612906,0.0,0.7148956356736242,0.0011859582542694564,-0.0005929791271347248,0.0
4.4,0.0026091081593927895,0.2824952561669829,0.0,0.7148956356736242,-0.0005929791271347248,-0.0017789373814041745,0.0
4.5,0.0029648956356736244,0.2829696394686907,0.0,0.7140654648956357,-0.0005929791271347282,-0.0011859582542694497,0.0
4.6,0.002727703984819734,0.2829696394686907,0.0,0.7143026565464896,0.0,0.0,0.0
4.699999999999999,0.0029648956356736244,0.2829696394686907,0.0,0.7140654648956357,-0.0011859582542694531,0.0,0.0
4.799999999999999,0.0029648956356736244,0.2829696394686907,0.0,0.7140654648956357,-0.0011859582542694531,0.0,0.0
4.899999999999999,0.003202087286527514,0.2829696394686907,0.0,0.7138282732447818,0.0,-0.0005929791271347248,0.0
4.999999999999998,0.0029648956356736244,0.2832068311195446,0.0,0.7138282732447818,0.0005929791271347248,-0.0005929791271347248,0.0
5.099999999999998,0.0030834914611005695,0.2832068311195446,0.0,0.7137096774193549,-0.0005929791271347282,0.0,0.0
5.1999999999999975,0.0030834914611005695,0.2832068311195446,0.0,0.7137096774193549,-0.0005929791271347248,-0.0017789373814041745,0.0
5.299999999999997,0.003202087286527514,0.2839184060721063,0.0,0.7128795066413662,0.0005929791271347282,-0.0023719165085388993,0.0
5.399999999999997,0.0029648956356736244,0.2841555977229602,0.0,0.7128795066413662,0.001778937381404178,-0.0011859582542694497,0.000592979127134727
5.4999999999999964,0.002727703984819734,0.2842741935483871,0.0,0.7129981024667932,0.0011859582542694531,-0.0011859582542694497,0.000592979127134727
5.599999999999996,0.0026091081593927895,0.28451138519924096,0.0,0.7128795066413662,0.0005929791271347282,-0.0011859582542694497,0.0
5.699999999999996,0.0026091081593927895,0.28474857685009486,0.0,0.7126423149905123,0.0,-0.0011859582542695576,0.0
5.799999999999995,0.0026091081593927895,0.28498576850094876,0.0,0.7124051233396584,0.0011859582542694549,-0.0005929791271348327,0.0
5.899999999999995,0.0023719165085388993,0.28498576850094876,0.0,0.7126423149905123,0.0005929791271347282,0.0,0.0
5.999999999999995,0.0024905123339658444,0.28498576850094876,0.0,0.7125237191650854,-0.001778937381404183,0.0,0.0
6.099999999999994,0.002727703984819734,0.28498576850094876,0.0,0.7122865275142315,-0.0011859582542694564,-0.0005929791271347248,0.0
6.199999999999994,0.002727703984819734,0.28522296015180265,0.0,0.7120493358633776,0.0011859582542694564,-0.0005929791271347248,0.0
6.299999999999994,0.0024905123339658444,0.28522296015180265,0.0,0.7122865275142315,0.001778937381404183,-0.0011859582542694497,0.0
6.399999999999993,0.0023719165085388993,0.28569734345351044,0.0,0.7119307400379506,0.0017789373814041797,-0.0011859582542694497,0.0
6.499999999999993,0.0021347248576850096,0.28569734345351044,0.0,0.7121679316888045,0.0017789373814041797,-0.0005929791271347248,0.0
6.5999999999999925,0.0020161290322580645,0.28593453510436434,0.0,0.7120493358633776,0.0017789373814041812,-0.0005929791271347248,0.0
6.699999999999992,0.0017789373814041745,0.28593453510436434,0.0,0.7122865275142315,0.0011859582542694549,0.0,0.0
6.799999999999992,0.0017789373814041745,0.28593453510436434,0.0,0.7122865275142315,-0.0005929791271347266,0.0,0.0
6.8999999999999915,0.0018975332068311196,0.28593453510436434,0.0,0.7121679316888045,-0.0011859582542694549,0.0,0.0
6.999999999999991,0.0020161290322580645,0.28593453510436434,0.0,0.7120493358633776,-0.0005929791271347282,-0.0005929791271347248,0.0
7.099999999999991,0.0020161290322580645,0.28617172675521824,0.0,0.7118121442125237,0.0005929791271347282,-0.0005929791271347248,0.0
