               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02         1.4808686000000973E+03                8192                    0                    0                    0                    0                    0
                   2               208162         1.0000000000000001E-01         4.2300000000000000E+02        -3.8123851000006284E+03                6052                    0                    0                 1070                    0                    0
                   3               228459         2.0000000000000001E-01         4.2300000000000000E+02        -3.8207265000004609E+03                5936                    0                    0                 1128                    0                    0
                   4               242961         3.0000000000000004E-01         4.2300000000000000E+02        -3.8275129000003412E+03                5828                    0                    0                 1182                    0                    0
                   5               256147         4.0000000000000002E-01         4.2300000000000000E+02        -3.8284153000003012E+03                5756                    0                    0                 1218                    0                    0
                   6               266896         5.0000000000000000E-01         4.2300000000000000E+02        -3.8296792000002429E+03                5704                    0                    0                 1244                    0                    0
                   7               277475         5.9999999999999998E-01         4.2300000000000000E+02        -3.8271060000001075E+03                5640                    0                    0                 1276                    0                    0
                   8               287953         6.9999999999999996E-01         4.2300000000000000E+02        -3.8248449000000487E+03                5592                    0                    0                 1300                    0                    0
                   9               297661         7.9999999999999993E-01         4.2300000000000000E+02        -3.8263084000000540E+03                5570                    0                    0                 1311                    0                    0
                  10               307939         8.9999999999999991E-01         4.2300000000000000E+02        -3.8287475999999283E+03                5538                    0                    0                 1327                    0                    0
                  11               314106         9.9999999999999989E-01         4.2300000000000000E+02        -3.8258595999999252E+03                5500                    0                    0                 1346                    0                    0
                  12               321236         1.0999999999999999E+00         4.2300000000000000E+02        -3.8237870999998981E+03                5466                    0                    0                 1363                    0                    0
                  13               327698         1.2000000000000000E+00         4.2300000000000000E+02        -3.8242529999998528E+03                5440                    0                    0                 1376                    0                    0
                  14               335176         1.3000000000000000E+00         4.2300000000000000E+02        -3.8230765999997698E+03                5418                    0                    0                 1387                    0                    0
                  15               342187         1.4000000000000001E+00         4.2300000000000000E+02        -3.8249695999998057E+03                5396                    0                    0                 1398                    0                    0
                  16               350377         1.5000000000000002E+00         4.2300000000000000E+02        -3.8216172999998180E+03                5368                    0                    0                 1412                    0                    0
                  17               357216         1.6000000000000003E+00         4.2300000000000000E+02        -3.8226502999997765E+03                5344                    0                    0                 1424                    0                    0
                  18               365175         1.7000000000000004E+00         4.2300000000000000E+02        -3.8212446999996791E+03                5318                    0                    0                 1437                    0                    0
                  19               372329         1.8000000000000005E+00         4.2300000000000000E+02        -3.8177782999996825E+03                5298                    0                    0                 1447                    0                    0
                  20               383789         1.9000000000000006E+00         4.2300000000000000E+02        -3.8167804999996251E+03                5270                    0                    0                 1461                    0                    0
                  21               425365         2.0000000000000004E+00         4.2300000000000000E+02        -3.8135358999997052E+03                5252                    0                    0                 1470                    0                    0
                  22               436028         2.1000000000000005E+00         4.2300000000000000E+02        -3.8165084999996566E+03                5228                    0                    0                 1482                    0                    0
                  23               444373         2.2000000000000006E+00         4.2300000000000000E+02        -3.8138284999996063E+03                5212                    0                    0                 1490                    0                    0
                  24               450497         2.3000000000000007E+00         4.2300000000000000E+02        -3.8131273999996283E+03                5202                    0                    0                 1495                    0                    0
                  25               458567         2.4000000000000008E+00         4.2300000000000000E+02        -3.8134936999995489E+03                5188                    0                    0                 1502                    0                    0
                  26               465117         2.5000000000000009E+00         4.2300000000000000E+02        -3.8124937999995955E+03                5176                    0                    0                 1508                    0                    0
                  27               470768         2.6000000000000010E+00         4.2300000000000000E+02        -3.8132095999995231E+03                5168                    0                    0                 1512                    0                    0
                  28               476670         2.7000000000000011E+00         4.2300000000000000E+02        -3.8128255999994876E+03                5160                    0                    0                 1516                    0                    0
                  29               487052         2.8000000000000012E+00         4.2300000000000000E+02        -3.8119667999994435E+03                5154                    0                    0                 1519                    0                    0
                  30               489835         2.9000000000000012E+00         4.2300000000000000E+02        -3.8100797999994434E+03                5144                    0                    0                 1524                    0                    0
                  31               492190         3.0000000000000013E+00         4.2300000000000000E+02        -3.8117384999994124E+03                5134                    0                    0                 1529                    0                    0
                  32               494609         3.1000000000000014E+00         4.2300000000000000E+02        -3.8092897999994202E+03                5124                    0                    0                 1534                    0                    0
                  33               497403         3.2000000000000015E+00         4.2300000000000000E+02        -3.8044408999994603E+03                5112                    0                    0                 1540                    0                    0
