               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -1.2343296000000000E+04                   0                 8192                    0                    0                    0                    0
                   2               269596         1.0000000000000001E-01         4.2300000000000000E+02        -1.2439436599999954E+04                  73                 8203                    0                  -45                  -28                   17
                   3               309499         2.0000000000000001E-01         4.2300000000000000E+02        -1.2505268399999930E+04                 107                 8222                    0                  -79                  -81                   51
                   4               359577         3.0000000000000004E-01         4.2300000000000000E+02        -1.2538846199999902E+04                 156                 8209                    0                 -129                 -119                  102
                   5               408735         4.0000000000000002E-01         4.2300000000000000E+02        -1.2521898399999880E+04                 187                 8175                    0                 -178                 -152                  169
                   6               478792         5.0000000000000000E-01         4.2300000000000000E+02        -1.2512287599999860E+04                 218                 8146                    0                 -234                 -204                  250
                   7               549891         5.9999999999999998E-01         4.2300000000000000E+02        -1.2433981399999877E+04                 202                 8106                    0                 -270                 -252                  338
                   8               620887         6.9999999999999996E-01         4.2300000000000000E+02        -1.2391636999999857E+04                 220                 8064                    0                 -324                 -300                  428
                   9               684929         7.9999999999999993E-01         4.2300000000000000E+02        -1.2357429799999853E+04                 239                 8028                    0                 -372                 -341                  505
                  10               764571         8.9999999999999991E-01         4.2300000000000000E+02        -1.2316931199999844E+04                 241                 7999                    0                 -413                 -392                  585
                  11               839682         9.9999999999999989E-01         4.2300000000000000E+02        -1.2228278799999849E+04                 234                 7945                    0                 -459                 -437                  684
                  12               917409         1.0999999999999999E+00         4.2300000000000000E+02        -1.2149312799999852E+04                 229                 7896                    0                 -499                 -473                  769
                  13               983873         1.2000000000000000E+00         4.2300000000000000E+02        -1.2158006799999823E+04                 274                 7869                    0                 -558                 -519                  842
                  14              1051958         1.3000000000000000E+00         4.2300000000000000E+02        -1.2092564599999827E+04                 278                 7823                    0                 -609                 -571                  940
                  15              1130500         1.4000000000000001E+00         4.2300000000000000E+02        -1.2004523199999805E+04                 301                 7747                    0                 -671                 -596                 1041
                  16              1214867         1.5000000000000002E+00         4.2300000000000000E+02        -1.1914206399999819E+04                 292                 7694                    0                 -718                 -646                 1144
                  17              1295418         1.6000000000000003E+00         4.2300000000000000E+02        -1.1800284599999828E+04                 268                 7635                    0                 -757                 -689                 1246
                  18              1363847         1.7000000000000004E+00         4.2300000000000000E+02        -1.1747322199999817E+04                 281                 7590                    0                 -810                 -737                 1339
                  19              1435004         1.8000000000000005E+00         4.2300000000000000E+02        -1.1692705999999818E+04                 285                 7551                    0                 -858                 -790                 1431
                  20              1508100         1.9000000000000006E+00         4.2300000000000000E+02        -1.1629345599999817E+04                 283                 7510                    0                 -905                 -845                 1527
                  21              1582992         2.0000000000000004E+00         4.2300000000000000E+02        -1.1584629199999801E+04                 311                 7460                    0                 -962                 -881                 1613
                  22              1658858         2.1000000000000005E+00         4.2300000000000000E+02        -1.1536229799999803E+04                 319                 7422                    1                -1017                 -943                 1713
                  23              1746144         2.2000000000000006E+00         4.2300000000000000E+02        -1.1452236999999790E+04                 330                 7358                    0                -1075                 -986                 1820
                  24              1837425         2.3000000000000007E+00         4.2300000000000000E+02        -1.1357711799999797E+04                 319                 7303                    0                -1128                -1048                 1937
                  25              1922423         2.4000000000000008E+00         4.2300000000000000E+02        -1.1318609799999787E+04                 334                 7266                    0                -1180                -1100                 2026
                  26              1992603         2.5000000000000009E+00         4.2300000000000000E+02        -1.1252376599999789E+04                 328                 7226                    0                -1225                -1156                 2122
                  27              2080478         2.6000000000000010E+00         4.2300000000000000E+02        -1.1198324999999764E+04                 365                 7163                    0                -1291                -1188                 2217
                  28              2172865         2.7000000000000011E+00         4.2300000000000000E+02        -1.1141744999999763E+04                 380                 7115                    0                -1351                -1245                 2322
                  29              2270146         2.8000000000000012E+00         4.2300000000000000E+02        -1.1042945199999749E+04                 386                 7044                    0                -1417                -1300                 2448
                  30              2362596         2.9000000000000012E+00         4.2300000000000000E+02        -1.0933291399999762E+04                 377                 6978                    0                -1473                -1355                 2569
                  31              2461028         3.0000000000000013E+00         4.2300000000000000E+02        -1.0847144799999745E+04                 404                 6901                    0                -1547                -1399                 2690
                  32              2553973         3.1000000000000014E+00         4.2300000000000000E+02        -1.0762184199999727E+04                 426                 6828                    0                -1617                -1444                 2808
                  33              2645752         3.2000000000000015E+00         4.2300000000000000E+02        -1.0648158999999734E+04                 415                 6760                    0                -1675                -1503                 2935
                  34              2738384         3.3000000000000016E+00         4.2300000000000000E+02        -1.0605247399999709E+04                 457                 6701                    0                -1751                -1554                 3045
                  35              2858754         3.4000000000000017E+00         4.2300000000000000E+02        -1.0440024799999714E+04                 444                 6600                    0                -1820                -1604                 3196
                  36              2985843         3.5000000000000018E+00         4.2300000000000000E+02        -1.0286356799999738E+04                 424                 6513                    0                -1889                -1675                 3354
                  37              3088901         3.6000000000000019E+00         4.2300000000000000E+02        -1.0215304399999712E+04                 447                 6448                    0                -1954                -1717                 3461
                  38              3179289         3.7000000000000020E+00         4.2300000000000000E+02        -1.0126492999999704E+04                 465                 6376                    0                -2033                -1785                 3601
                  39              3288232         3.8000000000000020E+00         4.2300000000000000E+02        -1.0008261999999699E+04                 475                 6290                    0                -2109                -1841                 3743
                  40              3382058         3.9000000000000021E+00         4.2300000000000000E+02        -9.9432279999996954E+03                 480                 6243                    0                -2174                -1919                 3868
                  41              3498059         4.0000000000000018E+00         4.2300000000000000E+02        -9.8825919999996822E+03                 500                 6188                    0                -2252                -2000                 4004
                  42              3615715         4.1000000000000014E+00         4.2300000000000000E+02        -9.7527889999996842E+03                 495                 6105                    0                -2327                -2072                 4159
                  43              3737217         4.2000000000000011E+00         4.2300000000000000E+02        -9.6122315999996808E+03                 498                 6009                    0                -2406                -2131                 4314
                  44              3851087         4.3000000000000007E+00         4.2300000000000000E+02        -9.5201565999996565E+03                 533                 5922                    0                -2491                -2179                 4449
                  45              3988050         4.4000000000000004E+00         4.2300000000000000E+02        -9.3896353999996500E+03                 547                 5825                    0                -2576                -2238                 4605
                  46              4106419         4.5000000000000000E+00         4.2300000000000000E+02        -9.3109741999996440E+03                 556                 5766                    0                -2650                -2318                 4744
                  47              4229501         4.5999999999999996E+00         4.2300000000000000E+02        -9.1870995999996539E+03                 543                 5693                    0                -2720                -2398                 4897
                  48              4333042         4.6999999999999993E+00         4.2300000000000000E+02        -9.1963195999996187E+03                 613                 5649                    0                -2816                -2476                 5019
                  49              4442060         4.7999999999999989E+00         4.2300000000000000E+02        -9.1207313999995968E+03                 632                 5584                    0                -2897                -2554                 5162
                  50              4571644         4.8999999999999986E+00         4.2300000000000000E+02        -9.0089721999995672E+03                 681                 5474                    0                -3003                -2607                 5325
                  51              4707905         4.9999999999999982E+00         4.2300000000000000E+02        -8.8692495999995717E+03                 668                 5390                    0                -3083                -2696                 5498
                  52              4836308         5.0999999999999979E+00         4.2300000000000000E+02        -8.7282839999995758E+03                 670                 5295                    0                -3159                -2751                 5648
                  53              4960701         5.1999999999999975E+00         4.2300000000000000E+02        -8.6446285999995489E+03                 713                 5208                    0                -3260                -2823                 5807
                  54              5098851         5.2999999999999972E+00         4.2300000000000000E+02        -8.5344355999995332E+03                 743                 5113                    0                -3356                -2890                 5969
                  55              5235009         5.3999999999999968E+00         4.2300000000000000E+02        -8.4148331999995225E+03                 751                 5027                    0                -3441                -2966                 6131
                  56              5376921         5.4999999999999964E+00         4.2300000000000000E+02        -8.2794979999995139E+03                 760                 4930                    0                -3531                -3040                 6302
                  57              5529168         5.5999999999999961E+00         4.2300000000000000E+02        -8.1344231999995291E+03                 741                 4848                    0                -3615                -3145                 6489
                  58              5688318         5.6999999999999957E+00         4.2300000000000000E+02        -8.0945143999995444E+03                 787                 4787                    0                -3720                -3248                 6653
                  59              5818291         5.7999999999999954E+00         4.2300000000000000E+02        -8.0303125999995545E+03                 833                 4711                    0                -3820                -3326                 6807
                  60              5967831         5.8999999999999950E+00         4.2300000000000000E+02        -7.9432595999995610E+03                 868                 4628                    0                -3922                -3412                 6976
                  61              6103685         5.9999999999999947E+00         4.2300000000000000E+02        -7.8271951999995690E+03                 896                 4530                    0                -4026                -3494                 7156
                  62              6276528         6.0999999999999943E+00         4.2300000000000000E+02        -7.6251497999995718E+03                 894                 4396                    0                -4139                -3588                 7384
                  63              6450867         6.1999999999999940E+00         4.2300000000000000E+02        -7.5369491999995817E+03                 961                 4290                    0                -4266                -3669                 7571
                  64              6629440         6.2999999999999936E+00         4.2300000000000000E+02        -7.4190959999995930E+03                 995                 4186                    0                -4381                -3761                 7767
                  65              6806571         6.3999999999999932E+00         4.2300000000000000E+02        -7.2447249999995947E+03                1000                 4066                    0                -4484                -3842                 7968
                  66              6953792         6.4999999999999929E+00         4.2300000000000000E+02        -7.1710461999996051E+03                1041                 3987                    0                -4589                -3932                 8137
                  67              7109203         6.5999999999999925E+00         4.2300000000000000E+02        -7.0556415999996079E+03                1058                 3898                    0                -4692                -4032                 8326
                  68              7246278         6.6999999999999922E+00         4.2300000000000000E+02        -7.0095021999996252E+03                1121                 3821                    0                -4814                -4136                 8507
                  69              7393797         6.7999999999999918E+00         4.2300000000000000E+02        -6.9242433999996365E+03                1177                 3724                    0                -4931                -4217                 8685
                  70              7575163         6.8999999999999915E+00         4.2300000000000000E+02        -6.7727473999996419E+03                1202                 3605                    0                -5053                -4317                 8904
                  71              7749416         6.9999999999999911E+00         4.2300000000000000E+02        -6.7464843999996656E+03                1287                 3525                    0                -5191                -4428                 9095
                  72              7909419         7.0999999999999908E+00         4.2300000000000000E+02        -6.6098055999996759E+03                1328                 3404                    0                -5316                -4516                 9304
                  73              8055238         7.1999999999999904E+00         4.2300000000000000E+02        -6.5494889999996885E+03                1380                 3326                    0                -5436                -4626                 9492
                  74              8242157         7.2999999999999901E+00         4.2300000000000000E+02        -6.4301687999996957E+03                1414                 3222                    0                -5559                -4734                 9704
                  75              8428039         7.3999999999999897E+00         4.2300000000000000E+02        -6.3191515999997036E+03                1453                 3120                    0                -5673                -4821                 9893
                  76              8605439         7.4999999999999893E+00         4.2300000000000000E+02        -6.1981963999997188E+03                1502                 3003                    0                -5802                -4913                10102
                  77              8818851         7.5999999999999890E+00         4.2300000000000000E+02        -6.0534595999997273E+03                1558                 2867                    0                -5937                -4991                10316
                  78              8984178         7.6999999999999886E+00         4.2300000000000000E+02        -6.0618755999997584E+03                1663                 2795                    0                -6077                -5094                10491
                  79              9155121         7.7999999999999883E+00         4.2300000000000000E+02        -5.9290697999997519E+03                1654                 2714                    0                -6167                -5202                10680
                  80              9322835         7.8999999999999879E+00         4.2300000000000000E+02        -5.8421587999997646E+03                1684                 2633                    0                -6284                -5325                10884
                  81              9476101         7.9999999999999876E+00         4.2300000000000000E+02        -5.7931079999997737E+03                1735                 2564                    0                -6397                -5431                11059
                  82              9660293         8.0999999999999872E+00         4.2300000000000000E+02        -5.7008753999997907E+03                1797                 2457                    0                -6530                -5528                11263
                  83              9836766         8.1999999999999869E+00         4.2300000000000000E+02        -5.6115457999997989E+03                1859                 2354                    0                -6662                -5627                11465
                  84             10015341         8.2999999999999865E+00         4.2300000000000000E+02        -5.5746661999998223E+03                1941                 2269                    0                -6801                -5738                11661
                  85             10176972         8.3999999999999861E+00         4.2300000000000000E+02        -5.4607445999998363E+03                1978                 2165                    0                -6918                -5831                11858
                  86             10338429         8.4999999999999858E+00         4.2300000000000000E+02        -5.4617357999998549E+03                2074                 2097                    0                -7057                -5945                12040
                  87             10528745         8.5999999999999854E+00         4.2300000000000000E+02        -5.3856797999998735E+03                2159                 1985                    0                -7198                -6030                12237
                  88             10707410         8.6999999999999851E+00         4.2300000000000000E+02        -5.3462147999998897E+03                2229                 1908                    0                -7329                -6145                12429
                  89             10862370         8.7999999999999847E+00         4.2300000000000000E+02        -5.3982325999999139E+03                2338                 1864                    0                -7462                -6258                12586
                  90             11048073         8.8999999999999844E+00         4.2300000000000000E+02        -5.3809457999999377E+03                2414                 1796                    0                -7595                -6380                12776
                  91             11239931         8.9999999999999840E+00         4.2300000000000000E+02        -5.3150307999999595E+03                2499                 1690                    0                -7740                -6479                12981
                  92             11419353         9.0999999999999837E+00         4.2300000000000000E+02        -5.3128095999999814E+03                2593                 1620                    1                -7880                -6593                13165
                  93             11589764         9.1999999999999833E+00         4.2300000000000000E+02        -5.3397612000000045E+03                2696                 1564                    0                -8014                -6704                13332
                  94             11770504         9.2999999999999829E+00         4.2300000000000000E+02        -5.2928824000000277E+03                2792                 1463                    0                -8163                -6805                13534
                  95             11925022         9.3999999999999826E+00         4.2300000000000000E+02        -5.3090564000000413E+03                2872                 1417                    0                -8289                -6931                13706
                  96             12081082         9.4999999999999822E+00         4.2300000000000000E+02        -5.2913002000000552E+03                2951                 1349                    0                -8418                -7042                13885
                  97             12264040         9.5999999999999819E+00         4.2300000000000000E+02        -5.2660456000000750E+03                3013                 1286                    0                -8539                -7159                14065
                  98             12423602         9.6999999999999815E+00         4.2300000000000000E+02        -5.2839372000001031E+03                3121                 1219                    0                -8677                -7260                14233
                  99             12581762         9.7999999999999812E+00         4.2300000000000000E+02        -5.2929082000001272E+03                3226                 1149                    0                -8815                -7361                14404
                 100             12731646         9.8999999999999808E+00         4.2300000000000000E+02        -5.3630202000001545E+03                3331                 1119                    0                -8943                -7482                14555
                 101             12889386         9.9999999999999805E+00         4.2300000000000000E+02        -5.3147936000001619E+03                3373                 1057                    0                -9058                -7608                14743
                 102             13035320         1.0099999999999980E+01         4.2300000000000000E+02        -5.3150908000001900E+03                3459                  993                    0                -9190                -7722                14921
                 103             13183210         1.0199999999999980E+01         4.2300000000000000E+02        -5.3139274000002042E+03                3532                  940                    0                -9300                -7816                15068
                 104             13309747         1.0299999999999979E+01         4.2300000000000000E+02        -5.3598616000002239E+03                3638                  895                    0                -9422                -7909                15206
                 105             13456757         1.0399999999999979E+01         4.2300000000000000E+02        -5.4015610000002434E+03                3710                  870                    0                -9533                -8034                15356
                 106             13608602         1.0499999999999979E+01         4.2300000000000000E+02        -5.4638112000002684E+03                3811                  838                    0                -9651                -8137                15491
                 107             13752935         1.0599999999999978E+01         4.2300000000000000E+02        -5.6108008000003019E+03                3959                  829                    0                -9779                -8236                15599
                 108             13874236         1.0699999999999978E+01         4.2300000000000000E+02        -5.6653058000003248E+03                4059                  793                    0                -9897                -8336                15735
                 109             14016816         1.0799999999999978E+01         4.2300000000000000E+02        -5.7236748000003527E+03                4179                  745                    0               -10026                -8426                15873
                 110             14172001         1.0899999999999977E+01         4.2300000000000000E+02        -5.7141552000003549E+03                4221                  710                    0               -10125                -8547                16029
                 111             14320495         1.0999999999999977E+01         4.2300000000000000E+02        -5.7744616000003789E+03                4298                  693                    0               -10228                -8659                16158
                 112             14450037         1.1099999999999977E+01         4.2300000000000000E+02        -5.8326728000003968E+03                4384                  670                    0               -10333                -8760                16282
                 113             14588259         1.1199999999999976E+01         4.2300000000000000E+02        -5.8627868000004091E+03                4444                  647                    0               -10428                -8867                16412
                 114             14725101         1.1299999999999976E+01         4.2300000000000000E+02        -5.9553708000004281E+03                4534                  644                    0               -10535                -8988                16536
                 115             14872819         1.1399999999999975E+01         4.2300000000000000E+02        -6.0041304000004520E+03                4607                  622                    0               -10636                -9095                16665
                 116             15024987         1.1499999999999975E+01         4.2300000000000000E+02        -6.0338240000004571E+03                4690                  585                    0               -10744                -9191                16798
                 117             15166908         1.1599999999999975E+01         4.2300000000000000E+02        -6.0750266000004822E+03                4773                  551                    0               -10851                -9288                16929
                 118             15300383         1.1699999999999974E+01         4.2300000000000000E+02        -6.1468110000005090E+03                4850                  541                    0               -10947                -9393                17044
                 119             15414027         1.1799999999999974E+01         4.2300000000000000E+02        -6.2491634000005270E+03                4962                  530                    0               -11054                -9484                17146
                 120             15537284         1.1899999999999974E+01         4.2300000000000000E+02        -6.2520668000005389E+03                5004                  501                    0               -11137                -9579                17270
                 121             15667814         1.1999999999999973E+01         4.2300000000000000E+02        -6.3051816000005510E+03                5078                  484                    0               -11231                -9676                17384
                 122             15822076         1.2099999999999973E+01         4.2300000000000000E+02        -6.3429628000005723E+03                5144                  460                    0               -11331                -9786                17518
                 123             15919210         1.2199999999999973E+01         4.2300000000000000E+02        -6.3643868000005787E+03                5184                  446                    0               -11407                -9884                17630
                 124             16040959         1.2299999999999972E+01         4.2300000000000000E+02        -6.4359110000005930E+03                5280                  426                    0               -11509                -9972                17738
                 125             16154797         1.2399999999999972E+01         4.2300000000000000E+02        -6.5164764000006026E+03                5327                  446                    0               -11579               -10085                17831
                 126             16259825         1.2499999999999972E+01         4.2300000000000000E+02        -6.5084184000006007E+03                5342                  431                    0               -11637               -10171                17932
                 127             16386874         1.2599999999999971E+01         4.2300000000000000E+02        -6.5867340000006207E+03                5410                  433                    0               -11719               -10269                18028
                 128             16484145         1.2699999999999971E+01         4.2300000000000000E+02        -6.6559674000006389E+03                5477                  430                    0               -11798               -10357                18119
                 129             16589395         1.2799999999999971E+01         4.2300000000000000E+02        -6.7264438000006567E+03                5529                  438                    0               -11867               -10451                18205
                 130             16696193         1.2899999999999970E+01         4.2300000000000000E+02        -6.7604796000006518E+03                5578                  429                    0               -11944               -10547                18310
                 131             16806291         1.2999999999999970E+01         4.2300000000000000E+02        -6.8068884000006719E+03                5647                  409                    0               -12032               -10634                18417
                 132             16929789         1.3099999999999969E+01         4.2300000000000000E+02        -6.9102444000007017E+03                5732                  414                    0               -12123               -10736                18514
                 133             17051842         1.3199999999999969E+01         4.2300000000000000E+02        -6.9032066000006944E+03                5738                  407                    0               -12187               -10851                18636
                 134             17172266         1.3299999999999969E+01         4.2300000000000000E+02        -6.9200976000007049E+03                5778                  389                    0               -12258               -10935                18738
                 135             17283145         1.3399999999999968E+01         4.2300000000000000E+02        -6.9546162000007143E+03                5821                  381                    0               -12330               -11028                18839
                 136             17394955         1.3499999999999968E+01         4.2300000000000000E+02        -7.0260676000007261E+03                5888                  381                    0               -12417               -11135                18946
                 137             17505237         1.3599999999999968E+01         4.2300000000000000E+02        -7.0557722000007361E+03                5926                  373                    0               -12483               -11221                19040
                 138             17615654         1.3699999999999967E+01         4.2300000000000000E+02        -7.1186530000007479E+03                5980                  376                    0               -12554               -11312                19128
                 139             17724832         1.3799999999999967E+01         4.2300000000000000E+02        -7.2328054000007642E+03                6067                  390                    0               -12636               -11403                19205
                 140             17844818         1.3899999999999967E+01         4.2300000000000000E+02        -7.2484360000007655E+03                6100                  378                    0               -12707               -11500                19314
                 141             17962985         1.3999999999999966E+01         4.2300000000000000E+02        -7.3322102000007999E+03                6146                  395                    0               -12781               -11619                19416
                 142             18076536         1.4099999999999966E+01         4.2300000000000000E+02        -7.3763842000007926E+03                6191                  396                    0               -12856               -11725                19521
                 143             18191071         1.4199999999999966E+01         4.2300000000000000E+02        -7.3734350000007835E+03                6210                  383                    1               -12918               -11815                19624
                 144             18303925         1.4299999999999965E+01         4.2300000000000000E+02        -7.3935468000008077E+03                6264                  355                    0               -12994               -11887                19724
                 145             18424430         1.4399999999999965E+01         4.2300000000000000E+02        -7.4314440000008053E+03                6310                  350                    0               -13067               -11982                19824
                 146             18550434         1.4499999999999964E+01         4.2300000000000000E+02        -7.4551564000008084E+03                6337                  347                    0               -13126               -12070                19915
                 147             18669560         1.4599999999999964E+01         4.2300000000000000E+02        -7.5299578000008241E+03                6394                  355                    0               -13198               -12165                20002
                 148             18782641         1.4699999999999964E+01         4.2300000000000000E+02        -7.5287480000008236E+03                6390                  357                    0               -13249               -12273                20108
                 149             18902922         1.4799999999999963E+01         4.2300000000000000E+02        -7.5695898000008283E+03                6429                  357                    0               -13317               -12370                20205
                 150             19025036         1.4899999999999963E+01         4.2300000000000000E+02        -7.4997482000008204E+03                6416                  321                    0               -13369               -12451                20322
                 151             19147219         1.4999999999999963E+01         4.2300000000000000E+02        -7.5959844000008443E+03                6487                  332                    0               -13447               -12547                20407
                 152             19250045         1.5099999999999962E+01         4.2300000000000000E+02        -7.6527460000008532E+03                6515                  349                    0               -13508               -12658                20501
                 153             19376346         1.5199999999999962E+01         4.2300000000000000E+02        -7.6899998000008691E+03                6554                  344                    0               -13574               -12746                20594
                 154             19461185         1.5299999999999962E+01         4.2300000000000000E+02        -7.7227002000008706E+03                6586                  344                    0               -13633               -12832                20680
                 155             19562505         1.5399999999999961E+01         4.2300000000000000E+02        -7.7778766000008691E+03                6628                  353                    0               -13697               -12927                20766
                 156             19667399         1.5499999999999961E+01         4.2300000000000000E+02        -7.7977544000008784E+03                6652                  348                    0               -13758               -13020                20864
                 157             19777293         1.5599999999999961E+01         4.2300000000000000E+02        -7.8253030000008812E+03                6665                  357                    0               -13805               -13110                20945
                 158             19873373         1.5699999999999960E+01         4.2300000000000000E+02        -7.7968866000008857E+03                6668                  335                    0               -13862               -13199                21056
                 159             20003893         1.5799999999999960E+01         4.2300000000000000E+02        -7.8266188000008833E+03                6679                  348                    0               -13915               -13307                21151
                 160             20109113         1.5899999999999959E+01         4.2300000000000000E+02        -7.7925046000008888E+03                6673                  328                    0               -13966               -13395                21259
                 161             20236454         1.5999999999999959E+01         4.2300000000000000E+02        -7.8039334000008857E+03                6672                  337                    0               -14012               -13497                21352
                 162             20365712         1.6099999999999959E+01         4.2300000000000000E+02        -7.8029580000008855E+03                6695                  321                    0               -14075               -13584                21455
                 163             20480015         1.6199999999999960E+01         4.2300000000000000E+02        -7.8148652000008851E+03                6701                  325                    0               -14121               -13674                21541
                 164             20569868         1.6299999999999962E+01         4.2300000000000000E+02        -7.8531006000008883E+03                6723                  335                    0               -14175               -13770                21627
                 165             20681646         1.6399999999999963E+01         4.2300000000000000E+02        -7.8234702000008838E+03                6716                  321                    0               -14223               -13859                21730
                 166             20799371         1.6499999999999964E+01         4.2300000000000000E+02        -7.8506584000008870E+03                6727                  331                    0               -14275               -13962                21823
                 167             20911562         1.6599999999999966E+01         4.2300000000000000E+02        -7.8805144000009022E+03                6732                  344                    0               -14321               -14062                21910
                 168             21031417         1.6699999999999967E+01         4.2300000000000000E+02        -7.8890674000008894E+03                6742                  346                    0               -14374               -14160                22006
                 169             21148059         1.6799999999999969E+01         4.2300000000000000E+02        -7.9453772000009012E+03                6776                  358                    0               -14432               -14254                22088
                 170             21265331         1.6899999999999970E+01         4.2300000000000000E+02        -7.9087556000008926E+03                6753                  351                    0               -14474               -14354                22195
                 171             21365274         1.6999999999999972E+01         4.2300000000000000E+02        -7.9465764000009030E+03                6787                  351                    0               -14535               -14442                22283
                 172             21477585         1.7099999999999973E+01         4.2300000000000000E+02        -7.9184756000009129E+03                6778                  336                    0               -14580               -14526                22382
                 173             21580798         1.7199999999999974E+01         4.2300000000000000E+02        -7.9039990000009129E+03                6780                  325                    0               -14632               -14617                22484
                 174             21700019         1.7299999999999976E+01         4.2300000000000000E+02        -7.8994244000009012E+03                6787                  320                    0               -14678               -14697                22569
                 175             21842416         1.7399999999999977E+01         4.2300000000000000E+02        -7.9423438000008991E+03                6814                  331                    0               -14740               -14805                22666
                 176             21942209         1.7499999999999979E+01         4.2300000000000000E+02        -7.8971914000008974E+03                6807                  306                    0               -14790               -14887                22773
                 177             22050196         1.7599999999999980E+01         4.2300000000000000E+02        -7.9413264000009103E+03                6827                  319                    0               -14844               -14988                22861
                 178             22172641         1.7699999999999982E+01         4.2300000000000000E+02        -7.9243660000008931E+03                6840                  303                    0               -14897               -15065                22954
                 179             22291056         1.7799999999999983E+01         4.2300000000000000E+02        -7.9564322000009088E+03                6856                  310                    0               -14947               -15156                23038
                 180             22409683         1.7899999999999984E+01         4.2300000000000000E+02        -7.9419794000009088E+03                6867                  293                    0               -14998               -15230                23129
                 181             22524487         1.7999999999999986E+01         4.2300000000000000E+02        -7.9719236000009223E+03                6878                  302                    1               -15052               -15334                23224
                 182             22650921         1.8099999999999987E+01         4.2300000000000000E+02        -7.9483418000009351E+03                6894                  273                    0               -15114               -15415                23334
                 183             22737306         1.8199999999999989E+01         4.2300000000000000E+02        -7.9992050000009340E+03                6945                  273                    0               -15176               -15488                23407
                 184             22827096         1.8299999999999990E+01         4.2300000000000000E+02        -8.0423130000009414E+03                6945                  300                    0               -15213               -15589                23481
                 185             22936871         1.8399999999999991E+01         4.2300000000000000E+02        -8.0044564000009295E+03                6907                  303                    0               -15246               -15696                23585
                 186             23052357         1.8499999999999993E+01         4.2300000000000000E+02        -8.0029906000009250E+03                6928                  289                    0               -15302               -15773                23676
                 187             23172674         1.8599999999999994E+01         4.2300000000000000E+02        -8.0657986000009341E+03                6953                  312                    0               -15353               -15873                23753
