               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -1.7557186399999428E+04                8192                 6144                    0                    0                    0                    0
                   2              2035181         1.0000000000000001E-01         4.2300000000000000E+02        -1.3852638800001985E+04                6519                 4475                    0                   -5                  -14                 1683
                   3              3091035         2.0000000000000001E-01         4.2300000000000000E+02        -1.1279863600002527E+04                5518                 3480                    0                  -28                  -66                 2730
                   4              3791778         3.0000000000000004E-01         4.2300000000000000E+02        -9.6293562000029378E+03                4871                 2850                    0                  -59                 -145                 3439
                   5              4387084         4.0000000000000002E-01         4.2300000000000000E+02        -8.3942264000031810E+03                4417                 2353                    0                 -113                 -210                 4001
                   6              4802664         5.0000000000000000E-01         4.2300000000000000E+02        -7.5466516000031797E+03                4123                 2002                    0                 -189                 -305                 4447
                   7              5144222         5.9999999999999998E-01         4.2300000000000000E+02        -7.0698276000031492E+03                3998                 1775                    0                 -291                 -407                 4776
                   8              5386101         6.9999999999999996E-01         4.2300000000000000E+02        -6.6976422000031371E+03                3911                 1588                    0                 -391                 -507                 5063
                   9              5612909         7.9999999999999993E-01         4.2300000000000000E+02        -6.3989656000031146E+03                3853                 1433                    0                 -487                 -602                 5313
                  10              5839293         8.9999999999999991E-01         4.2300000000000000E+02        -6.2032118000031196E+03                3849                 1304                    0                 -602                 -707                 5547
                  11              6018944         9.9999999999999989E-01         4.2300000000000000E+02        -6.0429544000031192E+03                3827                 1212                    0                 -697                 -827                 5759
                  12              6207579         1.0999999999999999E+00         4.2300000000000000E+02        -5.9286072000031209E+03                3841                 1126                    0                 -801                 -935                 5953
                  13              6405348         1.2000000000000000E+00         4.2300000000000000E+02        -5.8290412000031229E+03                3886                 1029                    0                 -921                -1033                 6148
                  14              6576738         1.3000000000000000E+00         4.2300000000000000E+02        -5.7151380000031286E+03                3905                  939                    0                -1021                -1124                 6329
                  15              6756676         1.4000000000000001E+00         4.2300000000000000E+02        -5.6710208000031462E+03                3949                  876                    0                -1131                -1237                 6505
                  16              6940522         1.5000000000000002E+00         4.2300000000000000E+02        -5.6663192000031531E+03                4021                  823                    0                -1245                -1340                 6661
                  17              7093141         1.6000000000000003E+00         4.2300000000000000E+02        -5.7360112000031795E+03                4111                  803                    0                -1363                -1466                 6807
