               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -9.3386167999997451E+03                6144                 2048                    0                    0                    0                    0
                   2              7878243         1.0000000000000000E+02         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                   3              7885220         2.0000000000000000E+02         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                   4              7892584         3.0000000000000000E+02         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                   5              7898281         4.0000000000000000E+02         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                   6              7899733         5.0000000000000000E+02         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                   7              7901182         6.0000000000000000E+02         4.2300000000000000E+02        -2.7701795999999911E+04                   0                18431                    0                    0               -22527                 6144
                   8              7902656         7.0000000000000000E+02         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                   9              7904163         8.0000000000000000E+02         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  10              7905571         9.0000000000000000E+02         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  11              7906793         1.0000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  12              7908383         1.1000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  13              7909768         1.2000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  14              7911134         1.3000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  15              7912856         1.4000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  16              7914404         1.5000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  17              7915768         1.6000000000000000E+03         4.2300000000000000E+02        -2.7701795999999911E+04                   0                18431                    0                    0               -22527                 6144
                  18              7917123         1.7000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  19              7918558         1.8000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  20              7920010         1.9000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  21              7920298         2.0000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  22              7920567         2.1000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  23              7920799         2.2000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  24              7921131         2.3000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  25              7921551         2.4000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  26              7921832         2.5000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  27              7922155         2.6000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  28              7922363         2.7000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  29              7922618         2.8000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  30              7922883         2.9000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
                  31              7923250         3.0000000000000000E+03         4.2300000000000000E+02        -2.7703295999999911E+04                   0                18432                    0                    0               -22528                 6144
