Time,CO*,O*,O2*,*,R_CO,R_O2,R_CO2
19600.0,0.0,0.9339192708333334,0.0,0.06608072916666667,0.0,-5.425347222222222e-07,0.0
19700.0,0.0,0.9340277777777778,0.0,0.06597222222222222,0.0,-2.712673611111111e-07,0.0
19800.0,0.0,0.9340277777777778,0.0,0.06597222222222222,0.0,0.0,0.0
19900.0,0.0,0.9340277777777778,0.0,0.06597222222222222,0.0,-2.712673611111111e-07,0.0
20000.0,0.0,0.9341362847222222,0.0,0.06586371527777778,0.0,-2.712673611111111e-07,0.0
20100.0,0.0,0.9341362847222222,0.0,0.06586371527777778,0.0,-2.712673611111111e-07,0.0
20200.0,0.0,0.9342447916666666,0.0,0.06575520833333333,0.0,-5.425347222222222e-07,0.0
20300.0,0.0,0.9343532986111112,0.0,0.0656467013888889,0.0,-8.138020833333333e-07,0.0
20400.0,0.0,0.9345703125,0.0,0.0654296875,0.0,-5.425347222222222e-07,0.0
20500.0,0.0,0.9345703125,0.0,0.0654296875,0.0,0.0,0.0
20600.0,0.0,0.9345703125,0.0,0.0654296875,0.0,-2.712673611111111e-07,0.0
20700.0,0.0,0.9346788194444444,0.0,0.06532118055555555,0.0,-2.712673611111111e-07,0.0
20800.0,0.0,0.9346788194444444,0.0,0.06532118055555555,0.0,0.0,0.0
20900.0,0.0,0.9346788194444444,0.0,0.06532118055555555,0.0,0.0,0.0
21000.0,0.0,0.9346788194444444,0.0,0.06532118055555555,0.0,-2.712673611111111e-07,0.0
21100.0,0.0,0.9347873263888888,0.0,0.0652126736111111,0.0,-2.712673611111111e-07,0.0
21200.0,0.0,0.9347873263888888,0.0,0.0652126736111111,0.0,0.0,0.0
21300.0,0.0,0.9347873263888888,0.0,0.0652126736111111,0.0,0.0,0.0
21400.0,0.0,0.9347873263888888,0.0,0.0652126736111111,0.0,0.0,0.0
21500.0,0.0,0.9347873263888888,0.0,0.0652126736111111,0.0,-2.712673611111111e-07,0.0
21600.0,0.0,0.9348958333333334,0.0,0.06510416666666667,0.0,-2.712673611111111e-07,0.0
21700.0,0.0,0.9348958333333334,0.0,0.06510416666666667,0.0,0.0,0.0
21800.0,0.0,0.9348958333333334,0.0,0.06510416666666667,0.0,0.0,0.0
21900.0,0.0,0.9348958333333334,0.0,0.06510416666666667,0.0,-2.712673611111111e-07,0.0
22000.0,0.0,0.9350043402777778,0.0,0.06499565972222222,0.0,-2.712673611111111e-07,0.0
22100.0,0.0,0.9350043402777778,0.0,0.06499565972222222,0.0,0.0,0.0
22200.0,0.0,0.9350043402777778,0.0,0.06499565972222222,0.0,0.0,0.0
22300.0,0.0,0.9350043402777778,0.0,0.06499565972222222,0.0,0.0,0.0
22400.0,0.0,0.9350043402777778,0.0,0.06499565972222222,0.0,0.0,0.0
22500.0,0.0,0.9350043402777778,0.0,0.06499565972222222,0.0,-2.712673611111111e-07,0.0
22600.0,0.0,0.9351128472222222,0.0,0.06488715277777778,0.0,-2.712673611111111e-07,0.0
