               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -1.6556821999999807E+04               10240                 4096                    0                    0                    0                    0
                   2              1519648         1.0000000000000001E-01         4.2300000000000000E+02        -1.4001440400001076E+04                8972                 2861                    0                    0                  -33                 1268
                   3              2497898         2.0000000000000001E-01         4.2300000000000000E+02        -1.1923261800001221E+04                8129                 2057                    0                   -9                  -90                 2129
                   4              3195715         3.0000000000000004E-01         4.2300000000000000E+02        -1.0594348800001379E+04                7599                 1542                    0                  -31                 -149                 2703
                   5              3629879         4.0000000000000002E-01         4.2300000000000000E+02        -9.7731710000014664E+03                7270                 1224                    0                  -64                 -226                 3098
                   6              3985525         5.0000000000000000E-01         4.2300000000000000E+02        -9.1385798000015584E+03                7019                  978                    0                  -95                 -293                 3411
                   7              4272265         5.9999999999999998E-01         4.2300000000000000E+02        -8.6380728000016497E+03                6804                  797                    0                 -130                 -397                 3696
                   8              4510583         6.9999999999999996E-01         4.2300000000000000E+02        -8.3494576000017369E+03                6688                  690                    0                 -177                 -500                 3906
                   9              4706579         7.9999999999999993E-01         4.2300000000000000E+02        -8.0860022000017379E+03                6596                  580                    0                 -231                 -590                 4106
                  10              4873251         8.9999999999999991E-01         4.2300000000000000E+02        -7.9246224000017291E+03                6537                  514                    0                 -281                 -683                 4265
                  11              5030070         9.9999999999999989E-01         4.2300000000000000E+02        -7.8042342000017243E+03                6501                  459                    0                 -335                 -772                 4409
                  12              5188193         1.0999999999999999E+00         4.2300000000000000E+02        -7.7633962000017218E+03                6506                  429                    0                 -398                 -863                 4530
                  13              5315330         1.2000000000000000E+00         4.2300000000000000E+02        -7.7124320000017233E+03                6510                  392                    0                 -459                 -944                 4648
                  14              5467549         1.3000000000000000E+00         4.2300000000000000E+02        -7.6204002000017063E+03                6496                  344                    0                 -517                -1026                 4778
                  15              5584338         1.4000000000000001E+00         4.2300000000000000E+02        -7.6514180000017159E+03                6525                  343                    0                 -581                -1124                 4877
                  16              5690142         1.5000000000000002E+00         4.2300000000000000E+02        -7.6677486000017252E+03                6538                  343                    0                 -635                -1219                 4972
                  17              5811724         1.6000000000000003E+00         4.2300000000000000E+02        -7.7064518000017324E+03                6574                  343                    0                 -700                -1313                 5066
                  18              5949967         1.7000000000000004E+00         4.2300000000000000E+02        -7.7358066000017416E+03                6603                  341                    0                 -771                -1424                 5179
                  19              6052721         1.8000000000000005E+00         4.2300000000000000E+02        -7.7348286000017388E+03                6603                  341                    0                 -813                -1508                 5263
                  20              6156609         1.9000000000000006E+00         4.2300000000000000E+02        -7.7129582000017435E+03                6596                  330                    0                 -859                -1596                 5362
                  21              6270385         2.0000000000000004E+00         4.2300000000000000E+02        -7.7200454000017262E+03                6627                  318                    0                 -921                -1677                 5455
                  22              6364664         2.1000000000000005E+00         4.2300000000000000E+02        -7.7450780000017430E+03                6655                  312                    0                 -976                -1753                 5537
                  23              6486566         2.2000000000000006E+00         4.2300000000000000E+02        -7.7711082000017541E+03                6686                  306                    0                -1034                -1832                 5622
                  24              6585661         2.3000000000000007E+00         4.2300000000000000E+02        -7.8373720000017656E+03                6730                  318                    0                -1096                -1924                 5702
                  25              6684393         2.4000000000000008E+00         4.2300000000000000E+02        -7.8363160000017697E+03                6735                  313                    0                -1148                -2018                 5801
                  26              6781133         2.5000000000000009E+00         4.2300000000000000E+02        -7.8682272000017601E+03                6756                  322                    1                -1201                -2110                 5884
                  27              6877004         2.6000000000000010E+00         4.2300000000000000E+02        -7.8626034000017844E+03                6762                  309                    0                -1246                -2183                 5970
                  28              7004342         2.7000000000000011E+00         4.2300000000000000E+02        -7.8309636000017599E+03                6748                  303                    0                -1292                -2283                 6076
                  29              7104867         2.8000000000000012E+00         4.2300000000000000E+02        -7.8329020000017526E+03                6745                  308                    0                -1338                -2383                 6171
                  30              7214838         2.9000000000000012E+00         4.2300000000000000E+02        -7.8693678000017781E+03                6759                  317                    0                -1391                -2484                 6263
                  31              7317866         3.0000000000000013E+00         4.2300000000000000E+02        -7.8874680000017652E+03                6780                  318                    0                -1444                -2570                 6348
                  32              7407106         3.1000000000000014E+00         4.2300000000000000E+02        -7.9176216000017666E+03                6808                  319                    0                -1502                -2659                 6436
                  33              7525775         3.2000000000000015E+00         4.2300000000000000E+02        -7.9084046000017761E+03                6803                  314                    0                -1547                -2749                 6531
                  34              7630158         3.3000000000000016E+00         4.2300000000000000E+02        -7.8278826000017580E+03                6768                  288                    0                -1582                -2828                 6636
                  35              7752867         3.4000000000000017E+00         4.2300000000000000E+02        -7.8647854000017733E+03                6777                  303                    0                -1631                -2932                 6725
                  36              7838775         3.5000000000000018E+00         4.2300000000000000E+02        -7.8893592000017788E+03                6801                  302                    0                -1683                -3011                 6805
                  37              7952205         3.6000000000000019E+00         4.2300000000000000E+02        -7.9394126000017659E+03                6818                  327                    0                -1732                -3117                 6886
                  38              8084768         3.7000000000000020E+00         4.2300000000000000E+02        -7.9088772000017643E+03                6821                  305                    0                -1783                -3194                 6985
                  39              8210992         3.8000000000000020E+00         4.2300000000000000E+02        -7.8981736000017781E+03                6813                  300                    0                -1829                -3289                 7085
                  40              8298522         3.9000000000000021E+00         4.2300000000000000E+02        -7.9019632000017746E+03                6821                  298                    0                -1870                -3361                 7159
                  41              8407074         4.0000000000000018E+00         4.2300000000000000E+02        -7.9667650000017693E+03                6850                  323                    0                -1924                -3465                 7238
                  42              8491440         4.1000000000000014E+00         4.2300000000000000E+02        -8.0085266000017782E+03                6878                  330                    0                -1974                -3544                 7310
                  43              8573340         4.2000000000000011E+00         4.2300000000000000E+02        -8.0152516000017858E+03                6888                  326                    0                -2024                -3630                 7400
                  44              8699026         4.3000000000000007E+00         4.2300000000000000E+02        -8.0123978000018005E+03                6889                  320                    0                -2080                -3735                 7511
                  45              8807367         4.4000000000000004E+00         4.2300000000000000E+02        -8.0263360000017901E+03                6905                  321                    0                -2136                -3832                 7607
                  46              8910514         4.5000000000000000E+00         4.2300000000000000E+02        -7.9940940000017936E+03                6915                  292                    0                -2190                -3901                 7705
                  47              9025699         4.5999999999999996E+00         4.2300000000000000E+02        -8.0109226000017970E+03                6938                  287                    0                -2246                -3985                 7794
                  48              9155458         4.6999999999999993E+00         4.2300000000000000E+02        -8.1028718000018062E+03                6989                  312                    0                -2311                -4089                 7873
                  49              9293897         4.7999999999999989E+00         4.2300000000000000E+02        -8.0729794000018137E+03                6982                  295                    0                -2357                -4171                 7972
                  50              9389428         4.8999999999999986E+00         4.2300000000000000E+02        -8.0991164000018052E+03                7002                  301                    0                -2414                -4271                 8066
                  51              9492277         4.9999999999999982E+00         4.2300000000000000E+02        -8.0997816000018083E+03                7018                  290                    0                -2470                -4356                 8162
                  52              9617586         5.0999999999999979E+00         4.2300000000000000E+02        -8.1213332000018199E+03                7016                  303                    0                -2513                -4457                 8250
                  53              9746486         5.1999999999999975E+00         4.2300000000000000E+02        -8.1597814000018052E+03                7037                  318                    0                -2567                -4559                 8337
                  54              9872126         5.2999999999999972E+00         4.2300000000000000E+02        -8.1408940000018210E+03                7050                  293                    0                -2621                -4629                 8432
                  55              9985683         5.3999999999999968E+00         4.2300000000000000E+02        -8.0949118000018098E+03                7044                  269                    0                -2664                -4697                 8524
                  56             10080675         5.4999999999999964E+00         4.2300000000000000E+02        -8.0783534000018080E+03                7052                  253                    0                -2709                -4763                 8606
                  57             10165325         5.5999999999999961E+00         4.2300000000000000E+02        -8.1285466000018196E+03                7083                  263                    0                -2764                -4852                 8685
                  58             10257697         5.6999999999999957E+00         4.2300000000000000E+02        -8.1952488000018457E+03                7124                  279                    0                -2815                -4929                 8746
                  59             10376000         5.7999999999999954E+00         4.2300000000000000E+02        -8.2112016000018029E+03                7113                  297                    0                -2853                -5034                 8833
                  60             10477915         5.8999999999999950E+00         4.2300000000000000E+02        -8.1710010000017637E+03                7100                  280                    0                -2893                -5110                 8926
                  61             10561854         5.9999999999999947E+00         4.2300000000000000E+02        -8.2091780000017734E+03                7130                  285                    0                -2947                -5193                 9004
                  62             10642390         6.0999999999999943E+00         4.2300000000000000E+02        -8.2525386000017861E+03                7158                  296                    0                -2994                -5270                 9070
                  63             10750500         6.1999999999999940E+00         4.2300000000000000E+02        -8.2730024000017311E+03                7182                  289                    0                -3044                -5339                 9146
                  64             10871120         6.2999999999999936E+00         4.2300000000000000E+02        -8.2513294000017195E+03                7177                  277                    0                -3091                -5426                 9245
                  65             10982263         6.3999999999999932E+00         4.2300000000000000E+02        -8.2615604000017247E+03                7167                  291                    0                -3127                -5522                 9327
                  66             11086862         6.4999999999999929E+00         4.2300000000000000E+02        -8.2723014000017429E+03                7162                  303                    0                -3160                -5605                 9398
                  67             11209525         6.5999999999999925E+00         4.2300000000000000E+02        -8.2339312000017180E+03                7136                  293                    0                -3195                -5691                 9494
                  68             11333480         6.6999999999999922E+00         4.2300000000000000E+02        -8.2120250000017077E+03                7125                  285                    0                -3234                -5772                 9583
                  69             11449541         6.7999999999999918E+00         4.2300000000000000E+02        -8.2595070000016858E+03                7150                  298                    0                -3293                -5878                 9676
                  70             11576885         6.8999999999999915E+00         4.2300000000000000E+02        -8.2327016000017047E+03                7148                  283                    0                -3340                -5959                 9772
                  71             11711281         6.9999999999999911E+00         4.2300000000000000E+02        -8.2658896000017066E+03                7178                  285                    0                -3396                -6043                 9854
                  72             11814700         7.0999999999999908E+00         4.2300000000000000E+02        -8.2475518000017037E+03                7164                  282                    0                -3432                -6126                 9940
                  73             11940466         7.1999999999999904E+00         4.2300000000000000E+02        -8.2494228000017083E+03                7159                  287                    0                -3472                -6216                10025
                  74             12053541         7.2999999999999901E+00         4.2300000000000000E+02        -8.2310898000017514E+03                7149                  285                    0                -3511                -6302                10113
                  75             12159261         7.3999999999999897E+00         4.2300000000000000E+02        -8.2459204000017253E+03                7162                  284                    0                -3556                -6378                10190
                  76             12258810         7.4999999999999893E+00         4.2300000000000000E+02        -8.3182088000017557E+03                7194                  313                    0                -3607                -6477                10260
                  77             12382638         7.5999999999999890E+00         4.2300000000000000E+02        -8.2943910000016986E+03                7180                  302                    0                -3653                -6572                10366
                  78             12491121         7.6999999999999886E+00         4.2300000000000000E+02        -8.2967032000017080E+03                7176                  307                    0                -3694                -6663                10452
                  79             12619559         7.7999999999999883E+00         4.2300000000000000E+02        -8.2678716000017430E+03                7168                  296                    0                -3741                -6754                10554
                  80             12716856         7.8999999999999879E+00         4.2300000000000000E+02        -8.2473712000017422E+03                7161                  287                    0                -3781                -6832                10641
                  81             12812375         7.9999999999999876E+00         4.2300000000000000E+02        -8.2630512000017134E+03                7176                  285                    0                -3829                -6911                10722
                  82             12921763         8.0999999999999872E+00         4.2300000000000000E+02        -8.2802256000017169E+03                7183                  292                    0                -3876                -7005                10809
                  83             13031853         8.1999999999999869E+00         4.2300000000000000E+02        -8.2616186000017296E+03                7178                  284                    0                -3919                -7088                10900
                  84             13133372         8.2999999999999865E+00         4.2300000000000000E+02        -8.2747460000017436E+03                7200                  279                    0                -3969                -7161                10978
                  85             13225412         8.3999999999999861E+00         4.2300000000000000E+02        -8.2927382000017242E+03                7211                  282                    0                -4017                -7249                11063
                  86             13312745         8.4999999999999858E+00         4.2300000000000000E+02        -8.2930822000017652E+03                7231                  272                    0                -4068                -7321                11145
                  87             13418616         8.5999999999999854E+00         4.2300000000000000E+02        -8.2979168000017035E+03                7224                  275                    0                -4111                -7417                11238
                  88             13540757         8.6999999999999851E+00         4.2300000000000000E+02        -8.3136004000017183E+03                7222                  288                    0                -4150                -7510                11318
                  89             13651631         8.7999999999999847E+00         4.2300000000000000E+02        -8.3167950000017372E+03                7220                  293                    0                -4190                -7597                11400
                  90             13764843         8.8999999999999844E+00         4.2300000000000000E+02        -8.3430916000017078E+03                7238                  296                    0                -4243                -7688                11488
                  91             13871711         8.9999999999999840E+00         4.2300000000000000E+02        -8.3168618000016832E+03                7224                  286                    0                -4284                -7774                11584
                  92             14005354         9.0999999999999837E+00         4.2300000000000000E+02        -8.3208104000017065E+03                7207                  302                    0                -4317                -7873                11667
                  93             14099687         9.1999999999999833E+00         4.2300000000000000E+02        -8.2590780000017676E+03                7180                  284                    0                -4353                -7954                11766
                  94             14210988         9.2999999999999829E+00         4.2300000000000000E+02        -8.2836964000016796E+03                7182                  292                    0                -4396                -8046                11850
                  95             14323850         9.3999999999999826E+00         4.2300000000000000E+02        -8.2609752000016761E+03                7171                  284                    0                -4432                -8121                11933
                  96             14413737         9.4999999999999822E+00         4.2300000000000000E+02        -8.2938534000016516E+03                7202                  283                    0                -4489                -8203                12016
                  97             14529853         9.5999999999999819E+00         4.2300000000000000E+02        -8.3239334000017334E+03                7197                  313                    0                -4530                -8320                12103
                  98             14639002         9.6999999999999815E+00         4.2300000000000000E+02        -8.3284122000017269E+03                7211                  306                    0                -4580                -8399                12189
                  99             14770203         9.7999999999999812E+00         4.2300000000000000E+02        -8.3476472000017184E+03                7226                  308                    0                -4635                -8496                12284
                 100             14885376         9.8999999999999808E+00         4.2300000000000000E+02        -8.3534210000016792E+03                7230                  306                    0                -4682                -8584                12374
                 101             14987960         9.9999999999999805E+00         4.2300000000000000E+02        -8.3309562000017431E+03                7211                  309                    0                -4716                -8674                12461
                 102             15102611         1.0099999999999980E+01         4.2300000000000000E+02        -8.2891554000017168E+03                7177                  302                    0                -4747                -8763                12557
                 103             15205081         1.0199999999999980E+01         4.2300000000000000E+02        -8.2868152000017308E+03                7166                  309                    0                -4782                -8851                12638
                 104             15308850         1.0299999999999979E+01         4.2300000000000000E+02        -8.2772586000017291E+03                7183                  291                    0                -4833                -8918                12723
                 105             15429553         1.0399999999999979E+01         4.2300000000000000E+02        -8.2608620000017308E+03                7170                  289                    0                -4872                -9007                12814
                 106             15526043         1.0499999999999979E+01         4.2300000000000000E+02        -8.2838944000017527E+03                7182                  298                    0                -4920                -9100                12898
                 107             15677016         1.0599999999999978E+01         4.2300000000000000E+02        -8.2723174000017243E+03                7182                  288                    0                -4972                -9194                13002
                 108             15771578         1.0699999999999978E+01         4.2300000000000000E+02        -8.2771720000017303E+03                7175                  296                    1                -5008                -9279                13079
                 109             15872978         1.0799999999999978E+01         4.2300000000000000E+02        -8.2816376000017644E+03                7193                  290                    0                -5057                -9355                13161
                 110             15966853         1.0899999999999977E+01         4.2300000000000000E+02        -8.2907326000016765E+03                7193                  289                    0                -5101                -9442                13249
