               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -1.2343296000000000E+04                   0                 8192                    0                    0                    0                    0
                   2               298988         1.0000000000000001E-01         4.2300000000000000E+02        -1.2466436599999954E+04                  73                 8221                    0                  -48                  -52                   23
                   3               355562         2.0000000000000001E-01         4.2300000000000000E+02        -1.2488014399999925E+04                 122                 8200                    0                  -93                  -72                   64
                   4               401300         3.0000000000000004E-01         4.2300000000000000E+02        -1.2491288799999898E+04                 159                 8175                    0                 -137                  -98                  115
                   5               450046         4.0000000000000002E-01         4.2300000000000000E+02        -1.2498351599999880E+04                 183                 8162                    0                 -180                 -147                  177
                   6               504671         5.0000000000000000E-01         4.2300000000000000E+02        -1.2476821599999863E+04                 213                 8126                    0                 -229                 -179                  245
                   7               564431         5.9999999999999998E-01         4.2300000000000000E+02        -1.2460895399999848E+04                 237                 8098                    0                 -280                 -229                  323
                   8               628384         6.9999999999999996E-01         4.2300000000000000E+02        -1.2408359599999852E+04                 233                 8066                    0                 -322                 -285                  411
                   9               697365         7.9999999999999993E-01         4.2300000000000000E+02        -1.2360644599999829E+04                 263                 8012                    0                 -380                 -317                  497
                  10               766688         8.9999999999999991E-01         4.2300000000000000E+02        -1.2224886599999838E+04                 253                 7929                    0                 -420                 -324                  587
                  11               834122         9.9999999999999989E-01         4.2300000000000000E+02        -1.2123710799999842E+04                 244                 7868                    0                 -463                 -358                  682
                  12               907792         1.0999999999999999E+00         4.2300000000000000E+02        -1.2041637399999858E+04                 227                 7826                    0                 -497                 -401                  767
                  13               974035         1.2000000000000000E+00         4.2300000000000000E+02        -1.1978844999999847E+04                 240                 7774                    1                 -549                 -438                  856
                  14              1052335         1.3000000000000000E+00         4.2300000000000000E+02        -1.1906302199999849E+04                 236                 7729                    0                 -591                 -483                  946
                  15              1134600         1.4000000000000001E+00         4.2300000000000000E+02        -1.1856918799999848E+04                 239                 7694                    0                 -641                 -545                 1043
                  16              1213188         1.5000000000000002E+00         4.2300000000000000E+02        -1.1830701999999832E+04                 260                 7661                    0                 -692                 -593                 1124
                  17              1282747         1.6000000000000003E+00         4.2300000000000000E+02        -1.1807972799999819E+04                 279                 7632                    0                 -742                 -645                 1205
                  18              1367061         1.7000000000000004E+00         4.2300000000000000E+02        -1.1770349599999803E+04                 308                 7586                    0                 -799                 -684                 1290
                  19              1439976         1.8000000000000005E+00         4.2300000000000000E+02        -1.1710980399999791E+04                 322                 7536                    0                 -851                 -724                 1380
                  20              1523732         1.9000000000000006E+00         4.2300000000000000E+02        -1.1615883999999807E+04                 310                 7482                    0                 -898                 -776                 1486
                  21              1615197         2.0000000000000004E+00         4.2300000000000000E+02        -1.1541734799999796E+04                 314                 7429                    0                 -954                 -831                 1594
                  22              1707542         2.1000000000000005E+00         4.2300000000000000E+02        -1.1427154399999794E+04                 322                 7347                    0                -1015                 -863                 1708
                  23              1781634         2.2000000000000006E+00         4.2300000000000000E+02        -1.1310546599999805E+04                 303                 7283                    0                -1061                 -910                 1819
                  24              1870528         2.3000000000000007E+00         4.2300000000000000E+02        -1.1254512599999802E+04                 308                 7242                    0                -1113                 -968                 1918
                  25              1961326         2.4000000000000008E+00         4.2300000000000000E+02        -1.1138304999999797E+04                 320                 7156                    0                -1176                 -996                 2032
                  26              2067008         2.5000000000000009E+00         4.2300000000000000E+02        -1.1138807199999790E+04                 336                 7145                    0                -1232                -1081                 2128
