               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -1.7627325999999011E+04               14335                 2048                    0                    0                    0                    0
                   2               885771         1.0000000000000001E-01         4.2300000000000000E+02        -1.6827391000000051E+04               14220                 1370                    6                 -296                  -17                  695
                   3              1411263         2.0000000000000001E-01         4.2300000000000000E+02        -1.6499971799999726E+04               14527                  957                    5                 -667                  -41                 1132
                   4              1870705         3.0000000000000004E-01         4.2300000000000000E+02        -1.6323035599999750E+04               14864                  632                    2                -1005                  -61                 1477
                   5              2143755         4.0000000000000002E-01         4.2300000000000000E+02        -1.6339383399999973E+04               15156                  464                    1                -1249                  -91                 1675
                   6              2365414         5.0000000000000000E-01         4.2300000000000000E+02        -1.6312209000000112E+04               15366                  314                    3                -1440                 -109                 1843
                   7              2581768         5.9999999999999998E-01         4.2300000000000000E+02        -1.6411659400000040E+04               15614                  225                    1                -1619                 -134                 1957
                   8              2770907         6.9999999999999996E-01         4.2300000000000000E+02        -1.6577106999999756E+04               15872                  174                    1                -1784                 -155                 2029
                   9              2913420         7.9999999999999993E-01         4.2300000000000000E+02        -1.6674029799999567E+04               16036                  138                    1                -1895                 -177                 2087
                  10              3004823         8.9999999999999991E-01         4.2300000000000000E+02        -1.6731916399999456E+04               16135                  114                    3                -1969                 -198                 2132
                  11              3086175         9.9999999999999989E-01         4.2300000000000000E+02        -1.6789293999999340E+04               16233                   93                    3                -2040                 -221                 2176
                  12              3168906         1.0999999999999999E+00         4.2300000000000000E+02        -1.6864492999999231E+04               16339                   76                    1                -2108                 -238                 2210
                  13              3223598         1.2000000000000000E+00         4.2300000000000000E+02        -1.6920816399999141E+04               16420                   62                    3                -2164                 -251                 2237
                  14              3274501         1.3000000000000000E+00         4.2300000000000000E+02        -1.6959378399999077E+04               16477                   54                    0                -2199                 -262                 2256
                  15              3335626         1.4000000000000001E+00         4.2300000000000000E+02        -1.7027004399998979E+04               16565                   43                    2                -2257                 -275                 2280
                  16              3385336         1.5000000000000002E+00         4.2300000000000000E+02        -1.7070303999998916E+04               16621                   37                    3                -2297                 -291                 2302
                  17              3434418         1.6000000000000003E+00         4.2300000000000000E+02        -1.7122966399998862E+04               16671                   41                    2                -2328                 -309                 2316
                  18              3469608         1.7000000000000004E+00         4.2300000000000000E+02        -1.7149390599998813E+04               16717                   30                    1                -2361                 -320                 2338
                  19              3503017         1.8000000000000005E+00         4.2300000000000000E+02        -1.7202358999998756E+04               16765                   35                    3                -2391                 -333                 2346
                  20              3533321         1.9000000000000006E+00         4.2300000000000000E+02        -1.7251002399998699E+04               16816                   37                    1                -2423                 -352                 2363
                  21              3566515         2.0000000000000004E+00         4.2300000000000000E+02        -1.7276204999998674E+04               16836                   40                    4                -2442                 -367                 2375
