               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                   2                44464         1.0000000000000001E-01         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                   3                44918         2.0000000000000001E-01         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                   4                45350         3.0000000000000004E-01         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                   5                45830         4.0000000000000002E-01         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                   6                46272         5.0000000000000000E-01         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                   7                46740         5.9999999999999998E-01         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                   8                47154         6.9999999999999996E-01         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                   9                47622         7.9999999999999993E-01         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  10                48080         8.9999999999999991E-01         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  11                48540         9.9999999999999989E-01         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  12                48994         1.0999999999999999E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  13                49454         1.2000000000000000E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  14                49938         1.3000000000000000E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  15                50386         1.4000000000000001E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  16                50856         1.5000000000000002E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  17                51298         1.6000000000000003E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  18                51796         1.7000000000000004E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  19                52260         1.8000000000000005E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  20                52726         1.9000000000000006E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  21                53202         2.0000000000000004E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  22                53648         2.1000000000000005E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  23                54104         2.2000000000000006E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  24                54552         2.3000000000000007E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  25                54982         2.4000000000000008E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  26                55404         2.5000000000000009E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  27                55874         2.6000000000000010E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  28                56362         2.7000000000000011E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  29                56810         2.8000000000000012E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  30                57210         2.9000000000000012E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  31                57670         3.0000000000000013E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  32                58132         3.1000000000000014E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  33                58536         3.2000000000000015E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  34                58946         3.3000000000000016E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  35                59360         3.4000000000000017E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  36                59854         3.5000000000000018E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  37                60318         3.6000000000000019E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  38                60788         3.7000000000000020E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  39                61258         3.8000000000000020E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  40                61692         3.9000000000000021E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
                  41                62150         4.0000000000000018E+00         4.2300000000000000E+02        -1.8702020199997813E+04               18431                    0                    0                    0                    0                    0
