               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2500000000000000E+02        -5.5295999999999999E+01                   0                    0                    0                    0                    0                    0
                   2                48737         1.0000000000000001E-01         4.2500000000000000E+02        -7.3295999999999992E+01                   0                   12                    0                    0                  -12                    0
                   3                53685         2.0000000000000001E-01         4.2500000000000000E+02        -9.1295999999999992E+01                   0                   24                    0                    0                  -24                    0
                   4                57719         3.0000000000000004E-01         4.2500000000000000E+02        -1.0479599999999999E+02                   0                   33                    0                    0                  -33                    0
                   5                61717         4.0000000000000002E-01         4.2500000000000000E+02        -1.3628629999999998E+02                   0                   54                    0                    0                  -54                    0
                   6                65793         5.0000000000000000E-01         4.2500000000000000E+02        -1.6326769999999999E+02                   0                   72                    0                    0                  -72                    0
                   7                70825         5.9999999999999998E-01         4.2500000000000000E+02        -1.8725919999999996E+02                   0                   88                    0                    0                  -88                    0
                   8                74552         6.9999999999999996E-01         4.2500000000000000E+02        -2.1271279999999990E+02                   0                  105                    0                    0                 -105                    0
                   9                78217         7.9999999999999993E-01         4.2500000000000000E+02        -2.3672779999999995E+02                   0                  121                    0                    0                 -121                    0
                  10                82523         8.9999999999999991E-01         4.2500000000000000E+02        -2.5621059999999994E+02                   0                  134                    0                    0                 -134                    0
                  11                85513         9.9999999999999989E-01         4.2500000000000000E+02        -2.7574480000000005E+02                   0                  147                    0                    0                 -147                    0
                  12                87889         1.0999999999999999E+00         4.2500000000000000E+02        -2.9213700000000000E+02                   0                  158                    0                    0                 -158                    0
                  13                90544         1.2000000000000000E+00         4.2500000000000000E+02        -3.2518040000000002E+02                   0                  180                    0                    0                 -180                    0
                  14                93526         1.3000000000000000E+00         4.2500000000000000E+02        -3.4901019999999988E+02                   0                  196                    0                    0                 -196                    0
                  15                96325         1.4000000000000001E+00         4.2500000000000000E+02        -3.5818790000000007E+02                   0                  202                    0                    0                 -202                    0
                  16                98392         1.5000000000000002E+00         4.2500000000000000E+02        -3.8354419999999999E+02                   0                  219                    0                    0                 -219                    0
                  17               100542         1.6000000000000003E+00         4.2500000000000000E+02        -3.9703170000000011E+02                   0                  228                    0                    0                 -228                    0
