               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2500000000000000E+02        -5.5295999999999999E+01                   0                    0                    0                    0                    0                    0
                   2               123893         1.0000000000000001E-01         4.2500000000000000E+02        -5.6505844999999999E+03                   0                 4539                    0                    0                -4539                    0
                   3               126616         2.0000000000000001E-01         4.2500000000000000E+02        -5.6427968999999466E+03                   0                 4528                    0                    0                -4528                    0
                   4               127614         3.0000000000000004E-01         4.2500000000000000E+02        -5.6429374999999991E+03                   0                 4531                    0                    0                -4531                    0
                   5               128657         4.0000000000000002E-01         4.2500000000000000E+02        -5.6372751999999728E+03                   0                 4522                    0                    0                -4522                    0
                   6               129761         5.0000000000000000E-01         4.2500000000000000E+02        -5.6242603999999546E+03                   0                 4505                    0                    0                -4505                    0
                   7               130924         5.9999999999999998E-01         4.2500000000000000E+02        -5.6333462999999829E+03                   0                 4517                    0                    0                -4517                    0
                   8               131957         6.9999999999999996E-01         4.2500000000000000E+02        -5.6501485999999559E+03                   0                 4541                    0                    0                -4541                    0
                   9               132202         7.9999999999999993E-01         4.2500000000000000E+02        -5.6443915999999190E+03                   0                 4533                    0                    0                -4533                    0
                  10               132431         8.9999999999999991E-01         4.2500000000000000E+02        -5.6413180999999186E+03                   0                 4531                    0                    0                -4531                    0
                  11               132639         9.9999999999999989E-01         4.2500000000000000E+02        -5.6371965999999175E+03                   0                 4523                    0                    0                -4523                    0
                  12               132879         1.0999999999999999E+00         4.2500000000000000E+02        -5.6359160999998730E+03                   0                 4519                    0                    0                -4519                    0
                  13               133092         1.2000000000000000E+00         4.2500000000000000E+02        -5.6406418999998814E+03                   0                 4526                    0                    0                -4526                    0
                  14               133308         1.3000000000000000E+00         4.2500000000000000E+02        -5.6372472999998845E+03                   0                 4520                    0                    0                -4520                    0
                  15               133515         1.4000000000000001E+00         4.2500000000000000E+02        -5.6328749999999091E+03                   0                 4515                    0                    0                -4515                    0
                  16               133737         1.5000000000000002E+00         4.2500000000000000E+02        -5.6318527999998541E+03                   0                 4513                    0                    0                -4513                    0
                  17               133984         1.6000000000000003E+00         4.2500000000000000E+02        -5.6304258999998183E+03                   0                 4512                    0                    0                -4512                    0
