               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -1.9557100199999360E+04                4096                10240                    0                    0                    0                    0
                   2              2678322         1.0000000000000001E-01         4.2300000000000000E+02        -1.9960423199997796E+04                7497                 7857                   25                -2912                   10                 2373
                   3              4738872         2.0000000000000001E-01         4.2300000000000000E+02        -1.8770431599996191E+04                9458                 5717                   12                -4952                    5                 4518
                   4              6661352         3.0000000000000004E-01         4.2300000000000000E+02        -1.7507522199994870E+04               10882                 3928                   10                -6560                   -2                 6314
                   5              8270034         4.0000000000000002E-01         4.2300000000000000E+02        -1.6791962599993563E+04               12135                 2651                    9                -7834                  -22                 7611
                   6              9391650         5.0000000000000000E-01         4.2300000000000000E+02        -1.6362137999992523E+04               13026                 1808                    4                -8707                  -44                 8476
                   7             10153675         5.9999999999999998E-01         4.2300000000000000E+02        -1.6177444999992749E+04               13726                 1245                    5                -9348                  -61                 9056
                   8             10714512         6.9999999999999996E-01         4.2300000000000000E+02        -1.6081381999993077E+04               14263                  846                    2                -9828                  -91                 9485
                   9             11138217         7.9999999999999993E-01         4.2300000000000000E+02        -1.6211361999993418E+04               14781                  610                    2               -10216                 -113                 9743
                  10             11459592         8.9999999999999991E-01         4.2300000000000000E+02        -1.6224671199993651E+04               15123                  407                    1               -10496                 -130                 9963
                  11             11707731         9.9999999999999989E-01         4.2300000000000000E+02        -1.6335358399993873E+04               15435                  287                    2               -10724                 -152                10105
                  12             11883750         1.0999999999999999E+00         4.2300000000000000E+02        -1.6436048399993790E+04               15651                  218                    1               -10875                 -171                10193
                  13             12059560         1.2000000000000000E+00         4.2300000000000000E+02        -1.6582818799993511E+04               15898                  163                    1               -11037                 -193                10270
                  14             12210400         1.3000000000000000E+00         4.2300000000000000E+02        -1.6671372399993328E+04               16061                  119                    4               -11150                 -206                10327
                  15             12314440         1.4000000000000001E+00         4.2300000000000000E+02        -1.6739688799993193E+04               16184                   90                    0               -11228                 -218                10368
                  16             12402224         1.5000000000000002E+00         4.2300000000000000E+02        -1.6830164599993073E+04               16295                   78                    4               -11302                 -235                10397
                  17             12469824         1.6000000000000003E+00         4.2300000000000000E+02        -1.6857824999992990E+04               16370                   52                    0               -11355                 -248                10436
                  18             12538313         1.7000000000000004E+00         4.2300000000000000E+02        -1.6941280399992880E+04               16466                   48                    1               -11414                 -264                10456
                  19             12593611         1.8000000000000005E+00         4.2300000000000000E+02        -1.6998051799992805E+04               16534                   44                    0               -11457                 -280                10476
                  20             12642528         1.9000000000000006E+00         4.2300000000000000E+02        -1.7034868599992740E+04               16589                   34                    2               -11497                 -291                10497
                  21             12677974         2.0000000000000004E+00         4.2300000000000000E+02        -1.7057862599992710E+04               16618                   32                    0               -11518                 -306                10514
                  22             12719785         2.1000000000000005E+00         4.2300000000000000E+02        -1.7102824599992644E+04               16673                   27                    3               -11557                 -318                10531
                  23             12768330         2.2000000000000006E+00         4.2300000000000000E+02        -1.7155210199992594E+04               16724                   29                    2               -11587                 -331                10542
                  24             12807133         2.3000000000000007E+00         4.2300000000000000E+02        -1.7203213599992534E+04               16777                   29                    1               -11618                 -342                10553
                  25             12834939         2.4000000000000008E+00         4.2300000000000000E+02        -1.7227234399992503E+04               16801                   31                    1               -11637                 -358                10567
                  26             12861491         2.5000000000000009E+00         4.2300000000000000E+02        -1.7249589999992484E+04               16822                   32                    1               -11654                 -372                10580
                  27             12888828         2.6000000000000010E+00         4.2300000000000000E+02        -1.7255332599992464E+04               16838                   27                    0               -11669                 -383                10596
                  28             12917476         2.7000000000000011E+00         4.2300000000000000E+02        -1.7291420999992428E+04               16874                   27                    1               -11694                 -395                10608
