               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2500000000000000E+02        -5.5295999999999999E+01                   0                    0                    0                    0                    0                    0
                   2                66941         1.0000000000000000E+01         4.2500000000000000E+02        -7.1795999999999992E+01                   0                   11                    0                    0                  -11                    0
                   3                72236         2.0000000000000000E+01         4.2500000000000000E+02        -8.0795999999999992E+01                   0                   17                    0                    0                  -17                    0
                   4                74209         3.0000000000000000E+01         4.2500000000000000E+02        -8.3795999999999992E+01                   0                   19                    0                    0                  -19                    0
                   5                76479         4.0000000000000000E+01         4.2500000000000000E+02        -8.3795999999999992E+01                   0                   19                    0                    0                  -19                    0
                   6                78276         5.0000000000000000E+01         4.2500000000000000E+02        -8.6795999999999992E+01                   0                   21                    0                    0                  -21                    0
                   7                78967         6.0000000000000000E+01         4.2500000000000000E+02        -8.8295999999999992E+01                   0                   22                    0                    0                  -22                    0
                   8                79646         7.0000000000000000E+01         4.2500000000000000E+02        -8.3795999999999992E+01                   0                   19                    0                    0                  -19                    0
                   9                80355         8.0000000000000000E+01         4.2500000000000000E+02        -8.6795999999999992E+01                   0                   21                    0                    0                  -21                    0
                  10                81177         9.0000000000000000E+01         4.2500000000000000E+02        -8.9795999999999992E+01                   0                   23                    0                    0                  -23                    0
                  11                82031         1.0000000000000000E+02         4.2500000000000000E+02        -9.1295999999999992E+01                   0                   24                    0                    0                  -24                    0
                  12                82810         1.1000000000000000E+02         4.2500000000000000E+02        -8.9795999999999992E+01                   0                   23                    0                    0                  -23                    0
                  13                83616         1.2000000000000000E+02         4.2500000000000000E+02        -8.8295999999999992E+01                   0                   22                    0                    0                  -22                    0
                  14                84027         1.3000000000000000E+02         4.2500000000000000E+02        -9.2795999999999992E+01                   0                   25                    0                    0                  -25                    0
                  15                84075         1.4000000000000000E+02         4.2500000000000000E+02        -8.6795999999999992E+01                   0                   21                    0                    0                  -21                    0
                  16                84109         1.5000000000000000E+02         4.2500000000000000E+02        -8.6795999999999992E+01                   0                   21                    0                    0                  -21                    0
                  17                84145         1.6000000000000000E+02         4.2500000000000000E+02        -9.5795999999999992E+01                   0                   27                    0                    0                  -27                    0
                  18                84206         1.7000000000000000E+02         4.2500000000000000E+02        -8.5295999999999992E+01                   0                   20                    0                    0                  -20                    0
                  19                84247         1.8000000000000000E+02         4.2500000000000000E+02        -8.5295999999999992E+01                   0                   20                    0                    0                  -20                    0
                  20                84292         1.9000000000000000E+02         4.2500000000000000E+02        -9.5795999999999992E+01                   0                   27                    0                    0                  -27                    0
                  21                84332         2.0000000000000000E+02         4.2500000000000000E+02        -9.5795999999999992E+01                   0                   27                    0                    0                  -27                    0
                  22                84378         2.1000000000000000E+02         4.2500000000000000E+02        -8.5295999999999992E+01                   0                   20                    0                    0                  -20                    0
                  23                84396         2.2000000000000000E+02         4.2500000000000000E+02        -8.6795999999999992E+01                   0                   21                    0                    0                  -21                    0
                  24                84441         2.3000000000000000E+02         4.2500000000000000E+02        -8.3795999999999992E+01                   0                   19                    0                    0                  -19                    0
                  25                84492         2.4000000000000000E+02         4.2500000000000000E+02        -8.3795999999999992E+01                   0                   19                    0                    0                  -19                    0
                  26                84531         2.5000000000000000E+02         4.2500000000000000E+02        -9.4295999999999992E+01                   0                   26                    0                    0                  -26                    0
                  27                84573         2.6000000000000000E+02         4.2500000000000000E+02        -9.5795999999999992E+01                   0                   27                    0                    0                  -27                    0
                  28                84626         2.7000000000000000E+02         4.2500000000000000E+02        -9.2795999999999992E+01                   0                   25                    0                    0                  -25                    0
                  29                84670         2.8000000000000000E+02         4.2500000000000000E+02        -1.0929599999999999E+02                   0                   36                    0                    0                  -36                    0
                  30                84730         2.9000000000000000E+02         4.2500000000000000E+02        -1.0029599999999999E+02                   0                   30                    0                    0                  -30                    0
                  31                84771         3.0000000000000000E+02         4.2500000000000000E+02        -1.0179599999999999E+02                   0                   31                    0                    0                  -31                    0
                  32                84807         3.1000000000000000E+02         4.2500000000000000E+02        -1.0479599999999999E+02                   0                   33                    0                    0                  -33                    0
                  33                84861         3.2000000000000000E+02         4.2500000000000000E+02        -9.7295999999999992E+01                   0                   28                    0                    0                  -28                    0
                  34                84913         3.3000000000000000E+02         4.2500000000000000E+02        -8.6795999999999992E+01                   0                   21                    0                    0                  -21                    0
                  35                84953         3.4000000000000000E+02         4.2500000000000000E+02        -7.9295999999999992E+01                   0                   16                    0                    0                  -16                    0
                  36                84981         3.5000000000000000E+02         4.2500000000000000E+02        -8.3795999999999992E+01                   0                   19                    0                    0                  -19                    0
                  37                85029         3.6000000000000000E+02         4.2500000000000000E+02        -9.5795999999999992E+01                   0                   27                    0                    0                  -27                    0
                  38                85078         3.7000000000000000E+02         4.2500000000000000E+02        -9.5795999999999992E+01                   0                   27                    0                    0                  -27                    0
                  39                85129         3.8000000000000000E+02         4.2500000000000000E+02        -1.0029599999999999E+02                   0                   30                    0                    0                  -30                    0
                  40                85184         3.9000000000000000E+02         4.2500000000000000E+02        -1.1829599999999999E+02                   0                   42                    0                    0                  -42                    0
