time,CO*,O*,O2*,*
0.0,0.0,0.0,0.0,1.0
2.513193891763356e-07,1.2616233336613063e-12,2.408615229242633e-12,4.430586872342125e-15,0.9999999999963254
5.026387783526712e-07,2.5232466673181e-12,4.82739493154879e-12,3.777983773144265e-15,0.9999999999926457
3.0158326701160276e-06,1.513948000348868e-11,2.9002164562601315e-11,3.7668705691454415e-15,0.9999999999558548
5.529026561879384e-06,2.7755713339206904e-11,5.3176910425152925e-11,3.7676436189594025e-15,0.9999999999190636
3.066096547951295e-05,1.5391804665665133e-10,2.949243844649966e-10,3.767645640393498e-15,0.9999999995511538
5.579290439714651e-05,2.800803799288603e-10,5.36671858463845e-10,3.7676455477665695e-15,0.999999999183244
0.00030711229357348216,1.541703708677163e-09,2.9541465944778133e-09,3.767645547731759e-15,0.999999995504146
0.0005584316827498178,2.8033270329019195e-09,5.371621325969513e-09,3.767645547730973e-15,0.999999991825048
0.003071625574513174,1.541955987777078e-08,2.9546368243620113e-08,3.767645547734436e-15,0.9999999550340681
0.005584819466276531,2.8035792270284994e-08,5.3721114709043874e-08,3.7676455477786975e-15,0.9999999182430894
0.030716758383910095,1.5419807645755502e-07,2.954685396366181e-07,3.767645550465125e-15,0.9999995503333803
0.05584869730154366,2.8036031540934925e-07,5.372159193414425e-07,3.76764555723123e-15,0.9999991824237616
0.30716808647787935,1.541978731137683e-06,2.9546857436993497e-06,3.7676458492747855e-15,0.9999955033355216
0.5584874756542151,2.8035926233080254e-06,5.372151045717184e-06,3.767646549288116e-15,0.9999918242563274
3.0716813674175723,1.541933416365512e-05,2.9546406772863868e-05,3.767675987939615e-15,0.9999550342590598
5.584875259180929,2.803462333779172e-05,5.3720210200909115e-05,3.76774622550075e-15,0.9999182451664577
29.138989245896422,0.0001462457018289885,0.0002802597959231474,3.770387948488345e-15,0.9995734945022443
52.69310323261192,0.00026441663285577084,0.0005067592042216144,3.776615367171741e-15,0.9992288241629189
76.24721721932741,0.0003825470478272268,0.0007332180357956572,3.786430262762718e-15,0.9988842349163735
193.70368824741132,0.0009710165281149624,0.0018618824048089373,3.888984703408019e-15,0.9971671010670724
311.16015927549523,0.0015584743033388781,0.0029895285941593536,4.081011700892296e-15,0.995451997102498
428.61663030357914,0.0021449192080562497,0.004116151548363297,4.362729828273565e-15,0.9937389292435763
872.5742266693608,0.004352376812137392,0.008365189790432284,6.241529779474022e-15,0.9872824333974242
1316.5318230351425,0.006545299412287994,0.012599266001035558,9.416425654129298e-15,0.9808554345866672
1760.4894194009241,0.008723638794033066,0.01681810593381581,1.3898820871873868e-14,0.9744582552721371
2204.4470157667056,0.010887349720311546,0.021021434659318314,1.969988911461212e-14,0.9680912156203504
3441.14532499626,0.0168371618959868,0.0326462096004472,4.2903335410365984e-14,0.9505166285035227
4677.843634225815,0.022672325402080726,0.044142475334914305,7.664812525020797e-14,0.9331851992629392
5914.54194345537,0.02839216729016207,0.05550417885844111,1.2114136917161925e-13,0.9161036538513159
7151.240252684925,0.033996181205619834,0.06672521692798616,1.7656943697658292e-13,0.8992786018663054
9421.000764259468,0.043979036232478286,0.08693319797193585,3.072735031587987e-13,0.8690877657954869
11690.761275834011,0.05356999778418046,0.10660853041416193,4.761058611680625e-13,0.8398214718018202
13960.521787408554,0.06277025536884587,0.12571309434804742,6.834662263038143e-13,0.8115166502838712
16230.282298983097,0.07158283732931536,0.14420916748601495,9.293258699109578e-13,0.7842079951861627
18500.04281055764,0.08001257390104083,0.16205986143748316,1.2131646553309639e-12,0.7579275646635774
21823.659256558174,0.09167960446307229,0.18696062999616697,1.6949431336242382e-12,0.7213597655415144
25147.27570255871,0.10256711289504877,0.210298063916692,2.250043704862432e-12,0.6871348231797106
28470.892148559244,0.11270885615705176,0.23198160558722766,2.869855783929787e-12,0.6553095382374748
31794.50859455978,0.12214439574860313,0.25193842098564384,3.5428855568482743e-12,0.6259171832426669
35118.12504056031,0.13091792773210983,0.2701178593766045,4.255079606958e-12,0.5989642128661663
38441.741486560844,0.13907700860943992,0.28649524261449477,4.990440403691022e-12,0.5744277487490276
41577.49607463671,0.14625617111711783,0.3002979241123444,5.690143568192014e-12,0.5534459047426821
44713.25066271257,0.1529747775237571,0.3125270884875448,6.3809729143160254e-12,0.5344981339623639
47849.00525078843,0.1592747276308778,0.3232327507411717,7.049449409926305e-12,0.5174925216114044
50984.759838864295,0.16519674192788356,0.3324855805836179,7.683715318321943e-12,0.5023176774815912
54120.51442694016,0.17077967554627127,0.34037361787746817,8.274152445160306e-12,0.4888467065715562
57256.26901501602,0.17605998582873386,0.3469981546462307,8.813675576055739e-12,0.47694185951745677
60485.27665193214,0.18121660256360247,0.35261545227930347,9.311391128579987e-12,0.46616794514703425
63714.284288848256,0.18612150811442202,0.35713452624059977,9.74840710372781e-12,0.4567439656350469
66943.29192576438,0.19080472438862062,0.3606803017133734,1.012514359102434e-11,0.44851497388897604
70172.2995626805,0.19529287119636682,0.36337382746281816,1.0443978490611503e-11,0.441333301331717
73401.30719959663,0.1996093154600603,0.36532927207021604,1.0708711046920323e-11,0.43506141245981517
76630.31483651276,0.20377439125349228,0.3666518920791731,1.092404705506582e-11,0.42957371665684874
79838.89184053412,0.20778054525723338,0.3674334098345994,1.10942003064301e-11,0.42478604489762717
83047.4688445555,0.21166939236744162,0.3677671859133043,1.1225863484881644e-11,0.4205634217088072
86256.04584857686,0.21545359801917222,0.36772619276497853,1.1324073115444431e-11,0.41682020920533874
89464.62285259823,0.21914395731395508,0.36737375963175906,1.1393553855950608e-11,0.413482283043607
