time,CO*,H2O*,H*,OH*,COOH*,CO2*,*
8.994562425135794e-13,0.2901449521699944,0.4353646814459148,0.04008026518537717,0.0386673155660536,0.0010732659874874199,0.00013634549661447658,0.19453317414835564
9.513538332678824e-13,0.281144272714207,0.4331283560300643,0.040986039041866616,0.0394723079211117,0.0011258935442585855,0.00014719129136396978,0.2039959394569254
1.0032514240221855e-12,0.2724209784757133,0.4309473525736299,0.04184379616875456,0.04022988711086192,0.0011752044765569556,0.00015778548290163263,0.21322499571137926
1.0551490147764885e-12,0.26396668114332,0.4288177823188405,0.042657207547234156,0.04094390617247541,0.0012211789163556626,0.00016808243783610364,0.22222516146373564
1.1070466055307916e-12,0.25577322975016714,0.4267361960264941,0.04342951126257168,0.041617769459313586,0.0012638206204217946,0.00017804304738212065,0.23100142983344704
1.1589441962850946e-12,0.24783270603485943,0.42469951455665866,0.04416358159855346,0.042254503477984484,0.0013031533607118296,0.00018763420899754288,0.23955890676203204
1.2202657989909332e-12,0.23876576638779634,0.42234711022871163,0.044985162724799424,0.04296268626255279,0.0013454202361979717,0.00019845343672644024,0.2493954007230128
1.2815874016967717e-12,0.23002893852871872,0.4200494698715499,0.045760699735072886,0.043626770717208704,0.0013832171914486002,0.0002086819942245552,0.2589422219615742
1.3429090044026103e-12,0.22161035776075919,0.4178029527383058,0.04649352756430516,0.04425028157332086,0.0014166591564078559,0.00021829209848953492,0.26820792910820906
1.4042306071084488e-12,0.21349856935007328,0.41560429302160096,0.047186617576120714,0.044836361646965854,0.001445879177730435,0.00022726380906630593,0.27720101541824
1.4655522098142873e-12,0.20568251640049137,0.4134505453527201,0.04784263200019612,0.0453878278230963,0.00147102455915684,0.00023558414645023012,0.2859298697176867
1.5268738125201259e-12,0.19815152780308853,0.4113390412697461,0.04846396739446648,0.04590721587357297,0.001492253522335798,0.0002432462650722498,0.29440274787151544
1.6079438253677273e-12,0.1886153107833474,0.40860827855793413,0.04923582716017703,0.0465484991270681,0.0015145913961857555,0.0002523638119766127,0.3052251291631085
1.6890138382153288e-12,0.17953654548106507,0.4059420726086098,0.04995532442640689,0.047142435894626855,0.001530774087453211,0.0002603378329473783,0.3156325096686882
1.7700838510629302e-12,0.1708934634930213,0.4033359127018441,0.05062643088107826,0.04769321399129353,0.001541209364391084,0.0002671891086436411,0.32564258045952554
1.8511538639105316e-12,0.1626653101083547,0.40078575367255087,0.051252685777453254,0.04820455459440987,0.00154630778694141,0.0002729480762997467,0.3352724399837877
1.932223876758133e-12,0.15483230021444036,0.39828795071220324,0.05183726049059725,0.04867977950772414,0.001546477434531022,0.0002776528983194504,0.34453857874198196
2.0132938896057345e-12,0.1473755756054999,0.3958392067508226,0.052383010355647,0.04912186549558696,0.0015421195995346361,0.0002813477522119855,0.3534568744404944
2.1395517836680195e-12,0.1364697094693816,0.3921162678098227,0.05316165904788212,0.049750607195039195,0.0015272367531844547,0.0002852070812277022,0.3666893126432596
2.2658096777303045e-12,0.12636931166908327,0.38849507678969747,0.05386098452308532,0.05031428034554007,0.0015037318183586644,0.0002869343211811642,0.3791696805328515
2.3920675717925895e-12,0.11701515872293257,0.3849668788689974,0.0544884970452988,0.05082050876129795,0.0014729270836807275,0.0002867376037644263,0.39094929191382555
2.5183254658548746e-12,0.10835233452609257,0.3815240100173275,0.05505077004901241,0.051275867544357,0.0014360448866173067,0.0002848276523275133,0.40207614532406294
2.6445833599171596e-12,0.10032992669963021,0.3781597267351253,0.05555359875895865,0.05168605617919115,0.0013942033613223224,0.000281412269687766,0.4125950759958819
2.7708412539794446e-12,0.09290074148236589,0.3748680701923826,0.0560021244030768,0.05205603609804804,0.0013484150689585233,0.0002766921533248514,0.4225479206016406
2.9222852483308886e-12,0.0847107959765324,0.37100819915254185,0.05647490886415641,0.05245284007028055,0.0012895578613845206,0.00026957676628906833,0.4337941213086126
3.0737292426823326e-12,0.07724213920176583,0.3672372139158084,0.05688316812293819,0.05280448441097801,0.0012277021177570628,0.00026116359867237645,0.44434412863187756
3.2251732370337766e-12,0.07043138361502929,0.36354810174718166,0.057233107142511314,0.05311652589639797,0.0011640308718668057,0.00025173071435840184,0.45425512001245194
3.3766172313852206e-12,0.064220685871538,0.3599347159566253,0.05753023457745615,0.053393746306860695,0.0010995482644387624,0.00024152746320208116,0.46357954155967634
3.5280612257366646e-12,0.058557268321697796,0.35639165111549476,0.05777946390700112,0.053640272966760695,0.001035095728919619,0.0002307745227929436,0.47236547343713053
3.679505220088109e-12,0.05339297845856088,0.3529141393270949,0.05798519559861447,0.05385967791535729,0.0009713680447934487,0.00021966471529414526,0.4806569759400822
3.84961120484717e-12,0.048133101930767586,0.3490810547369482,0.05816930564741624,0.05407760999791192,0.0009013476530338985,0.00020696595770983947,0.48943061407600974
4.019717189606232e-12,0.04339114216308461,0.345320100592498,0.05830854008010957,0.05426901240110311,0.0008335784467680657,0.00019422524365787883,0.4976834010725762
4.189823174365293e-12,0.039116151761294536,0.34162666027428823,0.058407384087167356,0.05443713151817973,0.0007685316547806137,0.00018160624243894079,0.505462534461648
4.359929159124355e-12,0.03526218548658777,0.3379966737163772,0.058469853271225,0.05458475500123884,0.0007065455335891294,0.00016924104830800277,0.5128107459424712
4.5300351438834166e-12,0.03178781183806814,0.334426559733543,0.058499550709799036,0.05471428136928093,0.0006478465982433629,0.00015723391221345175,0.5197667158386493
4.700141128642478e-12,0.02865566988673408,0.3309131501024556,0.0584997152414685,0.05482777833013388,0.0005925685593856888,0.0001456648332423884,0.5263654530463773
4.876423574304843e-12,0.02573495461436893,0.3273290013898251,0.05847183577083233,0.05493038794770852,0.0005389538435408785,0.00013420084095173745,0.5328606655925696
5.052706019967208e-12,0.02311186806110834,0.3237999531274939,0.058418288978026714,0.05501941469645763,0.0004890694942923886,0.0001233163969849897,0.5390380892454333
5.228988465629573e-12,0.020756094637048132,0.32032353404551217,0.058341699186073404,0.055096337567978576,0.0004428547993731913,0.00011304010456956626,0.5449264396592421
5.405270911291938e-12,0.01864040422871062,0.3168975391617104,0.05824442737700243,0.05516243426389813,0.0004002061458753975,0.00010338633948066594,0.5505516024831195
5.581553356954303e-12,0.01674033860816203,0.31351999573728195,0.05812859776827978,0.05521880919460855,0.0003609875124932306,9.435810480875905e-05,0.5559369130741628
5.757835802616668e-12,0.01503392921369209,0.31018912995835657,0.05799612462016792,0.05526642127760368,0.00032503999703687467,8.59488850231915e-05,0.5611034060479169
5.975600090818633e-12,0.013164153618731559,0.3061365426639951,0.057812050372665194,0.055314367322898295,0.00028488873340692906,7.639448068155578e-05,0.5672116028074186
6.193364379020597e-12,0.011526910410747545,0.30215005848229864,0.057608090952108296,0.05535154835205668,0.00024911414030174644,6.772608757202013e-05,0.5730465515747122
6.411128667222562e-12,0.010093282967481082,0.29822727824442485,0.05738679156782128,0.055379100844584035,0.00021736021030468758,5.989740046927602e-05,0.578636288764712
6.6288929554245266e-12,0.008837950414880372,0.2943660564441703,0.057150390712644356,0.055397988190171873,0.0001892729002173125,5.285618664463999e-05,0.5840054851510686
6.846657243626491e-12,0.007738742589142692,0.29056446306589934,0.056900857108215235,0.055409029897384644,0.00016450777052608737,4.6546910507685006e-05,0.5891758526581216
7.064421531828456e-12,0.006776246054616923,0.286820751263591,0.05663992219442327,0.05541292596629657,0.00014273567470887062,4.0912763313775045e-05,0.5941665060828469
7.296593789819547e-12,0.005881549526469528,0.2828913083674396,0.0563508758616073,0.05540988379044254,0.00012247094140661305,3.558583330568866e-05,0.5993083256791261
7.52876604781064e-12,0.005104986631885602,0.27902409190710575,0.05605221466265394,0.05540002528966376,0.00010490697196028523,3.089541481307947e-05,0.604282879121715
7.760938305801731e-12,0.00443095846103489,0.2752174872730086,0.05574534820051748,0.055383886423229396,8.972344833270254e-05,2.677777440430321e-05,0.6091058184192699
7.993110563792823e-12,0.003845926788586329,0.2714700051150242,0.0554315055863116,0.05536192974508932,7.662913463459299e-05,2.3172836656521717e-05,0.6137908307934948
8.225282821783916e-12,0.003338141755987301,0.26778026324955023,0.05511175861361363,0.05533455696613459,6.536137436716673e-05,2.002466047950184e-05,0.6183498933796648
8.457455079775008e-12,0.0028974044615467805,0.26414697149590965,0.05478704206452271,0.055302119288626155,5.568498757248534e-05,1.7281692626853518e-05,0.6227934960089926
8.709973723665979e-12,0.0024838498549832957,0.2602579511952105,0.05442917716974453,0.05526144901873287,4.672334532449053e-05,1.4703441604657374e-05,0.627506145974197
8.96249236755695e-12,0.002129328412929152,0.25643281167961096,0.054067306886488545,0.0552155030372653,3.915994717535163e-05,1.2494147552373568e-05,0.6321033958887755
9.215011011447922e-12,0.0018254119970685832,0.25267017019239524,0.053702216897268125,0.055164591408301565,3.278830055175911e-05,1.0604945803943741e-05,0.6365942162584082
9.467529655338893e-12,0.001564876489010992,0.2489687160643668,0.05333458548186551,0.05510899037213187,2.7429478335510467e-05,8.992497346408993e-06,0.6409864096167405
9.720048299229864e-12,0.0013415298282274967,0.24532720150023002,0.05296499867241398,0.055048947986850304,2.2929169458272145e-05,7.618595143211261e-06,0.6452867742474742
9.972566943120836e-12,0.0011500637603634155,0.2417444338743042,0.05259396334329818,0.054984688728799705,1.915486156814887e-05,6.449738117934768e-06,0.6495012456933459
