               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -1.2489347599999810E+04               12288                    0                    0                    0                    0                    0
                   2               223661         1.0000000000000001E-01         4.2300000000000000E+02        -1.3007836999996045E+04               12290                   42                    0                   -4                  -48                    6
                   3               293815         2.0000000000000001E-01         4.2300000000000000E+02        -1.3026458999996001E+04               12275                   61                    0                   -6                  -86                   25
                   4               350893         3.0000000000000004E-01         4.2300000000000000E+02        -1.3027215999995979E+04               12245                   80                    0                   -6                 -135                   55
                   5               416770         4.0000000000000002E-01         4.2300000000000000E+02        -1.3019255999996009E+04               12220                   94                    0                   -8                 -178                   84
                   6               483722         5.0000000000000000E-01         4.2300000000000000E+02        -1.3009457599995965E+04               12183                  109                    0                   -9                 -232                  123
                   7               566474         5.9999999999999998E-01         4.2300000000000000E+02        -1.3024130399995965E+04               12162                  133                    0                  -15                 -289                  156
                   8               624829         6.9999999999999996E-01         4.2300000000000000E+02        -1.2986035799995952E+04               12114                  139                    0                  -16                 -345                  206
                   9               717014         7.9999999999999993E-01         4.2300000000000000E+02        -1.2936357999995873E+04               12060                  136                    0                  -20                 -404                  268
                  10               789442         8.9999999999999991E-01         4.2300000000000000E+02        -1.2875165399995894E+04               12017                  126                    0                  -23                 -443                  317
                  11               858432         9.9999999999999989E-01         4.2300000000000000E+02        -1.2833877599995854E+04               11973                  125                    0                  -26                 -492                  367
                  12               936510         1.0999999999999999E+00         4.2300000000000000E+02        -1.2795411999995837E+04               11930                  127                    0                  -29                 -543                  416
                  13              1009703         1.2000000000000000E+00         4.2300000000000000E+02        -1.2769112199995801E+04               11891                  133                    0                  -32                 -594                  461
                  14              1082688         1.3000000000000000E+00         4.2300000000000000E+02        -1.2725120799995801E+04               11849                  132                    0                  -35                 -641                  509
                  15              1155710         1.4000000000000001E+00         4.2300000000000000E+02        -1.2669208799995811E+04               11804                  126                    0                  -36                 -682                  556
                  16              1230840         1.5000000000000002E+00         4.2300000000000000E+02        -1.2653425199995747E+04               11766                  136                    0                  -41                 -740                  604
                  17              1309014         1.6000000000000003E+00         4.2300000000000000E+02        -1.2596412399995728E+04               11712                  133                    0                  -42                 -793                  660
                  18              1395038         1.7000000000000004E+00         4.2300000000000000E+02        -1.2535002799995722E+04               11664                  124                    0                  -46                 -840                  716
                  19              1467730         1.8000000000000005E+00         4.2300000000000000E+02        -1.2516356799995674E+04               11634                  128                    0                  -51                 -884                  756
                  20              1543591         1.9000000000000006E+00         4.2300000000000000E+02        -1.2466423799995668E+04               11584                  128                    0                  -55                 -942                  814
                  21              1636234         2.0000000000000004E+00         4.2300000000000000E+02        -1.2457196599995616E+04               11548                  142                    0                  -60                -1002                  860
                  22              1739024         2.1000000000000005E+00         4.2300000000000000E+02        -1.2392113199995676E+04               11491                  142                    0                  -62                -1063                  921
                  23              1799546         2.2000000000000006E+00         4.2300000000000000E+02        -1.2339015199995609E+04               11441                  135                    0                  -66                -1114                  979
                  24              1882002         2.3000000000000007E+00         4.2300000000000000E+02        -1.2290242799995618E+04               11394                  135                    0                  -70                -1169                 1034
                  25              1959506         2.4000000000000008E+00         4.2300000000000000E+02        -1.2285063799995558E+04               11364                  147                    0                  -77                -1225                 1078
                  26              2051618         2.5000000000000009E+00         4.2300000000000000E+02        -1.2200131399995542E+04               11302                  131                    0                  -80                -1277                 1146
                  27              2150774         2.6000000000000010E+00         4.2300000000000000E+02        -1.2149852799995513E+04               11249                  131                    0                  -82                -1334                 1203
                  28              2230349         2.7000000000000011E+00         4.2300000000000000E+02        -1.2095116199995518E+04               11206                  124                    0                  -87                -1380                 1256
                  29              2303091         2.8000000000000012E+00         4.2300000000000000E+02        -1.2069146799995446E+04               11154                  136                    0                  -89                -1448                 1312
                  30              2388318         2.9000000000000012E+00         4.2300000000000000E+02        -1.2050697399995479E+04               11122                  148                    0                  -94                -1502                 1354
                  31              2466810         3.0000000000000013E+00         4.2300000000000000E+02        -1.2001242799995465E+04               11079                  143                    0                 -102                -1556                 1413
                  32              2552209         3.1000000000000014E+00         4.2300000000000000E+02        -1.1975152399995428E+04               11037                  151                    0                 -106                -1614                 1463
                  33              2646532         3.2000000000000015E+00         4.2300000000000000E+02        -1.1940706999995426E+04               10985                  163                    0                 -108                -1682                 1519
                  34              2743249         3.3000000000000016E+00         4.2300000000000000E+02        -1.1860971599995411E+04               10918                  154                    0                 -110                -1744                 1590
                  35              2835954         3.4000000000000017E+00         4.2300000000000000E+02        -1.1809711599995337E+04               10863                  151                    0                 -112                -1800                 1649
                  36              2926388         3.5000000000000018E+00         4.2300000000000000E+02        -1.1760104599995328E+04               10813                  151                    0                 -117                -1860                 1709
                  37              3022533         3.6000000000000019E+00         4.2300000000000000E+02        -1.1715421999995282E+04               10765                  150                    0                 -124                -1921                 1771
                  38              3117476         3.7000000000000020E+00         4.2300000000000000E+02        -1.1672405799995289E+04               10719                  153                    0                 -131                -1984                 1831
                  39              3212336         3.8000000000000020E+00         4.2300000000000000E+02        -1.1633040199995299E+04               10671                  160                    0                 -136                -2049                 1889
                  40              3305212         3.9000000000000021E+00         4.2300000000000000E+02        -1.1592971399995269E+04               10622                  164                    0                 -140                -2110                 1946
                  41              3417872         4.0000000000000018E+00         4.2300000000000000E+02        -1.1508002999995268E+04               10575                  139                    0                 -154                -2160                 2021
                  42              3518416         4.1000000000000014E+00         4.2300000000000000E+02        -1.1493018199995226E+04               10536                  152                    0                 -161                -2226                 2074
                  43              3610754         4.2000000000000011E+00         4.2300000000000000E+02        -1.1448785999995196E+04               10480                  158                    0                 -163                -2292                 2134
                  44              3715875         4.3000000000000007E+00         4.2300000000000000E+02        -1.1402651799995212E+04               10429                  163                    0                 -167                -2356                 2193
                  45              3788371         4.4000000000000004E+00         4.2300000000000000E+02        -1.1342622799995223E+04               10374                  161                    0                 -173                -2421                 2260
                  46              3895753         4.5000000000000000E+00         4.2300000000000000E+02        -1.1255477199995234E+04               10316                  143                    0                 -181                -2477                 2334
                  47              3975165         4.5999999999999996E+00         4.2300000000000000E+02        -1.1274314999995215E+04               10285                  175                    0                 -186                -2550                 2375
                  48              4066361         4.6999999999999993E+00         4.2300000000000000E+02        -1.1252600199995159E+04               10251                  179                    0                 -198                -2612                 2433
                  49              4164514         4.7999999999999989E+00         4.2300000000000000E+02        -1.1225637999995115E+04               10200                  192                    0                 -204                -2688                 2496
                  50              4266127         4.8999999999999986E+00         4.2300000000000000E+02        -1.1186303399995075E+04               10152                  195                    0                 -213                -2757                 2562
                  51              4366308         4.9999999999999982E+00         4.2300000000000000E+02        -1.1118940799995138E+04               10099                  191                    0                 -222                -2824                 2633
                  52              4471155         5.0999999999999979E+00         4.2300000000000000E+02        -1.1055139799995100E+04               10039                  186                    0                 -229                -2893                 2707
                  53              4582153         5.1999999999999975E+00         4.2300000000000000E+02        -1.0991901399995113E+04                9987                  180                    0                 -239                -2959                 2779
                  54              4682201         5.2999999999999972E+00         4.2300000000000000E+02        -1.0935533399995140E+04                9942                  175                    0                 -255                -3031                 2856
                  55              4784370         5.3999999999999968E+00         4.2300000000000000E+02        -1.0963608599995096E+04                9923                  203                    0                 -270                -3108                 2905
                  56              4910538         5.4999999999999964E+00         4.2300000000000000E+02        -1.0913690399995068E+04                9872                  202                    0                 -280                -3178                 2976
                  57              5007375         5.5999999999999961E+00         4.2300000000000000E+02        -1.0861569599995071E+04                9818                  204                    0                 -289                -3252                 3048
                  58              5110799         5.6999999999999957E+00         4.2300000000000000E+02        -1.0799806799995013E+04                9759                  198                    0                 -298                -3323                 3125
                  59              5227185         5.7999999999999954E+00         4.2300000000000000E+02        -1.0729057999995011E+04                9695                  194                    0                 -308                -3403                 3209
                  60              5306373         5.8999999999999950E+00         4.2300000000000000E+02        -1.0687344399995016E+04                9647                  199                    0                 -320                -3480                 3281
                  61              5414150         5.9999999999999947E+00         4.2300000000000000E+02        -1.0669076999995003E+04                9620                  204                    0                 -337                -3546                 3342
                  62              5505256         6.0999999999999943E+00         4.2300000000000000E+02        -1.0614566599995047E+04                9573                  203                    0                 -353                -3624                 3421
                  63              5600370         6.1999999999999940E+00         4.2300000000000000E+02        -1.0587108999994980E+04                9535                  205                    0                 -370                -3698                 3493
                  64              5713552         6.2999999999999936E+00         4.2300000000000000E+02        -1.0572256199994987E+04                9496                  222                    0                 -382                -3778                 3556
                  65              5833318         6.3999999999999932E+00         4.2300000000000000E+02        -1.0529968599995016E+04                9443                  232                    0                 -393                -3863                 3631
                  66              5941948         6.4999999999999929E+00         4.2300000000000000E+02        -1.0477683199995039E+04                9406                  224                    0                 -415                -3936                 3712
                  67              6029608         6.5999999999999925E+00         4.2300000000000000E+02        -1.0398186599994991E+04                9353                  203                    0                 -427                -3992                 3789
                  68              6122038         6.6999999999999922E+00         4.2300000000000000E+02        -1.0386708799994989E+04                9334                  208                    0                 -446                -4054                 3846
                  69              6210328         6.7999999999999918E+00         4.2300000000000000E+02        -1.0356531399994990E+04                9297                  213                    0                 -463                -4130                 3917
                  70              6299467         6.8999999999999915E+00         4.2300000000000000E+02        -1.0308429199995027E+04                9251                  215                    0                 -479                -4210                 3995
                  71              6418478         6.9999999999999911E+00         4.2300000000000000E+02        -1.0243021999995004E+04                9200                  204                    0                 -495                -4282                 4078
                  72              6524514         7.0999999999999908E+00         4.2300000000000000E+02        -1.0225028599995021E+04                9168                  215                    0                 -513                -4361                 4146
                  73              6634400         7.1999999999999904E+00         4.2300000000000000E+02        -1.0198836199994974E+04                9141                  212                    0                 -536                -4431                 4219
                  74              6731814         7.2999999999999901E+00         4.2300000000000000E+02        -1.0183782999995005E+04                9115                  222                    0                 -553                -4501                 4279
                  75              6823059         7.3999999999999897E+00         4.2300000000000000E+02        -1.0136852799994982E+04                9069                  220                    0                 -570                -4579                 4359
                  76              6940313         7.4999999999999893E+00         4.2300000000000000E+02        -1.0107584599994967E+04                9028                  227                    0                 -586                -4659                 4432
                  77              7044295         7.5999999999999890E+00         4.2300000000000000E+02        -1.0039134399994999E+04                8982                  215                    0                 -609                -4739                 4524
                  78              7161047         7.6999999999999886E+00         4.2300000000000000E+02        -1.0001335599994954E+04                8938                  216                    0                 -623                -4812                 4596
                  79              7265131         7.7999999999999883E+00         4.2300000000000000E+02        -9.9519891999949887E+03                8886                  221                    0                 -637                -4897                 4676
                  80              7369272         7.8999999999999879E+00         4.2300000000000000E+02        -9.9278447999950022E+03                8849                  231                    0                 -654                -4978                 4747
                  81              7474048         7.9999999999999876E+00         4.2300000000000000E+02        -9.8878565999949860E+03                8818                  224                    0                 -677                -5048                 4824
                  82              7597231         8.0999999999999872E+00         4.2300000000000000E+02        -9.8306161999949363E+03                8766                  217                    0                 -694                -5127                 4910
                  83              7695765         8.1999999999999869E+00         4.2300000000000000E+02        -9.8209453999949765E+03                8742                  230                    0                 -712                -5200                 4970
                  84              7806523         8.2999999999999865E+00         4.2300000000000000E+02        -9.7385617999950227E+03                8684                  218                    0                 -727                -5276                 5058
                  85              7932088         8.3999999999999861E+00         4.2300000000000000E+02        -9.7573889999950006E+03                8660                  245                    0                 -748                -5369                 5124
                  86              8042246         8.4999999999999858E+00         4.2300000000000000E+02        -9.6968631999949957E+03                8616                  234                    0                 -769                -5444                 5210
                  87              8136853         8.5999999999999854E+00         4.2300000000000000E+02        -9.6637517999950214E+03                8579                  239                    0                 -789                -5526                 5287
