               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -1.8487296000000002E+04                   0                12288                    0                    0                    0                    0
                   2               242207         1.0000000000000001E-01         4.2300000000000000E+02        -1.8483897999999994E+04                  10                12278                    1                   -8                    6                    4
                   3               268904         2.0000000000000001E-01         4.2300000000000000E+02        -1.8478498799999983E+04                  29                12261                    0                  -20                   16                   11
                   4               287592         3.0000000000000004E-01         4.2300000000000000E+02        -1.8440998799999983E+04                  29                12236                    0                  -27                   27                   25
                   5               299046         4.0000000000000002E-01         4.2300000000000000E+02        -1.8392276599999987E+04                  23                12208                    0                  -34                   35                   45
                   6               310693         5.0000000000000000E-01         4.2300000000000000E+02        -1.8387557999999979E+04                  35                12196                    0                  -46                   35                   57
                   7               323176         5.9999999999999998E-01         4.2300000000000000E+02        -1.8350454199999975E+04                  41                12167                    0                  -58                   46                   75
                   8               335623         6.9999999999999996E-01         4.2300000000000000E+02        -1.8305570799999972E+04                  44                12135                    0                  -67                   63                   90
                   9               349446         7.9999999999999993E-01         4.2300000000000000E+02        -1.8234862799999970E+04                  49                12084                    0                  -85                   83                  121
                  10               369050         8.9999999999999991E-01         4.2300000000000000E+02        -1.8197875599999963E+04                  58                12053                    0                  -96                  101                  134
                  11               389669         9.9999999999999989E-01         4.2300000000000000E+02        -1.8148538599999963E+04                  58                12020                    0                 -110                  106                  162
                  12               409935         1.0999999999999999E+00         4.2300000000000000E+02        -1.8081445399999964E+04                  57                11976                    0                 -123                  123                  189
                  13               434672         1.2000000000000000E+00         4.2300000000000000E+02        -1.8012138799999961E+04                  59                11928                    1                 -136                  149                  211
                  14               484980         1.3000000000000000E+00         4.2300000000000000E+02        -1.7916002799999966E+04                  54                11868                    0                 -147                  180                  240
                  15               499777         1.4000000000000001E+00         4.2300000000000000E+02        -1.7848070799999972E+04                  44                11830                    0                 -158                  186                  272
                  16               521718         1.5000000000000002E+00         4.2300000000000000E+02        -1.7810769599999971E+04                  48                11802                    0                 -171                  192                  294
                  17               545956         1.6000000000000003E+00         4.2300000000000000E+02        -1.7775210799999968E+04                  49                11778                    0                 -183                  193                  317
                  18               569835         1.7000000000000004E+00         4.2300000000000000E+02        -1.7734421999999966E+04                  55                11746                    0                 -199                  199                  343
                  19               594310         1.8000000000000005E+00         4.2300000000000000E+02        -1.7661699799999969E+04                  49                11702                    0                 -211                  213                  373
                  20               617871         1.9000000000000006E+00         4.2300000000000000E+02        -1.7593269599999971E+04                  48                11657                    0                 -228                  223                  408
                  21               644326         2.0000000000000004E+00         4.2300000000000000E+02        -1.7546443599999970E+04                  48                11626                    0                 -241                  228                  434
                  22               667290         2.1000000000000005E+00         4.2300000000000000E+02        -1.7497945399999964E+04                  57                11587                    0                 -257                  244                  457
                  23               685427         2.2000000000000006E+00         4.2300000000000000E+02        -1.7426235599999967E+04                  53                11542                    0                 -272                  255                  491
                  24               705348         2.3000000000000007E+00         4.2300000000000000E+02        -1.7396504599999960E+04                  63                11515                    0                 -288                  260                  513
                  25               725040         2.4000000000000008E+00         4.2300000000000000E+02        -1.7317269599999971E+04                  48                11473                    0                 -298                  267                  548
                  26               750195         2.5000000000000009E+00         4.2300000000000000E+02        -1.7283805799999962E+04                  59                11443                    0                 -315                  274                  571
                  27               769534         2.6000000000000010E+00         4.2300000000000000E+02        -1.7251284199999958E+04                  66                11416                    0                 -334                  270                  602
                  28               790143         2.7000000000000011E+00         4.2300000000000000E+02        -1.7225438399999948E+04                  82                11387                    0                 -356                  271                  630
                  29               814816         2.8000000000000012E+00         4.2300000000000000E+02        -1.7157714399999957E+04                  67                11353                    0                 -367                  268                  667
                  30               839857         2.9000000000000012E+00         4.2300000000000000E+02        -1.7127612399999947E+04                  82                11322                    0                 -388                  272                  694
                  31               865125         3.0000000000000013E+00         4.2300000000000000E+02        -1.7058006799999948E+04                  79                11278                    0                 -401                  287                  723
                  32               890302         3.1000000000000014E+00         4.2300000000000000E+02        -1.6999979399999949E+04                  77                11240                    1                 -417                  293                  755
                  33               915672         3.2000000000000015E+00         4.2300000000000000E+02        -1.6924599599999954E+04                  73                11193                    0                 -426                  316                  779
                  34               941122         3.3000000000000016E+00         4.2300000000000000E+02        -1.6886794799999963E+04                  59                11178                    0                 -437                  295                  815
                  35               966336         3.4000000000000017E+00         4.2300000000000000E+02        -1.6844621199999958E+04                  66                11145                    0                 -454                  301                  842
                  36               992139         3.5000000000000018E+00         4.2300000000000000E+02        -1.6797343399999954E+04                  72                11109                    0                 -472                  307                  872
                  37              1019719         3.6000000000000019E+00         4.2300000000000000E+02        -1.6751076599999949E+04                  78                11074                    0                 -492                  308                  906
                  38              1049708         3.7000000000000020E+00         4.2300000000000000E+02        -1.6700554999999946E+04                  85                11035                    0                 -513                  312                  941
                  39              1077507         3.8000000000000020E+00         4.2300000000000000E+02        -1.6653754199999938E+04                  96                10996                    0                 -532                  324                  968
                  40              1102992         3.9000000000000021E+00         4.2300000000000000E+02        -1.6603160999999938E+04                  95                10963                    0                 -554                  312                 1013
                  41              1128909         4.0000000000000018E+00         4.2300000000000000E+02        -1.6581164599999927E+04                 113                10935                    0                 -580                  306                 1047
                  42              1155027         4.1000000000000014E+00         4.2300000000000000E+02        -1.6527906599999933E+04                 103                10907                    0                 -593                  298                 1083
                  43              1180877         4.2000000000000011E+00         4.2300000000000000E+02        -1.6450929599999938E+04                  98                10859                    0                 -611                  305                 1124
                  44              1207612         4.3000000000000007E+00         4.2300000000000000E+02        -1.6388183999999808E+04                  90                10823                    0                 -629                  297                 1168
                  45              1235035         4.4000000000000004E+00         4.2300000000000000E+02        -1.6322762999999795E+04                  80                10787                    0                 -643                  295                 1206
                  46              1262534         4.5000000000000000E+00         4.2300000000000000E+02        -1.6285959999999797E+04                  75                10766                    0                 -659                  279                 1243
                  47              1290954         4.5999999999999996E+00         4.2300000000000000E+02        -1.6298762999999795E+04                  80                10771                    0                 -674                  249                 1268
                  48              1320652         4.6999999999999993E+00         4.2300000000000000E+02        -1.6247554999999789E+04                  85                10733                    0                 -701                  238                 1317
