               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -3.1272960000000003E+03                   0                 2048                    0                    0                    0                    0
                   2               365779         1.0000000000000001E-01         4.2300000000000000E+02        -3.7249353999999175E+03                 407                 2151                    0                 -215                 -126                   23
                   3               526925         2.0000000000000001E-01         4.2300000000000000E+02        -4.1613829999998807E+03                 705                 2225                    0                 -394                 -260                   83
                   4               677427         3.0000000000000004E-01         4.2300000000000000E+02        -4.4989537999999484E+03                 974                 2254                    0                 -570                 -372                  166
                   5               837742         4.0000000000000002E-01         4.2300000000000000E+02        -4.7275477999999985E+03                1184                 2254                    0                 -736                 -494                  288
                   6               964887         5.0000000000000000E-01         4.2300000000000000E+02        -4.8802324000000253E+03                1337                 2247                    0                 -875                 -612                  413
                   7              1111000         5.9999999999999998E-01         4.2300000000000000E+02        -5.0168112000000747E+03                1496                 2220                    0                -1025                 -726                  554
                   8              1264999         6.9999999999999996E-01         4.2300000000000000E+02        -5.0258180000001003E+03                1605                 2147                    0                -1163                 -820                  721
                   9              1420950         7.9999999999999993E-01         4.2300000000000000E+02        -5.0911332000001348E+03                1746                 2088                    0                -1316                 -926                  886
                  10              1535058         8.9999999999999991E-01         4.2300000000000000E+02        -5.1613126000001566E+03                1853                 2058                    0                -1445                -1047                 1037
                  11              1688660         9.9999999999999989E-01         4.2300000000000000E+02        -5.1775798000001914E+03                1969                 1983                    0                -1589                -1144                 1209
                  12              1863232         1.0999999999999999E+00         4.2300000000000000E+02        -5.1213098000002010E+03                2044                 1893                    0                -1723                -1247                 1402
                  13              2023314         1.2000000000000000E+00         4.2300000000000000E+02        -5.0696634000002250E+03                2132                 1794                    0                -1867                -1348                 1602
                  14              2192210         1.3000000000000000E+00         4.2300000000000000E+02        -5.0939710000002488E+03                2230                 1739                    0                -2004                -1469                 1778
                  15              2381074         1.4000000000000001E+00         4.2300000000000000E+02        -5.1302826000002779E+03                2353                 1674                    0                -2154                -1581                 1955
                  16              2567338         1.5000000000000002E+00         4.2300000000000000E+02        -5.1865726000003096E+03                2483                 1617                    0                -2305                -1696                 2127
                  17              2738690         1.6000000000000003E+00         4.2300000000000000E+02        -5.2415932000003395E+03                2596                 1571                    0                -2443                -1813                 2290
                  18              2882787         1.7000000000000004E+00         4.2300000000000000E+02        -5.2676432000003597E+03                2691                 1520                    0                -2573                -1927                 2455
                  19              3039884         1.8000000000000005E+00         4.2300000000000000E+02        -5.2994218000003930E+03                2814                 1451                    0                -2721                -2031                 2628
                  20              3195006         1.9000000000000006E+00         4.2300000000000000E+02        -5.2582474000004086E+03                2887                 1371                    0                -2848                -2132                 2809
                  21              3363332         2.0000000000000004E+00         4.2300000000000000E+02        -5.3387694000004412E+03                3002                 1340                    0                -2981                -2252                 2960
                  22              3512878         2.1000000000000005E+00         4.2300000000000000E+02        -5.3469094000004561E+03                3087                 1285                    0                -3102                -2354                 3117
                  23              3699468         2.2000000000000006E+00         4.2300000000000000E+02        -5.3578322000004773E+03                3186                 1221                    0                -3243                -2473                 3300
