               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2500000000000000E+02        -5.5295999999999999E+01                   0                    0                    0                    0                    0                    0
                   2              1656312         1.0000000000000001E-01         4.2500000000000000E+02        -1.5580296000000000E+04                   0                10350                    0                    0               -10350                    0
                   3              2358990         2.0000000000000001E-01         4.2500000000000000E+02        -2.2243296000000002E+04                   0                14792                    0                    0               -14792                    0
                   4              2697228         3.0000000000000004E-01         4.2500000000000000E+02        -2.5231296000000002E+04                   0                16784                    0                    0               -16784                    0
                   5              2846644         4.0000000000000002E-01         4.2500000000000000E+02        -2.6515296000000002E+04                   0                17640                    0                    0               -17640                    0
                   6              2899952         5.0000000000000000E-01         4.2500000000000000E+02        -2.7032796000000002E+04                   0                17985                    0                    0               -17985                    0
                   7              2932525         5.9999999999999998E-01         4.2500000000000000E+02        -2.7308796000000002E+04                   0                18169                    0                    0               -18169                    0
                   8              2943546         6.9999999999999996E-01         4.2500000000000000E+02        -2.7403296000000002E+04                   0                18232                    0                    0               -18232                    0
                   9              2951431         7.9999999999999993E-01         4.2500000000000000E+02        -2.7425796000000002E+04                   0                18247                    0                    0               -18247                    0
                  10              2954226         8.9999999999999991E-01         4.2500000000000000E+02        -2.7452796000000002E+04                   0                18265                    0                    0               -18265                    0
                  11              2956567         9.9999999999999989E-01         4.2500000000000000E+02        -2.7445296000000002E+04                   0                18260                    0                    0               -18260                    0
                  12              2958070         1.0999999999999999E+00         4.2500000000000000E+02        -2.7476796000000002E+04                   0                18281                    0                    0               -18281                    0
                  13              2958284         1.2000000000000000E+00         4.2500000000000000E+02        -2.7479796000000002E+04                   0                18283                    0                    0               -18283                    0
                  14              2958516         1.3000000000000000E+00         4.2500000000000000E+02        -2.7476796000000002E+04                   0                18281                    0                    0               -18281                    0
                  15              2958745         1.4000000000000001E+00         4.2500000000000000E+02        -2.7496296000000002E+04                   0                18294                    0                    0               -18294                    0
                  16              2958970         1.5000000000000002E+00         4.2500000000000000E+02        -2.7491796000000002E+04                   0                18291                    0                    0               -18291                    0
                  17              2959172         1.6000000000000003E+00         4.2500000000000000E+02        -2.7511296000000002E+04                   0                18304                    0                    0               -18304                    0
                  18              2959363         1.7000000000000004E+00         4.2500000000000000E+02        -2.7488796000000002E+04                   0                18289                    0                    0               -18289                    0
                  19              2959593         1.8000000000000005E+00         4.2500000000000000E+02        -2.7478296000000002E+04                   0                18282                    0                    0               -18282                    0
