               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2500000000000000E+02        -5.5295999999999999E+01                   0                    0                    0                    0                    0                    0
                   2               294197         1.0000000000000001E-01         4.2500000000000000E+02        -2.1357960000000003E+03                   0                 1387                    0                    0                -1387                    0
                   3               510442         2.0000000000000001E-01         4.2500000000000000E+02        -4.1532960000000003E+03                   0                 2732                    0                    0                -2732                    0
                   4               700919         3.0000000000000004E-01         4.2500000000000000E+02        -5.9457960000000003E+03                   0                 3927                    0                    0                -3927                    0
                   5               861980         4.0000000000000002E-01         4.2500000000000000E+02        -7.5927960000000003E+03                   0                 5025                    0                    0                -5025                    0
                   6              1033803         5.0000000000000000E-01         4.2500000000000000E+02        -9.1077960000000003E+03                   0                 6035                    0                    0                -6035                    0
                   7              1173914         5.9999999999999998E-01         4.2500000000000000E+02        -1.0528296000000000E+04                   0                 6982                    0                    0                -6982                    0
                   8              1326767         6.9999999999999996E-01         4.2500000000000000E+02        -1.1851296000000000E+04                   0                 7864                    0                    0                -7864                    0
                   9              1448953         7.9999999999999993E-01         4.2500000000000000E+02        -1.3007796000000000E+04                   0                 8635                    0                    0                -8635                    0
                  10              1561022         8.9999999999999991E-01         4.2500000000000000E+02        -1.4090796000000000E+04                   0                 9357                    0                    0                -9357                    0
                  11              1652937         9.9999999999999989E-01         4.2500000000000000E+02        -1.5031296000000000E+04                   0                 9984                    0                    0                -9984                    0
                  12              1751583         1.0999999999999999E+00         4.2500000000000000E+02        -1.5932796000000000E+04                   0                10585                    0                    0               -10585                    0
                  13              1843150         1.2000000000000000E+00         4.2500000000000000E+02        -1.6808796000000002E+04                   0                11169                    0                    0               -11169                    0
                  14              1928656         1.3000000000000000E+00         4.2500000000000000E+02        -1.7599296000000002E+04                   0                11696                    0                    0               -11696                    0
                  15              2000432         1.4000000000000001E+00         4.2500000000000000E+02        -1.8307296000000002E+04                   0                12168                    0                    0               -12168                    0
                  16              2073831         1.5000000000000002E+00         4.2500000000000000E+02        -1.8971796000000002E+04                   0                12611                    0                    0               -12611                    0
                  17              2148584         1.6000000000000003E+00         4.2500000000000000E+02        -1.9597296000000002E+04                   0                13028                    0                    0               -13028                    0
                  18              2217030         1.7000000000000004E+00         4.2500000000000000E+02        -2.0122296000000002E+04                   0                13378                    0                    0               -13378                    0
                  19              2267692         1.8000000000000005E+00         4.2500000000000000E+02        -2.0581296000000002E+04                   0                13684                    0                    0               -13684                    0
                  20              2310686         1.9000000000000006E+00         4.2500000000000000E+02        -2.0926296000000002E+04                   0                13914                    0                    0               -13914                    0
                  21              2352997         2.0000000000000004E+00         4.2500000000000000E+02        -2.1356796000000002E+04                   0                14201                    0                    0               -14201                    0
                  22              2399895         2.1000000000000005E+00         4.2500000000000000E+02        -2.1754296000000002E+04                   0                14466                    0                    0               -14466                    0
                  23              2447415         2.2000000000000006E+00         4.2500000000000000E+02        -2.2165296000000002E+04                   0                14740                    0                    0               -14740                    0
                  24              2478598         2.3000000000000007E+00         4.2500000000000000E+02        -2.2409796000000002E+04                   0                14903                    0                    0               -14903                    0
                  25              2501511         2.4000000000000008E+00         4.2500000000000000E+02        -2.2684296000000002E+04                   0                15086                    0                    0               -15086                    0
                  26              2535621         2.5000000000000009E+00         4.2500000000000000E+02        -2.2936296000000002E+04                   0                15254                    0                    0               -15254                    0
                  27              2560592         2.6000000000000010E+00         4.2500000000000000E+02        -2.3182296000000002E+04                   0                15418                    0                    0               -15418                    0
                  28              2579816         2.7000000000000011E+00         4.2500000000000000E+02        -2.3381796000000002E+04                   0                15551                    0                    0               -15551                    0
                  29              2605989         2.8000000000000012E+00         4.2500000000000000E+02        -2.3554296000000002E+04                   0                15666                    0                    0               -15666                    0
                  30              2622462         2.9000000000000012E+00         4.2500000000000000E+02        -2.3741796000000002E+04                   0                15791                    0                    0               -15791                    0
                  31              2644615         3.0000000000000013E+00         4.2500000000000000E+02        -2.3891796000000002E+04                   0                15891                    0                    0               -15891                    0
                  32              2659734         3.1000000000000014E+00         4.2500000000000000E+02        -2.4064296000000002E+04                   0                16006                    0                    0               -16006                    0
                  33              2681192         3.2000000000000015E+00         4.2500000000000000E+02        -2.4214296000000002E+04                   0                16106                    0                    0               -16106                    0
                  34              2698794         3.3000000000000016E+00         4.2500000000000000E+02        -2.4329796000000002E+04                   0                16183                    0                    0               -16183                    0
                  35              2712827         3.4000000000000017E+00         4.2500000000000000E+02        -2.4430296000000002E+04                   0                16250                    0                    0               -16250                    0
                  36              2726465         3.5000000000000018E+00         4.2500000000000000E+02        -2.4553296000000002E+04                   0                16332                    0                    0               -16332                    0
                  37              2739936         3.6000000000000019E+00         4.2500000000000000E+02        -2.4640296000000002E+04                   0                16390                    0                    0               -16390                    0
                  38              2752962         3.7000000000000020E+00         4.2500000000000000E+02        -2.4746796000000002E+04                   0                16461                    0                    0               -16461                    0
                  39              2762223         3.8000000000000020E+00         4.2500000000000000E+02        -2.4817296000000002E+04                   0                16508                    0                    0               -16508                    0
                  40              2769633         3.9000000000000021E+00         4.2500000000000000E+02        -2.4908796000000002E+04                   0                16569                    0                    0               -16569                    0
                  41              2778804         4.0000000000000018E+00         4.2500000000000000E+02        -2.4991296000000002E+04                   0                16624                    0                    0               -16624                    0
                  42              2787606         4.1000000000000014E+00         4.2500000000000000E+02        -2.5016796000000002E+04                   0                16641                    0                    0               -16641                    0
                  43              2790195         4.2000000000000011E+00         4.2500000000000000E+02        -2.5051296000000002E+04                   0                16664                    0                    0               -16664                    0
                  44              2790474         4.3000000000000007E+00         4.2500000000000000E+02        -2.5072296000000002E+04                   0                16678                    0                    0               -16678                    0
                  45              2790773         4.4000000000000004E+00         4.2500000000000000E+02        -2.5087296000000002E+04                   0                16688                    0                    0               -16688                    0
                  46              2791044         4.5000000000000000E+00         4.2500000000000000E+02        -2.5150296000000002E+04                   0                16730                    0                    0               -16730                    0
                  47              2791312         4.5999999999999996E+00         4.2500000000000000E+02        -2.5159296000000002E+04                   0                16736                    0                    0               -16736                    0
