               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -1.8147647000000484E+03                4096                    0                    0                    0                    0                    0
                   2               133941         1.0000000000000001E-01         4.2300000000000000E+02        -3.5541806999985911E+03                4026                    0                    0                   35                    0                    0
                   3               154882         2.0000000000000001E-01         4.2300000000000000E+02        -3.5548774999986249E+03                4024                    0                    0                   36                    0                    0
                   4               156239         3.0000000000000004E-01         4.2300000000000000E+02        -3.5555178999986247E+03                4024                    0                    0                   36                    0                    0
                   5               157495         4.0000000000000002E-01         4.2300000000000000E+02        -3.5542302999986341E+03                4024                    0                    0                   36                    0                    0
                   6               158741         5.0000000000000000E-01         4.2300000000000000E+02        -3.5525784999986618E+03                4024                    0                    0                   36                    0                    0
                   7               160097         5.9999999999999998E-01         4.2300000000000000E+02        -3.5562771999986189E+03                4024                    0                    0                   36                    0                    0
                   8               161507         6.9999999999999996E-01         4.2300000000000000E+02        -3.5523717999986620E+03                4024                    0                    0                   36                    0                    0
                   9               170172         7.9999999999999993E-01         4.2300000000000000E+02        -3.5524308999986265E+03                4022                    0                    0                   37                    0                    0
                  10               171598         8.9999999999999991E-01         4.2300000000000000E+02        -3.5493575999986369E+03                4020                    0                    0                   38                    0                    0
                  11               172931         9.9999999999999989E-01         4.2300000000000000E+02        -3.5516218999986199E+03                4020                    0                    0                   38                    0                    0
                  12               174203         1.0999999999999999E+00         4.2300000000000000E+02        -3.5536977999986211E+03                4020                    0                    0                   38                    0                    0
                  13               175515         1.2000000000000000E+00         4.2300000000000000E+02        -3.5516033999986080E+03                4020                    0                    0                   38                    0                    0
                  14               176095         1.3000000000000000E+00         4.2300000000000000E+02        -3.5521974999985996E+03                4020                    0                    0                   38                    0                    0
                  15               178904         1.4000000000000001E+00         4.2300000000000000E+02        -3.5517517999986017E+03                4018                    0                    0                   39                    0                    0
                  16               179032         1.5000000000000002E+00         4.2300000000000000E+02        -3.5515273999986043E+03                4018                    0                    0                   39                    0                    0
                  17               179169         1.6000000000000003E+00         4.2300000000000000E+02        -3.5501055999986133E+03                4018                    0                    0                   39                    0                    0
                  18               179455         1.7000000000000004E+00         4.2300000000000000E+02        -3.5510845999986082E+03                4018                    0                    0                   39                    0                    0
                  19               179614         1.8000000000000005E+00         4.2300000000000000E+02        -3.5510189999986210E+03                4018                    0                    0                   39                    0                    0
                  20               179775         1.9000000000000006E+00         4.2300000000000000E+02        -3.5503856999986233E+03                4018                    0                    0                   39                    0                    0
                  21               179911         2.0000000000000004E+00         4.2300000000000000E+02        -3.5502730999986211E+03                4018                    0                    0                   39                    0                    0
                  22               180068         2.1000000000000005E+00         4.2300000000000000E+02        -3.5503128999986338E+03                4017                    0                    0                   39                   -1                    1
                  23               180183         2.2000000000000006E+00         4.2300000000000000E+02        -3.5508520999986367E+03                4017                    0                    0                   39                   -1                    1
                  24               180289         2.3000000000000007E+00         4.2300000000000000E+02        -3.5507333999986395E+03                4017                    0                    0                   39                   -1                    1
                  25               181964         2.4000000000000008E+00         4.2300000000000000E+02        -3.5494636999986469E+03                4015                    0                    0                   40                   -1                    1
                  26               182077         2.5000000000000009E+00         4.2300000000000000E+02        -3.5486738999986505E+03                4015                    0                    0                   40                   -1                    1
                  27               182206         2.6000000000000010E+00         4.2300000000000000E+02        -3.5494950999986550E+03                4015                    0                    0                   40                   -1                    1
                  28               182503         2.7000000000000011E+00         4.2300000000000000E+02        -3.5495610999986466E+03                4015                    0                    0                   40                   -1                    1
                  29               182608         2.8000000000000012E+00         4.2300000000000000E+02        -3.5498196999986412E+03                4015                    0                    0                   40                   -1                    1
                  30               182897         2.9000000000000012E+00         4.2300000000000000E+02        -3.5484270999986479E+03                4015                    0                    0                   40                   -1                    1
                  31               183038         3.0000000000000013E+00         4.2300000000000000E+02        -3.5485989999986487E+03                4015                    0                    0                   40                   -1                    1
                  32               183234         3.1000000000000014E+00         4.2300000000000000E+02        -3.5474208999986404E+03                4013                    0                    0                   41                   -1                    1
                  33               184120         3.2000000000000015E+00         4.2300000000000000E+02        -3.5479317999986329E+03                4013                    0                    0                   41                   -1                    1
                  34               185255         3.3000000000000016E+00         4.2300000000000000E+02        -3.5477203999986291E+03                4013                    0                    0                   41                   -1                    1
                  35               185363         3.4000000000000017E+00         4.2300000000000000E+02        -3.5477497999986281E+03                4013                    0                    0                   41                   -1                    1
                  36               185509         3.5000000000000018E+00         4.2300000000000000E+02        -3.5478956999986240E+03                4013                    0                    0                   41                   -1                    1
                  37               188680         3.6000000000000019E+00         4.2300000000000000E+02        -3.5484377999986182E+03                4013                    0                    0                   41                   -1                    1
                  38               188814         3.7000000000000020E+00         4.2300000000000000E+02        -3.5494008999986108E+03                4013                    0                    0                   41                   -1                    1
                  39               188937         3.8000000000000020E+00         4.2300000000000000E+02        -3.5490463999986073E+03                4013                    0                    0                   41                   -1                    1
                  40               189073         3.9000000000000021E+00         4.2300000000000000E+02        -3.5489234999986043E+03                4013                    0                    0                   41                   -1                    1
                  41               189222         4.0000000000000018E+00         4.2300000000000000E+02        -3.5477882999986182E+03                4013                    0                    0                   41                   -1                    1
                  42               191388         4.1000000000000014E+00         4.2300000000000000E+02        -3.5480146999986205E+03                4013                    0                    0                   41                   -1                    1
                  43               191516         4.2000000000000011E+00         4.2300000000000000E+02        -3.5476878999986152E+03                4013                    0                    0                   41                   -1                    1
                  44               191662         4.3000000000000007E+00         4.2300000000000000E+02        -3.5480452999986123E+03                4013                    0                    0                   41                   -1                    1
                  45               191773         4.4000000000000004E+00         4.2300000000000000E+02        -3.5489820999986118E+03                4013                    0                    0                   41                   -1                    1
                  46               193481         4.5000000000000000E+00         4.2300000000000000E+02        -3.5490449999986022E+03                4013                    0                    0                   41                   -1                    1
                  47               193605         4.5999999999999996E+00         4.2300000000000000E+02        -3.5499317999985956E+03                4013                    0                    0                   41                   -1                    1
                  48               193749         4.6999999999999993E+00         4.2300000000000000E+02        -3.5501581999985947E+03                4013                    0                    0                   41                   -1                    1
