               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -1.9623116999998412E+04               10240                 6144                    0                    0                    0                    0
                   2              2067442         1.0000000000000001E-01         4.2300000000000000E+02        -1.7808093799999617E+04               10667                 4273                    5                -1154                    0                 1871
                   3              3652893         2.0000000000000001E-01         4.2300000000000000E+02        -1.6934609999998363E+04               11894                 2899                    8                -2464                  -13                 3258
                   4              4851943         3.0000000000000004E-01         4.2300000000000000E+02        -1.6467062799997278E+04               12900                 1955                    4                -3443                  -29                 4218
                   5              5745876         4.0000000000000002E-01         4.2300000000000000E+02        -1.6182960799997580E+04               13661                 1289                    3                -4167                  -52                 4907
                   6              6315411         5.0000000000000000E-01         4.2300000000000000E+02        -1.6161384199997985E+04               14257                  905                    2                -4669                  -78                 5317
                   7              6716581         5.9999999999999998E-01         4.2300000000000000E+02        -1.6197074599998243E+04               14692                  656                    1                -5026                 -110                 5598
                   8              7030548         6.9999999999999996E-01         4.2300000000000000E+02        -1.6261217599998517E+04               15067                  465                    5                -5326                 -136                 5815
                   9              7273280         7.9999999999999993E-01         4.2300000000000000E+02        -1.6333794999998678E+04               15344                  339                    5                -5539                 -159                 5964
                  10              7473264         8.9999999999999991E-01         4.2300000000000000E+02        -1.6386032599998747E+04               15565                  237                    4                -5712                 -184                 6091
                  11              7651910         9.9999999999999989E-01         4.2300000000000000E+02        -1.6492151999998459E+04               15800                  163                    3                -5873                 -199                 6180
                  12              7789232         1.0999999999999999E+00         4.2300000000000000E+02        -1.6598465999998276E+04               15963                  133                    3                -5982                 -224                 6235
                  13              7898107         1.2000000000000000E+00         4.2300000000000000E+02        -1.6731636599998084E+04               16137                  114                    1                -6084                 -239                 6269
                  14              7985692         1.3000000000000000E+00         4.2300000000000000E+02        -1.6795049199997979E+04               16238                   92                    1                -6155                 -258                 6310
                  15              8051164         1.4000000000000001E+00         4.2300000000000000E+02        -1.6869475599997866E+04               16337                   80                    2                -6222                 -279                 6343
                  16              8111656         1.5000000000000002E+00         4.2300000000000000E+02        -1.6900595799997805E+04               16390                   68                    2                -6263                 -296                 6372
                  17              8161161         1.6000000000000003E+00         4.2300000000000000E+02        -1.6934798399997744E+04               16447                   56                    0                -6305                 -315                 6403
                  18              8203108         1.7000000000000004E+00         4.2300000000000000E+02        -1.7000332599997673E+04               16513                   58                    0                -6347                 -335                 6421
                  19              8245088         1.8000000000000005E+00         4.2300000000000000E+02        -1.7025381399997623E+04               16553                   50                    2                -6381                 -351                 6445
                  20              8284409         1.9000000000000006E+00         4.2300000000000000E+02        -1.7060876199997572E+04               16603                   42                    1                -6417                 -367                 6469
                  21              8327719         2.0000000000000004E+00         4.2300000000000000E+02        -1.7114328399997514E+04               16656                   44                    2                -6451                 -382                 6482
                  22              8365954         2.1000000000000005E+00         4.2300000000000000E+02        -1.7140117599997473E+04               16689                   40                    4                -6482                 -403                 6507
                  23              8400117         2.2000000000000006E+00         4.2300000000000000E+02        -1.7155289999997447E+04               16712                   38                    1                -6500                 -420                 6526
                  24              8430934         2.3000000000000007E+00         4.2300000000000000E+02        -1.7196249199997401E+04               16755                   38                    1                -6528                 -433                 6539
                  25              8464734         2.4000000000000008E+00         4.2300000000000000E+02        -1.7219514599997357E+04               16792                   31                    1                -6555                 -443                 6556
                  26              8495691         2.5000000000000009E+00         4.2300000000000000E+02        -1.7249903999997314E+04               16834                   24                    2                -6584                 -450                 6570
                  27              8530418         2.6000000000000010E+00         4.2300000000000000E+02        -1.7294437999997259E+04               16883                   23                    2                -6613                 -458                 6579
                  28              8563236         2.7000000000000011E+00         4.2300000000000000E+02        -1.7314001399997229E+04               16911                   19                    1                -6634                 -470                 6595
                  29              8591244         2.8000000000000012E+00         4.2300000000000000E+02        -1.7346052399997199E+04               16937                   25                    0                -6649                 -482                 6601
                  30              8614669         2.9000000000000012E+00         4.2300000000000000E+02        -1.7367266799997171E+04               16962                   22                    3                -6668                 -486                 6608
                  31              8632840         3.0000000000000013E+00         4.2300000000000000E+02        -1.7387923199997156E+04               16974                   29                    2                -6677                 -501                 6616
                  32              8656797         3.1000000000000014E+00         4.2300000000000000E+02        -1.7400899799997136E+04               16994                   26                    0                -6691                 -510                 6628
                  33              8674743         3.2000000000000015E+00         4.2300000000000000E+02        -1.7428082199997098E+04               17023                   27                    1                -6708                 -514                 6631
                  34              8691090         3.3000000000000016E+00         4.2300000000000000E+02        -1.7442897999997094E+04               17030                   32                    0                -6714                 -526                 6638
                  35              8708270         3.4000000000000017E+00         4.2300000000000000E+02        -1.7442978599997088E+04               17033                   29                    3                -6726                 -538                 6653
                  36              8725585         3.5000000000000018E+00         4.2300000000000000E+02        -1.7447535799997080E+04               17040                   28                    3                -6734                 -546                 6662
                  37              8744016         3.6000000000000019E+00         4.2300000000000000E+02        -1.7450478599997074E+04               17048                   26                    0                -6741                 -556                 6674
                  38              8761736         3.7000000000000020E+00         4.2300000000000000E+02        -1.7474559199997053E+04               17066                   31                    0                -6756                 -573                 6686
                  39              8777158         3.8000000000000020E+00         4.2300000000000000E+02        -1.7473354399997039E+04               17076                   24                    1                -6770                 -582                 6702
                  40              8795034         3.9000000000000021E+00         4.2300000000000000E+02        -1.7505914399997022E+04               17096                   32                    1                -6785                 -600                 6712
                  41              8824813         4.0000000000000018E+00         4.2300000000000000E+02        -1.7521053399997003E+04               17113                   31                    2                -6799                 -608                 6721
                  42              8845021         4.1000000000000014E+00         4.2300000000000000E+02        -1.7525441999996994E+04               17120                   31                    0                -6805                 -617                 6730
                  43              8863718         4.2000000000000011E+00         4.2300000000000000E+02        -1.7533128799996986E+04               17129                   30                    0                -6817                 -631                 6745
                  44              8881842         4.3000000000000007E+00         4.2300000000000000E+02        -1.7549813999996972E+04               17140                   33                    3                -6830                 -643                 6754
                  45              8902760         4.4000000000000004E+00         4.2300000000000000E+02        -1.7553900399996954E+04               17156                   27                    1                -6844                 -653                 6770
                  46              8920334         4.5000000000000000E+00         4.2300000000000000E+02        -1.7571225799996941E+04               17168                   31                    1                -6854                 -665                 6778
                  47              8940841         4.5999999999999996E+00         4.2300000000000000E+02        -1.7556917799996947E+04               17163                   24                    2                -6860                 -673                 6793
                  48              8960178         4.6999999999999993E+00         4.2300000000000000E+02        -1.7557207799996944E+04               17164                   25                    0                -6865                 -687                 6806
                  49              8978225         4.7999999999999989E+00         4.2300000000000000E+02        -1.7558416199996940E+04               17166                   25                    0                -6873                 -701                 6820
                  50              8998190         4.8999999999999986E+00         4.2300000000000000E+02        -1.7578219799996928E+04               17180                   27                    3                -6888                 -713                 6830
                  51              9021597         4.9999999999999982E+00         4.2300000000000000E+02        -1.7583218999996916E+04               17190                   26                    0                -6897                 -726                 6844
                  52              9040841         5.0999999999999979E+00         4.2300000000000000E+02        -1.7591408999996896E+04               17204                   23                    1                -6911                 -735                 6856
                  53              9063049         5.1999999999999975E+00         4.2300000000000000E+02        -1.7606927199996884E+04               17218                   24                    1                -6923                 -746                 6866
                  54              9078017         5.2999999999999972E+00         4.2300000000000000E+02        -1.7628764399996864E+04               17237                   27                    0                -6936                 -758                 6875
                  55              9093192         5.3999999999999968E+00         4.2300000000000000E+02        -1.7624868599996862E+04               17238                   24                    0                -6942                 -766                 6886
                  56              9106889         5.4999999999999964E+00         4.2300000000000000E+02        -1.7621217999996861E+04               17240                   20                    0                -6948                 -772                 6896
                  57              9127010         5.5999999999999961E+00         4.2300000000000000E+02        -1.7639426999996846E+04               17253                   23                    2                -6961                 -784                 6905
                  58              9149177         5.6999999999999957E+00         4.2300000000000000E+02        -1.7666525199996839E+04               17259                   37                    3                -6969                 -806                 6913
                  59              9174553         5.7999999999999954E+00         4.2300000000000000E+02        -1.7675798199996832E+04               17265                   40                    2                -6976                 -819                 6923
                  60              9191844         5.8999999999999950E+00         4.2300000000000000E+02        -1.7659018399996829E+04               17267                   29                    0                -6982                 -822                 6937
                  61              9208161         5.9999999999999947E+00         4.2300000000000000E+02        -1.7671670399996823E+04               17274                   32                    1                -6991                 -834                 6946
                  62              9225239         6.0999999999999943E+00         4.2300000000000000E+02        -1.7680797399996813E+04               17282                   34                    0                -6998                 -844                 6954
                  63              9242884         6.1999999999999940E+00         4.2300000000000000E+02        -1.7669391199996819E+04               17278                   28                    1                -7005                 -854                 6970
                  64              9260458         6.2999999999999936E+00         4.2300000000000000E+02        -1.7663849399996812E+04               17281                   23                    1                -7012                 -860                 6981
                  65              9275781         6.3999999999999932E+00         4.2300000000000000E+02        -1.7661779599996811E+04               17282                   21                    1                -7018                 -869                 6992
                  66              9290983         6.4999999999999929E+00         4.2300000000000000E+02        -1.7667738599996803E+04               17290                   20                    1                -7026                 -876                 7000
                  67              9305000         6.5999999999999925E+00         4.2300000000000000E+02        -1.7669548599996804E+04               17292                   19                    1                -7031                 -883                 7008
                  68              9321511         6.6999999999999922E+00         4.2300000000000000E+02        -1.7675418599996799E+04               17292                   24                    1                -7035                 -896                 7016
                  69              9339038         6.7999999999999918E+00         4.2300000000000000E+02        -1.7691971399996786E+04               17305                   26                    2                -7045                 -903                 7021
                  70              9355620         6.8999999999999915E+00         4.2300000000000000E+02        -1.7698738799996776E+04               17316                   24                    1                -7054                 -910                 7030
                  71              9370838         6.9999999999999911E+00         4.2300000000000000E+02        -1.7697466599996776E+04               17317                   22                    1                -7059                 -917                 7039
                  72              9383042         7.0999999999999908E+00         4.2300000000000000E+02        -1.7705169399996768E+04               17324                   23                    1                -7066                 -925                 7046
                  73              9393299         7.1999999999999904E+00         4.2300000000000000E+02        -1.7706883599996763E+04               17325                   23                    3                -7074                 -936                 7057
                  74              9406844         7.2999999999999901E+00         4.2300000000000000E+02        -1.7705308399996764E+04               17327                   22                    0                -7075                 -941                 7063
                  75              9419076         7.3999999999999897E+00         4.2300000000000000E+02        -1.7700190799996759E+04               17329                   18                    0                -7080                 -945                 7071
                  76              9428261         7.4999999999999893E+00         4.2300000000000000E+02        -1.7709760599996760E+04               17328                   25                    0                -7084                 -961                 7080
                  77              9440866         7.5999999999999890E+00         4.2300000000000000E+02        -1.7711435599996767E+04               17323                   29                    0                -7085                 -972                 7087
                  78              9454823         7.6999999999999886E+00         4.2300000000000000E+02        -1.7720489999996767E+04               17326                   31                    2                -7093                 -983                 7096
                  79              9474151         7.7999999999999883E+00         4.2300000000000000E+02        -1.7710865799996765E+04               17324                   28                    0                -7094                 -988                 7104
                  80              9488040         7.8999999999999879E+00         4.2300000000000000E+02        -1.7720878199996758E+04               17333                   28                    1                -7105                 -999                 7115
                  81              9497892         7.9999999999999876E+00         4.2300000000000000E+02        -1.7708615599996756E+04               17332                   21                    1                -7111                -1005                 7128
                  82              9510353         8.0999999999999872E+00         4.2300000000000000E+02        -1.7704295999996757E+04               17332                   18                    1                -7115                -1010                 7136
                  83              9526356         8.1999999999999869E+00         4.2300000000000000E+02        -1.7711504399996753E+04               17334                   22                    1                -7120                -1022                 7144
                  84              9540237         8.2999999999999865E+00         4.2300000000000000E+02        -1.7709152399996761E+04               17331                   21                    1                -7124                -1032                 7155
                  85              9558949         8.3999999999999861E+00         4.2300000000000000E+02        -1.7712593599996759E+04               17332                   23                    1                -7128                -1041                 7162
                  86              9577108         8.4999999999999858E+00         4.2300000000000000E+02        -1.7715936799996747E+04               17344                   18                    0                -7138                -1046                 7172
                  87              9588678         8.5999999999999854E+00         4.2300000000000000E+02        -1.7720134599996738E+04               17353                   15                    0                -7146                -1050                 7179
