               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -6.2692247999996607E+03                6144                    0                    0                    0                    0                    0
                   2               289668         1.0000000000000001E-01         4.2300000000000000E+02        -7.0117478000010115E+03                6284                   86                    0                  -77                 -100                   14
                   3               399998         2.0000000000000001E-01         4.2300000000000000E+02        -7.2505762000010263E+03                6406                  160                    0                 -156                 -210                   50
                   4               509272         3.0000000000000004E-01         4.2300000000000000E+02        -7.4079132000010404E+03                6486                  208                    0                 -223                 -312                  104
                   5               624812         4.0000000000000002E-01         4.2300000000000000E+02        -7.5566452000010559E+03                6551                  260                    0                 -287                 -427                  167
                   6               739447         5.0000000000000000E-01         4.2300000000000000E+02        -7.6453238000010570E+03                6609                  280                    0                 -354                 -523                  243
                   7               852605         5.9999999999999998E-01         4.2300000000000000E+02        -7.7257080000010774E+03                6655                  298                    0                 -413                 -613                  315
                   8               953297         6.9999999999999996E-01         4.2300000000000000E+02        -7.7876230000010910E+03                6685                  316                    0                 -469                 -713                  397
                   9              1056655         7.9999999999999993E-01         4.2300000000000000E+02        -7.8566058000010989E+03                6724                  334                    0                 -528                 -810                  476
                  10              1156343         8.9999999999999991E-01         4.2300000000000000E+02        -7.8728232000010894E+03                6736                  339                    0                 -576                 -899                  560
                  11              1271884         9.9999999999999989E-01         4.2300000000000000E+02        -7.8634480000010826E+03                6735                  335                    0                 -627                 -998                  663
                  12              1404503         1.0999999999999999E+00         4.2300000000000000E+02        -7.8626280000010929E+03                6750                  322                    0                 -686                -1088                  766
                  13              1522981         1.2000000000000000E+00         4.2300000000000000E+02        -7.8740538000010811E+03                6764                  323                    0                 -740                -1183                  860
                  14              1630777         1.3000000000000000E+00         4.2300000000000000E+02        -7.8786984000010898E+03                6782                  312                    0                 -796                -1266                  954
                  15              1740138         1.4000000000000001E+00         4.2300000000000000E+02        -7.9048854000011142E+03                6807                  307                    0                 -855                -1354                 1047
                  16              1853280         1.5000000000000002E+00         4.2300000000000000E+02        -7.9224594000010957E+03                6822                  313                    0                 -908                -1451                 1138
                  17              1954137         1.6000000000000003E+00         4.2300000000000000E+02        -7.9278888000011166E+03                6844                  297                    0                 -965                -1527                 1230
                  18              2059398         1.7000000000000004E+00         4.2300000000000000E+02        -7.9131614000011032E+03                6837                  295                    0                -1002                -1606                 1311
                  19              2162792         1.8000000000000005E+00         4.2300000000000000E+02        -7.9293872000011106E+03                6861                  288                    0                -1057                -1685                 1397
                  20              2271184         1.9000000000000006E+00         4.2300000000000000E+02        -7.9669616000011192E+03                6873                  303                    0                -1104                -1782                 1479
                  21              2384047         2.0000000000000004E+00         4.2300000000000000E+02        -8.0089888000011006E+03                6884                  328                    0                -1149                -1886                 1558
                  22              2513714         2.1000000000000005E+00         4.2300000000000000E+02        -8.0245122000011006E+03                6886                  337                    0                -1196                -1987                 1650
                  23              2612836         2.2000000000000006E+00         4.2300000000000000E+02        -8.0394580000011074E+03                6900                  336                    0                -1245                -2070                 1734
                  24              2715952         2.3000000000000007E+00         4.2300000000000000E+02        -8.0954854000011128E+03                6927                  354                    0                -1301                -2173                 1819
                  25              2871433         2.4000000000000008E+00         4.2300000000000000E+02        -8.0863266000011208E+03                6933                  342                    0                -1362                -2277                 1935
                  26              3018501         2.5000000000000009E+00         4.2300000000000000E+02        -8.0557358000011263E+03                6929                  323                    0                -1415                -2368                 2045
                  27              3131261         2.6000000000000010E+00         4.2300000000000000E+02        -8.0898586000011410E+03                6928                  343                    0                -1458                -2475                 2132
                  28              3247759         2.7000000000000011E+00         4.2300000000000000E+02        -8.1019618000011369E+03                6934                  348                    0                -1507                -2572                 2224
                  29              3350088         2.8000000000000012E+00         4.2300000000000000E+02        -8.0492800000011239E+03                6910                  332                    0                -1542                -2650                 2318
                  30              3464550         2.9000000000000012E+00         4.2300000000000000E+02        -8.0465308000011373E+03                6919                  321                    0                -1594                -2734                 2413
                  31              3579103         3.0000000000000013E+00         4.2300000000000000E+02        -8.0472696000011219E+03                6943                  309                    0                -1649                -2808                 2499
                  32              3713000         3.1000000000000014E+00         4.2300000000000000E+02        -8.0462106000011172E+03                6963                  296                    0                -1712                -2901                 2605
                  33              3825766         3.2000000000000015E+00         4.2300000000000000E+02        -7.9972524000011090E+03                6947                  276                    0                -1750                -2973                 2697
                  34              3944513         3.3000000000000016E+00         4.2300000000000000E+02        -7.9948772000011295E+03                6936                  277                    0                -1795                -3075                 2798
                  35              4029010         3.4000000000000017E+00         4.2300000000000000E+02        -7.9944288000011138E+03                6944                  275                    0                -1844                -3163                 2888
                  36              4145737         3.5000000000000018E+00         4.2300000000000000E+02        -7.9742532000011151E+03                6916                  280                    0                -1882                -3272                 2992
                  37              4259771         3.6000000000000019E+00         4.2300000000000000E+02        -8.0244836000011310E+03                6953                  285                    0                -1938                -3352                 3067
                  38              4374994         3.7000000000000020E+00         4.2300000000000000E+02        -8.0092968000011306E+03                6944                  281                    0                -1975                -3431                 3150
                  39              4479274         3.8000000000000020E+00         4.2300000000000000E+02        -8.0498304000011503E+03                6967                  288                    0                -2027                -3519                 3231
                  40              4609677         3.9000000000000021E+00         4.2300000000000000E+02        -8.0803670000011516E+03                6985                  296                    0                -2077                -3609                 3313
                  41              4714257         4.0000000000000018E+00         4.2300000000000000E+02        -8.1093622000011401E+03                6991                  314                    0                -2118                -3703                 3389
                  42              4835814         4.1000000000000014E+00         4.2300000000000000E+02        -8.0931392000011383E+03                6971                  317                    0                -2159                -3808                 3491
                  43              4968633         4.2000000000000011E+00         4.2300000000000000E+02        -8.1151620000011353E+03                6985                  323                    0                -2211                -3904                 3581
                  44              5096614         4.3000000000000007E+00         4.2300000000000000E+02        -8.1203828000011345E+03                6989                  324                    0                -2260                -3999                 3675
                  45              5212015         4.4000000000000004E+00         4.2300000000000000E+02        -8.1338932000011300E+03                7001                  326                    0                -2312                -4093                 3767
                  46              5323785         4.5000000000000000E+00         4.2300000000000000E+02        -8.1491770000011393E+03                7010                  328                    0                -2359                -4180                 3852
                  47              5437862         4.5999999999999996E+00         4.2300000000000000E+02        -8.1160802000011336E+03                6991                  320                    0                -2397                -4267                 3947
                  48              5548908         4.6999999999999993E+00         4.2300000000000000E+02        -8.1483486000011326E+03                7013                  327                    0                -2452                -4362                 4035
                  49              5667679         4.7999999999999989E+00         4.2300000000000000E+02        -8.1617448000011609E+03                7009                  332                    0                -2497                -4461                 4129
                  50              5795129         4.8999999999999986E+00         4.2300000000000000E+02        -8.1196950000011311E+03                6985                  327                    0                -2535                -4556                 4229
                  51              5878616         4.9999999999999982E+00         4.2300000000000000E+02        -8.1005168000011236E+03                6979                  320                    0                -2578                -4641                 4321
                  52              5982932         5.0999999999999979E+00         4.2300000000000000E+02        -8.1411086000011419E+03                7013                  320                    0                -2636                -4723                 4403
                  53              6120649         5.1999999999999975E+00         4.2300000000000000E+02        -8.1091408000011379E+03                6999                  309                    0                -2682                -4818                 4509
                  54              6232061         5.2999999999999972E+00         4.2300000000000000E+02        -8.0823830000011312E+03                7015                  282                    0                -2734                -4879                 4597
                  55              6335692         5.3999999999999968E+00         4.2300000000000000E+02        -8.0993614000011339E+03                7022                  288                    0                -2781                -4972                 4684
                  56              6481120         5.4999999999999964E+00         4.2300000000000000E+02        -8.0767386000011466E+03                7013                  276                    0                -2828                -5063                 4787
                  57              6592229         5.5999999999999961E+00         4.2300000000000000E+02        -8.1000070000011456E+03                7035                  277                    0                -2877                -5140                 4863
                  58              6691674         5.6999999999999957E+00         4.2300000000000000E+02        -8.1379580000011638E+03                7050                  288                    0                -2924                -5230                 4942
                  59              6796929         5.7999999999999954E+00         4.2300000000000000E+02        -8.1604360000011393E+03                7060                  302                    0                -2970                -5326                 5024
                  60              6908000         5.8999999999999950E+00         4.2300000000000000E+02        -8.1466248000011456E+03                7059                  292                    0                -3019                -5415                 5123
                  61              7027132         5.9999999999999947E+00         4.2300000000000000E+02        -8.1116162000011527E+03                7056                  269                    0                -3069                -5495                 5226
                  62              7160938         6.0999999999999943E+00         4.2300000000000000E+02        -8.1514114000011605E+03                7072                  283                    0                -3122                -5599                 5316
                  63              7258162         6.1999999999999940E+00         4.2300000000000000E+02        -8.1541436000011581E+03                7083                  278                    0                -3166                -5671                 5393
                  64              7348652         6.2999999999999936E+00         4.2300000000000000E+02        -8.2402054000011431E+03                7112                  315                    0                -3214                -5775                 5460
                  65              7463732         6.3999999999999932E+00         4.2300000000000000E+02        -8.2023452000011312E+03                7091                  303                    0                -3254                -5864                 5561
