               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                  O2*                   O2                   CO                  CO2
                   1                    0         0.0000000000000000E+00         4.2300000000000000E+02        -2.4710400599998091E+04                6143                12288                    0                    0                    0                    0
                   2              2037946         1.0000000000000001E-01         4.2300000000000000E+02        -1.9097052000001004E+04                3815                 9920                    0                   -2                   36                 2332
                   3              3241740         2.0000000000000001E-01         4.2300000000000000E+02        -1.5563867200001703E+04                2466                 8544                    0                  -17                   33                 3711
                   4              3861886         3.0000000000000004E-01         4.2300000000000000E+02        -1.3613641600002200E+04                1723                 7786                    0                  -43                   -4                 4506
                   5              4288341         4.0000000000000002E-01         4.2300000000000000E+02        -1.2401134600002481E+04                1278                 7301                    0                  -85                  -48                 5035
                   6              4603361         5.0000000000000000E-01         4.2300000000000000E+02        -1.1572723200002671E+04                 991                 6958                    0                 -134                  -90                 5420
                   7              4872426         5.9999999999999998E-01         4.2300000000000000E+02        -1.1001661600002764E+04                 828                 6695                    0                 -202                 -126                 5719
                   8              5087831         6.9999999999999996E-01         4.2300000000000000E+02        -1.0640896800002840E+04                 709                 6541                    0                 -254                 -195                 5942
                   9              5277096         7.9999999999999993E-01         4.2300000000000000E+02        -1.0294890800002908E+04                 614                 6380                    0                 -313                 -247                 6155
                  10              5437414         8.9999999999999991E-01         4.2300000000000000E+02        -1.0113779000002933E+04                 570                 6291                    0                 -384                 -344                 6341
                  11              5566850         9.9999999999999989E-01         4.2300000000000000E+02        -1.0006779400002933E+04                 577                 6215                    0                 -462                 -417                 6490
                  12              5694741         1.0999999999999999E+00         4.2300000000000000E+02        -9.8517096000029342E+03                 578                 6111                    0                 -538                 -464                 6641
                  13              5800758         1.2000000000000000E+00         4.2300000000000000E+02        -9.7056982000029293E+03                 571                 6018                    0                 -608                 -518                 6788
                  14              5920253         1.3000000000000000E+00         4.2300000000000000E+02        -9.6276916000029123E+03                 603                 5943                    0                 -697                 -589                 6934
                  15              6045680         1.4000000000000001E+00         4.2300000000000000E+02        -9.5077990000029004E+03                 615                 5854                    0                 -776                 -646                 7080
                  16              6175001         1.5000000000000002E+00         4.2300000000000000E+02        -9.3882044000029091E+03                 612                 5777                    0                 -854                 -728                 7239
                  17              6308800         1.6000000000000003E+00         4.2300000000000000E+02        -9.2802282000029099E+03                 621                 5699                    0                 -933                 -799                 7388
                  18              6430804         1.7000000000000004E+00         4.2300000000000000E+02        -9.1579982000028958E+03                 626                 5613                    0                -1014                 -870                 7545
