time,CO*,O*,O2*,*
0.0,0.0,0.0,0.0,1.0
2.482775878337902e-07,1.2463534909218223e-12,2.379356564522609e-12,4.430172646430725e-15,0.9999999999963699
4.965551756675804e-07,2.492706981839241e-12,4.768875701597056e-12,3.778105755487966e-15,0.9999999999927347
2.979331054005482e-06,1.495624189062562e-11,2.865105066389392e-11,3.766861827837155e-15,0.999999999956389
5.4621069323433845e-06,2.7419776798970543e-11,5.253320157891571e-11,3.767643572672845e-15,0.9999999999200433
3.0289865715722407e-05,1.5205512584363793e-10,2.9135472631818783e-10,3.767645642581667e-15,0.9999999995565865
5.511762449910143e-05,2.766904748441583e-10,5.301762510176539e-10,3.76764554776772e-15,0.9999999991931297
0.0003033952123328917,1.5230439609711847e-09,2.9183914941333393e-09,3.767645547731749e-15,0.9999999955585609
0.000551672800166682,2.769397442683502e-09,5.306606732835563e-09,3.767645547731018e-15,0.9999999919239921
0.0030344486785045845,1.5232931871988976e-08,2.91887587321497e-08,3.767645547734088e-15,0.9999999555783057
0.0055172245568424864,2.769646585982352e-08,5.307091029011764e-08,3.767645547776972e-15,0.9999999192326201
0.030344983340221506,1.5233176695639675e-07,2.9189238709896413e-07,3.767645550395656e-15,0.9999995557758422
0.05517274212360053,2.7696702390586756e-07,5.307138197731287e-07,3.767645556995859e-15,0.9999991923191526
0.30345032995739074,1.5233157152210443e-06,2.918924269408349e-06,3.7676458419817065e-15,0.9999955577600116
0.5517279177911809,2.769659991815931e-06,5.307130305512614e-06,3.767646525121481e-15,0.9999919232096989
3.0345037961290826,1.5232714937502152e-05,2.9188802932775697e-05,3.767675255159386e-15,0.9999555784821259
5.517279674466984,2.769532840112157e-05,5.307003414418411e-05,3.767743802452946e-15,0.9999192346374509
27.414160732547895,0.0001375906980136075,0.00026367207717763386,3.770072848698564e-15,0.9995987372248049
49.311041790628806,0.0002474513930824921,0.0004742394219141707,3.7755006600829895e-15,0.9992783091849995
71.20792284870971,0.00035727708033378636,0.0006847717104054302,3.784028667973786e-15,0.9989579512092568
175.0029022991176,0.0008773913984175858,0.001682250770857235,3.8666735927070404e-15,0.9974403578307212
278.7978817495255,0.0013967158024863775,0.0026789353773445314,4.0191609755280795e-15,0.9959243488201651
382.5928611999334,0.0019152494572945108,0.003674822010706296,4.241641791722783e-15,0.9944099285319948
761.3909751159006,0.003800911069419546,0.007302469814289111,5.649810730388152e-15,0.9888966191162858
1140.1890890318678,0.005676000105142612,0.01091927481159366,7.999439712312996e-15,0.9834047250832556
1518.987202947835,0.007540486145131386,0.014525066869562824,1.1297656557067259e-14,0.9779344469852943
1897.785316863802,0.009394340401110327,0.018119675583505766,1.555147030250674e-14,0.9724859840153681
2899.3994496910022,0.01424486276590379,0.027569344766080438,3.145433028211447e-14,0.9581857924679841
3901.0135825182024,0.019020399894256707,0.03693644869749795,5.4208806280154273e-14,0.9440431514081932
4902.627715345403,0.023720550183361718,0.046217786400022796,8.393027570057594e-14,0.9300616634165395
5904.241848172604,0.028344983094426547,0.05541013270002014,1.2072592325908794e-13,0.9162448842054502
7489.814303278358,0.03551012196600296,0.0697719076786339,1.9367294747369432e-13,0.8947179703552035
9075.386758384113,0.04248420871250217,0.0838895909525662,2.8492561030569943e-13,0.8736262003347114
10660.959213489867,0.0492670137669093,0.09775017438047053,3.9474576521976737e-13,0.8529828118523389
12246.53166859562,0.055858748933026,0.1113406444749638,5.233109856690477e-13,0.8328006065916621
13832.104123701374,0.062260066357986005,0.12464803911531623,6.707038050224326e-13,0.8130918945262694
16009.89884009211,0.07074400840827356,0.14244090182124278,9.037757409427922e-13,0.7868150897698514
18187.693556482845,0.07887498704119732,0.1596428634348825,1.1718824436007446e-12,0.7614821495229936
20365.488272873583,0.08665863503633776,0.1762223487404226,1.4741391002467413e-12,0.737119016221986
22543.28298926432,0.09410199894106215,0.19214933165746995,1.8091597564243855e-12,0.7137486693998799
24721.077705655058,0.10121344996636372,0.20739584339827227,2.1750283309506074e-12,0.69139070663342
26898.872422045795,0.10800257921535644,0.2219365150722621,2.5692847168995827e-12,0.6700609057100438
28717.372860200347,0.11343240063643258,0.23352129686071393,2.918089499163917e-12,0.6530463025001619
30535.873298354898,0.11865166367521562,0.24458740686517993,3.2825839808646756e-12,0.6367609294565434
32354.37373650945,0.12366752208843612,0.25512589876743247,3.660516726578999e-12,0.6212065791406903
34172.874174664,0.12848747658286466,0.2651300434419156,4.0494348038336695e-12,0.6063824799713879
35991.37461281855,0.1331193102178894,0.27459549887884405,4.44672012227412e-12,0.5922851908990373
37809.8750509731,0.13757102226819867,0.28352044564839574,4.84963311200016e-12,0.5789085320787754
39315.41151426762,0.1411261133796433,0.29050091671933853,5.185458924551385e-12,0.5683729698960268
40820.94797756213,0.14456800145928825,0.29711324305223225,5.521608283724079e-12,0.5583187554831198
42326.48444085664,0.14790137343421791,0.30336050294871675,5.856487577624556e-12,0.5487381236113589
43832.020904151155,0.15113090808055848,0.3092470064287961,6.188538176643784e-12,0.539622085484613
45337.55736744567,0.15426125343951486,0.31477825939127574,6.5162579997865805e-12,0.5309604871628559
46843.09383074018,0.15729700563617657,0.3199609098868899,6.83822136917965e-12,0.522742084470257
48525.77964884498,0.1605835785551522,0.3253503662067219,7.189622982453764e-12,0.5140660552310924
50208.46546694978,0.163763821704613,0.330326263650948,7.530479043919695e-12,0.5059099146370619
51891.151285054584,0.1668437520012699,0.33490221978529955,7.85928882891251e-12,0.4982540282057262
53573.837103159385,0.16982919572071645,0.33909304709126536,8.174761582518904e-12,0.49107775718000035
